DT,dwpt,prcp,pres,temp,wdir,rhum,wspd
2023-04-06 23:00:00,10.8,0.5,1018.6,11.0,360.0,99.0,29.5
2023-04-07 00:00:00,10.6,0.0,1019.3,10.8,360.0,99.0,20.5
2023-04-07 01:00:00,11.0,0.0,1019.0,11.0,10.0,100.0,25.9
2023-04-07 02:00:00,10.8,0.0,1019.3,11.0,10.0,99.0,24.1
2023-04-07 03:00:00,10.9,0.0,1020.0,11.1,20.0,99.0,24.1
2023-04-07 04:00:00,10.9,0.1,1021.0,11.1,20.0,99.0,20.5
2023-04-07 05:00:00,10.8,0.0,1021.3,11.0,10.0,99.0,16.6
2023-04-07 06:00:00,10.8,2.3,1021.3,11.0,10.0,99.0,16.6
2023-04-07 07:00:00,10.5,0.5,1020.0,10.7,10.0,99.0,25.9
2023-04-07 08:00:00,11.0,0.0,1019.6,11.0,10.0,100.0,20.5
2023-04-07 09:00:00,10.3,0.5,1019.3,10.5,10.0,99.0,22.3
2023-04-07 10:00:00,10.4,0.3,1020.3,10.6,20.0,99.0,16.6
2023-04-07 11:00:00,10.4,0.0,1020.3,10.6,20.0,99.0,16.6
2023-04-07 12:00:00,10.1,0.0,1020.0,11.0,10.0,94.0,22.3
2023-04-07 13:00:00,10.3,0.2,1021.3,10.5,10.0,99.0,18.4
2023-04-07 14:00:00,10.3,1.2,1021.3,10.5,10.0,99.0,18.4
2023-04-07 15:00:00,11.0,0.2,1021.0,11.0,20.0,100.0,27.7
2023-04-07 16:00:00,10.9,0.1,1021.0,11.1,10.0,99.0,24.1
2023-04-07 17:00:00,10.9,0.0,1021.0,11.1,10.0,99.0,24.1
2023-04-07 18:00:00,10.8,1.0,1021.0,11.0,20.0,99.0,18.4
2023-04-07 19:00:00,11.0,2.3,1020.3,11.0,10.0,100.0,16.6
2023-04-07 20:00:00,10.9,9.9,1019.3,11.1,10.0,99.0,14.8
2023-04-07 21:00:00,10.9,0.3,1019.3,11.1,10.0,99.0,14.8
2023-04-07 22:00:00,12.4,0.7,1017.9,12.6,10.0,99.0,22.3
2023-04-07 23:00:00,12.4,0.3,1017.9,12.6,20.0,99.0,22.3
2023-04-08 00:00:00,12.6,0.0,1018.2,12.8,20.0,99.0,16.6
2023-04-08 01:00:00,12.1,0.0,1018.2,13.0,30.0,94.0,11.2
2023-04-08 02:00:00,12.0,0.5,1019.3,12.0,10.0,100.0,14.8
2023-04-08 03:00:00,11.9,0.9,1020.0,12.1,20.0,99.0,16.6
2023-04-08 04:00:00,11.8,0.0,1020.3,12.0,20.0,99.0,16.6
2023-04-08 05:00:00,11.9,0.0,1020.3,12.1,10.0,99.0,14.8
2023-04-08 06:00:00,11.8,0.0,1019.2,12.0,40.0,99.0,13.0
2023-04-08 07:00:00,11.8,0.2,1019.2,12.0,40.0,99.0,13.0
2023-04-08 08:00:00,11.8,0.1,1018.9,12.0,20.0,99.0,11.2
2023-04-08 09:00:00,11.8,0.0,1018.9,12.0,20.0,99.0,11.2
2023-04-08 10:00:00,12.0,0.2,1018.6,12.0,20.0,100.0,9.4
2023-04-08 11:00:00,12.0,0.2,1019.2,12.0,10.0,100.0,13.0
2023-04-08 12:00:00,12.0,0.0,1019.6,12.0,10.0,100.0,11.2
2023-04-08 13:00:00,12.9,0.0,1020.5,13.1,0.0,99.0,0.0
2023-04-08 14:00:00,13.6,0.0,1021.2,14.4,0.0,95.0,0.0
2023-04-08 15:00:00,13.6,0.0,1021.2,14.4,0.0,95.0,0.0
2023-04-08 16:00:00,15.1,0.0,1020.8,18.0,50.0,83.0,11.2
2023-04-08 17:00:00,15.0,0.0,1020.4,20.0,60.0,73.0,14.8
2023-04-08 18:00:00,15.4,0.0,1019.3,20.6,30.0,72.0,11.2
2023-04-08 19:00:00,15.4,0.0,1018.6,21.3,40.0,69.0,14.8
2023-04-08 20:00:00,15.2,0.0,1017.9,22.3,50.0,64.0,13.0
2023-04-08 21:00:00,15.2,0.0,1017.9,22.3,50.0,64.0,13.0
2023-04-08 22:00:00,15.2,0.0,1017.3,22.1,70.0,65.0,14.8
2023-04-08 23:00:00,14.6,0.0,1017.3,20.7,80.0,68.0,13.0
2023-04-09 00:00:00,14.3,0.0,1017.3,19.0,80.0,74.0,16.6
2023-04-09 01:00:00,14.0,0.0,1018.0,16.5,70.0,85.0,13.0
2023-04-09 02:00:00,13.9,0.0,1018.8,14.9,60.0,94.0,9.4
2023-04-09 03:00:00,14.1,0.0,1019.1,15.1,60.0,94.0,14.8
2023-04-09 04:00:00,14.0,0.0,1020.0,14.5,40.0,97.0,9.4
2023-04-09 05:00:00,14.0,0.0,1020.0,14.5,40.0,97.0,9.4
2023-04-09 06:00:00,13.7,0.0,1019.3,13.9,50.0,99.0,11.2
2023-04-09 07:00:00,13.7,0.0,1019.3,13.9,50.0,99.0,11.2
2023-04-09 08:00:00,13.6,0.0,1018.9,13.8,30.0,99.0,9.4
2023-04-09 09:00:00,13.5,0.0,1018.9,13.7,40.0,99.0,9.4
2023-04-09 10:00:00,13.3,0.0,1019.3,13.5,20.0,99.0,13.0
2023-04-09 11:00:00,13.3,0.0,1019.3,13.5,20.0,99.0,13.0
2023-04-09 12:00:00,13.5,0.0,1021.1,13.7,20.0,99.0,5.4
2023-04-09 13:00:00,14.3,0.0,1021.8,14.5,10.0,99.0,5.4
2023-04-09 14:00:00,14.3,0.0,1021.8,14.5,10.0,99.0,5.4
2023-04-09 15:00:00,15.3,0.0,1022.1,16.8,50.0,91.0,7.6
2023-04-09 16:00:00,15.3,0.0,1022.1,16.8,50.0,91.0,7.6
2023-04-09 17:00:00,16.0,0.0,1021.0,20.0,0.0,78.0,0.0
2023-04-09 18:00:00,15.1,0.0,1020.3,20.5,60.0,71.0,9.4
2023-04-09 19:00:00,15.1,0.0,1020.3,20.5,60.0,71.0,9.4
2023-04-09 20:00:00,15.1,0.0,1019.6,21.0,70.0,69.0,5.4
2023-04-09 21:00:00,15.1,0.0,1019.3,21.0,110.0,69.0,5.4
2023-04-09 22:00:00,15.5,0.0,1019.0,21.0,100.0,71.0,7.6
2023-04-09 23:00:00,15.5,0.0,1019.0,21.0,100.0,71.0,7.6
2023-04-10 00:00:00,16.0,0.0,1019.0,21.0,80.0,73.0,7.6
2023-04-10 01:00:00,16.5,0.0,1019.0,19.7,0.0,82.0,0.0
2023-04-10 02:00:00,16.7,0.0,1019.6,18.9,0.0,87.0,0.0
2023-04-10 03:00:00,16.6,0.0,1021.0,18.4,0.0,89.0,0.0
2023-04-10 04:00:00,16.6,0.0,1021.0,18.4,0.0,89.0,0.0
2023-04-10 05:00:00,17.0,0.0,1021.3,18.0,50.0,94.0,9.4
2023-04-10 06:00:00,16.3,0.1,1021.2,18.1,60.0,89.0,9.4
2023-04-10 07:00:00,16.4,0.2,1020.9,17.5,70.0,93.0,7.6
2023-04-10 08:00:00,15.8,0.2,1020.2,16.0,0.0,99.0,0.0
2023-04-10 09:00:00,15.8,0.1,1020.2,16.0,0.0,99.0,0.0
2023-04-10 10:00:00,15.0,0.0,1020.5,16.0,10.0,94.0,5.4
2023-04-10 11:00:00,16.0,0.0,1020.9,17.0,40.0,94.0,9.4
2023-04-10 12:00:00,16.0,0.0,1021.6,17.0,50.0,94.0,5.4
2023-04-10 13:00:00,16.4,0.0,1022.0,16.6,60.0,99.0,13.0
2023-04-10 14:00:00,16.4,0.0,1022.0,16.6,60.0,99.0,13.0
2023-04-10 15:00:00,17.0,0.0,1023.3,18.0,60.0,94.0,5.4
2023-04-10 16:00:00,17.0,1.7,1023.6,19.0,60.0,88.0,5.4
2023-04-10 17:00:00,17.0,0.2,1023.3,20.0,60.0,83.0,13.0
2023-04-10 18:00:00,16.2,0.2,1022.2,21.0,30.0,74.0,9.4
2023-04-10 19:00:00,15.8,0.2,1021.9,21.7,50.0,69.0,11.2
2023-04-10 20:00:00,15.8,0.0,1021.9,21.7,50.0,69.0,11.2
2023-04-10 21:00:00,16.1,0.0,1021.2,22.0,50.0,69.0,9.4
2023-04-10 22:00:00,15.6,0.2,1021.2,21.5,60.0,69.0,14.8
2023-04-10 23:00:00,15.2,0.4,1020.9,21.6,70.0,67.0,14.8
2023-04-11 00:00:00,15.5,0.0,1020.6,19.0,70.0,80.0,7.6
2023-04-11 01:00:00,15.5,0.0,1021.0,18.1,30.0,85.0,5.4
2023-04-11 02:00:00,15.5,0.0,1021.0,18.1,30.0,85.0,5.4
2023-04-11 03:00:00,15.5,0.0,1023.0,16.3,20.0,95.0,7.6
2023-04-11 04:00:00,15.1,0.0,1022.4,15.3,0.0,99.0,0.0
2023-04-11 05:00:00,14.8,0.0,1022.6,15.0,30.0,99.0,7.6
2023-04-11 06:00:00,13.9,0.0,1022.6,14.1,20.0,99.0,9.4
2023-04-11 07:00:00,13.9,0.0,1022.6,14.1,20.0,99.0,9.4
2023-04-11 08:00:00,12.5,0.0,1022.0,12.7,330.0,99.0,5.4
2023-04-11 09:00:00,12.5,0.0,1022.0,12.7,330.0,99.0,5.4
2023-04-11 10:00:00,12.0,0.0,1021.7,12.0,330.0,100.0,7.6
2023-04-11 11:00:00,12.1,0.0,1021.7,13.0,340.0,94.0,9.4
2023-04-11 12:00:00,12.8,0.0,1022.1,13.0,20.0,99.0,11.2
2023-04-11 13:00:00,15.7,0.0,1022.4,15.9,40.0,99.0,7.6
2023-04-11 14:00:00,15.2,0.0,1022.6,18.1,30.0,83.0,13.0
2023-04-11 15:00:00,13.9,0.0,1023.0,19.7,70.0,69.0,9.4
2023-04-11 16:00:00,13.9,0.0,1023.0,19.7,70.0,69.0,9.4
2023-04-11 17:00:00,12.0,0.0,1021.9,22.6,30.0,51.0,20.5
2023-04-11 18:00:00,12.0,0.0,1021.9,22.6,30.0,51.0,20.5
2023-04-11 19:00:00,11.3,0.0,1020.5,24.0,40.0,45.0,24.0
2023-04-11 20:00:00,9.8,0.0,1020.3,24.3,50.0,40.0,20.5
2023-04-11 21:00:00,9.8,0.0,1020.3,24.3,50.0,40.0,20.5
2023-04-11 22:00:00,9.3,0.0,1018.9,23.7,40.0,40.0,16.6
2023-04-11 23:00:00,9.5,0.0,1019.0,22.7,60.0,43.0,18.4
2023-04-12 00:00:00,10.1,0.0,1018.6,20.3,60.0,52.0,9.4
2023-04-12 01:00:00,10.1,0.0,1018.6,20.3,60.0,52.0,9.4
2023-04-12 02:00:00,10.0,0.0,1019.6,17.4,50.0,62.0,5.4
2023-04-12 03:00:00,11.0,0.0,1020.0,14.8,40.0,78.0,7.6
2023-04-12 04:00:00,10.7,0.0,1019.9,15.1,0.0,75.0,0.0
2023-04-12 05:00:00,11.4,0.0,1019.9,12.7,340.0,92.0,7.6
2023-04-12 06:00:00,11.4,0.0,1019.9,12.7,340.0,92.0,7.6
2023-04-12 07:00:00,11.4,0.0,1018.9,11.7,360.0,98.0,7.6
2023-04-12 08:00:00,11.4,0.0,1018.9,11.7,360.0,98.0,7.6
2023-04-12 09:00:00,10.8,0.0,1017.9,11.0,330.0,99.0,9.4
2023-04-12 10:00:00,10.3,0.0,1017.6,10.5,330.0,99.0,13.0
2023-04-12 11:00:00,10.3,0.0,1017.6,10.5,330.0,99.0,13.0
2023-04-12 12:00:00,11.0,0.0,1018.0,11.5,20.0,97.0,5.4
2023-04-12 13:00:00,12.0,0.0,1018.3,15.6,20.0,79.0,9.4
2023-04-12 14:00:00,12.7,0.0,1018.2,19.2,70.0,66.0,5.4
2023-04-12 15:00:00,12.7,0.0,1018.2,21.3,40.0,58.0,13.0
2023-04-12 16:00:00,12.7,0.0,1018.2,21.3,40.0,58.0,13.0
2023-04-12 17:00:00,8.9,0.0,1016.5,23.3,110.0,40.0,5.4
2023-04-12 18:00:00,8.9,0.0,1015.5,24.4,50.0,40.0,9.4
2023-04-12 19:00:00,8.1,0.0,1014.5,25.1,110.0,34.0,5.4
2023-04-12 20:00:00,8.1,0.0,1014.5,25.1,110.0,34.0,5.4
2023-04-12 21:00:00,7.6,0.0,1012.7,25.5,80.0,32.0,13.0
2023-04-12 22:00:00,7.6,0.0,1012.1,25.1,60.0,32.0,7.6
2023-04-12 23:00:00,6.9,0.0,1012.2,24.2,110.0,33.0,9.4
2023-04-13 00:00:00,9.8,0.0,1011.9,19.9,100.0,52.0,7.6
2023-04-13 01:00:00,9.8,0.0,1011.9,19.9,100.0,52.0,7.6
2023-04-13 02:00:00,10.1,0.0,1012.4,16.7,110.0,65.0,7.6
2023-04-13 03:00:00,9.7,0.0,1012.4,16.8,100.0,63.0,7.6
2023-04-13 04:00:00,10.9,0.0,1012.4,14.5,80.0,79.0,9.4
2023-04-13 05:00:00,12.6,0.0,1012.4,13.9,80.0,92.0,9.4
2023-04-13 06:00:00,12.6,0.0,1012.4,13.9,80.0,92.0,9.4
2023-04-13 07:00:00,13.0,0.0,1011.4,13.2,40.0,99.0,5.4
2023-04-13 08:00:00,12.3,0.0,1011.0,12.5,0.0,99.0,0.0
2023-04-13 09:00:00,12.3,0.0,1011.0,12.5,0.0,99.0,0.0
2023-04-13 10:00:00,12.0,0.0,1010.3,12.0,0.0,100.0,0.0
2023-04-13 11:00:00,11.1,0.0,1010.4,11.3,10.0,99.0,5.4
2023-04-13 12:00:00,11.6,0.0,1011.2,11.8,10.0,99.0,5.4
2023-04-13 13:00:00,11.6,0.0,1011.2,11.8,10.0,99.0,5.4
2023-04-13 14:00:00,16.8,0.0,1011.4,17.9,180.0,93.0,5.4
2023-04-13 15:00:00,16.8,0.0,1011.4,17.9,180.0,93.0,5.4
2023-04-13 16:00:00,15.1,0.0,1010.7,21.5,180.0,67.0,11.2
2023-04-13 17:00:00,15.1,0.0,1009.7,22.8,170.0,62.0,11.2
2023-04-13 18:00:00,11.9,0.0,1008.9,24.6,150.0,45.0,18.4
2023-04-13 19:00:00,11.2,0.0,1007.9,25.0,190.0,42.0,14.8
2023-04-13 20:00:00,11.2,0.0,1007.9,25.0,190.0,42.0,14.8
2023-04-13 21:00:00,9.8,0.0,1006.2,26.0,150.0,36.0,24.1
2023-04-13 22:00:00,8.0,0.0,1005.9,25.8,150.0,32.0,14.8
2023-04-13 23:00:00,8.5,0.0,1005.9,23.7,140.0,38.0,11.2
2023-04-14 00:00:00,8.5,0.0,1005.9,23.7,140.0,38.0,11.2
2023-04-14 01:00:00,10.4,0.0,1006.3,20.6,110.0,52.0,9.4
2023-04-14 02:00:00,10.5,0.0,1006.3,18.4,110.0,60.0,9.4
2023-04-14 03:00:00,12.4,0.0,1007.5,19.1,160.0,65.0,18.4
2023-04-14 04:00:00,13.1,0.0,1007.5,18.0,160.0,73.0,13.0
2023-04-14 05:00:00,14.4,0.0,1007.5,17.5,180.0,82.0,13.0
2023-04-14 06:00:00,14.4,0.0,1007.5,17.5,180.0,82.0,13.0
2023-04-14 07:00:00,15.6,0.0,1006.5,15.8,170.0,99.0,11.2
2023-04-14 08:00:00,16.2,0.0,1006.5,16.4,170.0,99.0,9.4
2023-04-14 09:00:00,15.9,0.0,1006.1,16.1,160.0,99.0,5.4
2023-04-14 10:00:00,15.9,0.0,1006.1,16.1,160.0,99.0,5.4
2023-04-14 11:00:00,17.0,0.0,1005.8,17.0,170.0,100.0,7.6
2023-04-14 12:00:00,17.5,0.0,1005.8,17.7,150.0,99.0,7.6
2023-04-14 13:00:00,19.0,0.0,1006.6,19.0,180.0,100.0,11.2
2023-04-14 14:00:00,20.0,0.0,1006.6,20.0,170.0,100.0,11.2
2023-04-14 15:00:00,20.0,0.0,1006.8,21.0,190.0,94.0,14.8
2023-04-14 16:00:00,21.4,0.0,1006.8,21.6,180.0,99.0,16.6
2023-04-14 17:00:00,21.4,0.1,1006.8,21.6,180.0,99.0,16.6
2023-04-14 18:00:00,21.1,0.0,1006.5,23.0,200.0,89.0,16.6
2023-04-14 19:00:00,20.4,0.0,1005.5,24.9,210.0,76.0,11.2
2023-04-14 20:00:00,20.4,0.0,1005.5,24.9,210.0,76.0,11.2
2023-04-14 21:00:00,19.9,0.0,1004.4,27.6,150.0,63.0,14.8
2023-04-14 22:00:00,19.5,0.0,1004.4,26.6,150.0,65.0,14.8
2023-04-14 23:00:00,19.4,0.0,1004.0,26.0,160.0,67.0,13.0
2023-04-15 00:00:00,19.4,0.0,1004.0,26.0,160.0,67.0,13.0
2023-04-15 01:00:00,22.4,0.0,1005.1,23.4,130.0,94.0,13.0
2023-04-15 02:00:00,22.7,0.0,1006.1,23.0,140.0,98.0,18.4
2023-04-15 03:00:00,22.6,0.0,1007.4,22.8,170.0,99.0,22.3
2023-04-15 04:00:00,22.3,0.0,1007.1,22.5,160.0,99.0,13.0
2023-04-15 05:00:00,22.3,0.0,1007.1,22.5,160.0,99.0,13.0
2023-04-15 06:00:00,15.7,0.0,1008.8,18.6,320.0,83.0,14.8
2023-04-15 07:00:00,17.0,1.8,1007.5,17.0,340.0,100.0,9.4
2023-04-15 08:00:00,16.1,1.8,1006.8,16.3,150.0,99.0,9.4
2023-04-15 09:00:00,16.1,0.0,1006.8,16.3,150.0,99.0,9.4
2023-04-15 10:00:00,16.0,0.0,1007.1,17.0,0.0,94.0,0.0
2023-04-15 11:00:00,17.9,0.0,1007.8,18.1,70.0,99.0,5.4
2023-04-15 12:00:00,18.8,0.0,1008.8,19.0,140.0,99.0,5.4
2023-04-15 13:00:00,18.8,0.0,1008.8,19.0,140.0,99.0,5.4
2023-04-15 14:00:00,19.0,0.0,1010.2,20.0,310.0,94.0,5.4
2023-04-15 15:00:00,22.0,0.0,1010.5,22.0,220.0,100.0,7.6
2023-04-15 16:00:00,22.0,0.0,1010.4,25.7,240.0,80.0,11.2
2023-04-15 17:00:00,20.8,0.0,1010.0,27.5,270.0,67.0,11.2
2023-04-15 18:00:00,19.6,0.0,1009.4,29.0,310.0,57.0,9.4
2023-04-15 19:00:00,16.6,0.0,1009.0,31.0,330.0,42.0,5.4
2023-04-15 20:00:00,16.6,0.0,1009.0,31.0,330.0,42.0,5.4
2023-04-15 21:00:00,15.1,0.0,1008.0,32.5,50.0,35.0,9.4
2023-04-15 22:00:00,15.1,0.0,1008.3,32.2,20.0,35.0,11.2
2023-04-15 23:00:00,5.7,0.0,1009.0,31.4,20.0,19.0,11.2
2023-04-16 00:00:00,1.7,0.0,1009.0,31.4,360.0,15.0,20.5
2023-04-16 01:00:00,3.4,0.0,1012.1,25.8,40.0,20.0,11.2
2023-04-16 02:00:00,6.0,0.0,1014.2,22.7,60.0,34.0,9.4
2023-04-16 03:00:00,6.4,0.0,1015.2,22.2,20.0,36.0,13.0
2023-04-16 04:00:00,5.2,0.0,1015.5,21.8,40.0,34.0,14.8
2023-04-16 05:00:00,5.2,0.0,1015.5,21.8,40.0,34.0,14.8
2023-04-16 06:00:00,6.3,0.0,1017.2,18.5,50.0,45.0,11.2
2023-04-16 07:00:00,7.4,0.0,1017.6,17.1,30.0,53.0,9.4
2023-04-16 08:00:00,6.1,0.0,1018.2,17.5,30.0,47.0,13.0
2023-04-16 09:00:00,6.3,0.0,1018.9,16.5,30.0,51.0,13.0
2023-04-16 10:00:00,6.3,0.0,1018.9,16.5,30.0,51.0,13.0
2023-04-16 11:00:00,4.9,0.0,1020.7,14.4,40.0,53.0,13.0
2023-04-16 12:00:00,3.5,0.0,1022.1,14.7,40.0,47.0,14.8
2023-04-16 13:00:00,4.0,0.0,1023.5,15.9,40.0,45.0,14.8
2023-04-16 14:00:00,1.5,0.0,1024.9,17.1,50.0,35.0,27.7
2023-04-16 15:00:00,1.5,0.0,1024.9,17.1,50.0,35.0,27.7
2023-04-16 16:00:00,2.3,0.0,1024.8,19.9,50.0,34.0,18.4
2023-04-16 17:00:00,0.8,0.0,1024.2,21.0,50.0,28.0,18.4
2023-04-16 18:00:00,0.2,0.0,1023.5,22.6,40.0,25.0,16.6
2023-04-16 19:00:00,1.0,0.0,1023.5,22.6,40.0,24.0,16.6
2023-04-16 20:00:00,1.1,0.0,1021.8,24.1,120.0,22.0,16.6
2023-04-16 21:00:00,1.2,0.0,1021.5,24.3,100.0,22.0,16.6
2023-04-16 22:00:00,2.2,0.0,1021.2,23.3,120.0,25.0,22.3
2023-04-16 23:00:00,2.5,0.0,1020.6,21.8,110.0,28.0,18.4
2023-04-17 00:00:00,2.5,0.0,1020.6,21.8,110.0,28.0,18.4
2023-04-17 01:00:00,2.8,0.0,1021.0,17.3,90.0,38.0,5.4
2023-04-17 02:00:00,3.9,0.0,1021.3,15.8,90.0,45.0,5.4
2023-04-17 03:00:00,4.3,0.0,1021.3,15.2,70.0,48.0,5.4
2023-04-17 04:00:00,6.7,0.0,1021.4,13.4,0.0,64.0,0.0
2023-04-17 05:00:00,6.7,0.0,1021.4,13.4,0.0,64.0,0.0
2023-04-17 06:00:00,7.6,0.0,1020.3,11.5,340.0,77.0,7.6
2023-04-17 07:00:00,7.4,0.0,1019.3,10.7,0.0,80.0,0.0
2023-04-17 08:00:00,7.1,0.0,1018.9,11.0,350.0,77.0,5.4
2023-04-17 09:00:00,7.0,0.0,1018.9,9.1,340.0,87.0,9.4
2023-04-17 10:00:00,7.0,0.0,1018.9,9.1,340.0,87.0,9.4
2023-04-17 11:00:00,6.5,0.0,1019.0,8.4,350.0,88.0,7.6
2023-04-17 12:00:00,8.0,0.0,1019.8,9.9,350.0,88.0,7.6
2023-04-17 13:00:00,6.2,0.0,1020.3,15.8,90.0,53.0,9.4
2023-04-17 14:00:00,6.2,0.0,1020.3,15.8,90.0,53.0,9.4
2023-04-17 15:00:00,6.0,0.0,1020.9,21.3,100.0,44.0,13.0
2023-04-17 16:00:00,3.5,0.0,1020.6,22.6,120.0,31.0,16.6
2023-04-17 17:00:00,2.6,0.0,1019.5,23.8,110.0,25.0,20.5
2023-04-17 18:00:00,2.8,0.0,1017.8,24.7,140.0,24.0,22.3
2023-04-17 19:00:00,2.8,0.0,1017.8,24.7,140.0,24.0,22.3
2023-04-17 20:00:00,4.0,0.0,1015.4,26.1,160.0,24.0,20.5
2023-04-17 21:00:00,4.6,0.0,1014.1,25.5,120.0,26.0,18.4
2023-04-17 22:00:00,6.3,0.0,1013.4,25.7,130.0,29.0,24.1
2023-04-17 23:00:00,9.5,0.0,1013.2,24.3,140.0,39.0,22.3
2023-04-18 00:00:00,9.5,0.0,1013.2,24.3,140.0,39.0,22.3
2023-04-18 01:00:00,9.9,0.0,1013.8,20.7,150.0,50.0,24.1
2023-04-18 02:00:00,11.4,0.0,1014.4,19.6,160.0,59.0,20.5
2023-04-18 03:00:00,12.8,0.0,1014.0,18.6,140.0,69.0,16.6
2023-04-18 04:00:00,13.7,0.0,1014.3,17.4,130.0,79.0,7.6
2023-04-18 05:00:00,13.7,0.0,1014.3,17.4,130.0,79.0,7.6
2023-04-18 06:00:00,15.1,0.0,1012.6,17.8,150.0,84.0,14.8
2023-04-18 07:00:00,15.3,0.0,1011.2,18.0,160.0,84.0,18.4
2023-04-18 08:00:00,16.0,0.0,1010.8,18.2,170.0,87.0,14.8
2023-04-18 09:00:00,16.0,0.0,1010.8,18.2,170.0,87.0,14.8
2023-04-18 10:00:00,16.4,0.0,1010.8,18.4,180.0,88.0,11.2
2023-04-18 11:00:00,17.0,0.4,1009.5,18.2,150.0,93.0,13.0
2023-04-18 12:00:00,18.0,0.0,1010.2,19.0,160.0,94.0,9.4
2023-04-18 13:00:00,18.0,0.0,1010.6,19.0,130.0,94.0,9.4
2023-04-18 14:00:00,18.5,0.0,1010.9,18.8,130.0,98.0,9.4
2023-04-18 15:00:00,18.9,0.0,1010.9,21.2,130.0,87.0,14.8
2023-04-18 16:00:00,19.2,0.0,1011.6,21.5,170.0,87.0,11.2
2023-04-18 17:00:00,19.2,0.1,1011.6,21.5,170.0,87.0,11.2
2023-04-18 18:00:00,18.7,0.3,1009.1,26.0,170.0,64.0,16.6
2023-04-18 19:00:00,18.7,0.6,1009.1,26.0,170.0,64.0,25.9
2023-04-18 20:00:00,19.1,2.6,1008.5,25.7,160.0,67.0,25.9
2023-04-18 21:00:00,18.3,3.5,1007.8,25.9,150.0,63.0,25.9
2023-04-18 22:00:00,18.3,0.8,1007.8,25.9,160.0,63.0,29.5
2023-04-18 23:00:00,18.0,0.1,1008.1,25.0,160.0,65.0,33.5
2023-04-19 00:00:00,18.1,0.0,1009.2,23.0,160.0,74.0,31.7
2023-04-19 01:00:00,17.9,0.0,1009.9,21.9,150.0,78.0,25.9
2023-04-19 02:00:00,18.6,0.0,1010.9,21.4,140.0,84.0,18.4
2023-04-19 03:00:00,18.9,0.0,1011.6,21.2,130.0,87.0,14.8
2023-04-19 04:00:00,19.1,0.0,1011.2,21.0,140.0,89.0,18.4
2023-04-19 05:00:00,19.1,0.0,1011.2,21.0,140.0,89.0,18.4
2023-04-19 06:00:00,19.0,0.0,1010.8,20.9,150.0,89.0,16.6
2023-04-19 07:00:00,20.6,0.0,1009.4,20.8,170.0,99.0,20.5
2023-04-19 08:00:00,20.6,0.0,1009.4,20.8,170.0,99.0,20.5
2023-04-19 09:00:00,21.0,0.0,1009.1,21.0,170.0,100.0,14.8
2023-04-19 10:00:00,20.3,0.0,1009.1,20.5,150.0,99.0,13.0
2023-04-19 11:00:00,20.1,0.0,1010.0,20.3,160.0,99.0,11.2
2023-04-19 12:00:00,20.0,0.0,1010.2,20.0,150.0,100.0,11.2
2023-04-19 13:00:00,20.0,0.3,1010.5,20.0,150.0,100.0,13.0
2023-04-19 14:00:00,21.0,0.0,1010.9,21.0,150.0,100.0,14.8
2023-04-19 15:00:00,21.1,0.0,1011.2,21.3,160.0,99.0,16.6
2023-04-19 16:00:00,22.0,0.0,1011.2,23.0,170.0,94.0,22.3
2023-04-19 17:00:00,21.1,0.0,1011.5,25.0,180.0,79.0,20.5
2023-04-19 18:00:00,21.0,0.0,1011.1,26.0,170.0,74.0,24.1
2023-04-19 19:00:00,20.0,0.1,1010.1,25.7,160.0,71.0,22.3
2023-04-19 20:00:00,20.0,0.0,1009.4,26.4,170.0,68.0,22.3
2023-04-19 21:00:00,20.1,0.0,1009.4,26.0,170.0,70.0,27.7
2023-04-19 22:00:00,19.9,0.0,1008.7,26.3,150.0,68.0,24.1
2023-04-19 23:00:00,20.0,0.0,1008.7,25.6,150.0,71.0,24.1
2023-04-20 00:00:00,20.0,0.0,1008.7,25.6,160.0,71.0,29.5
2023-04-20 01:00:00,19.9,0.0,1010.0,24.2,150.0,77.0,20.5
2023-04-20 02:00:00,21.0,0.0,1011.0,22.4,140.0,92.0,14.8
2023-04-20 03:00:00,21.0,0.0,1012.0,22.4,140.0,92.0,14.8
2023-04-20 04:00:00,21.0,0.0,1013.0,22.0,150.0,94.0,13.0
2023-04-20 05:00:00,21.5,0.0,1013.0,21.8,160.0,98.0,22.3
2023-04-20 06:00:00,21.5,0.0,1012.0,21.8,170.0,98.0,20.5
2023-04-20 07:00:00,21.0,0.0,1011.4,22.0,160.0,94.0,14.8
2023-04-20 08:00:00,20.8,0.0,1010.1,21.0,150.0,99.0,13.0
2023-04-20 09:00:00,21.0,0.0,1010.1,21.0,150.0,100.0,13.0
2023-04-20 10:00:00,20.6,0.0,1010.4,20.8,150.0,99.0,7.6
2023-04-20 11:00:00,20.6,0.0,1010.4,20.8,150.0,99.0,7.6
2023-04-20 12:00:00,21.4,0.0,1011.5,21.6,160.0,99.0,7.6
2023-04-20 13:00:00,22.7,0.2,1011.8,22.9,160.0,99.0,11.2
2023-04-20 14:00:00,22.7,0.5,1011.8,22.9,160.0,99.0,11.2
2023-04-20 15:00:00,22.8,0.2,1012.1,25.7,170.0,84.0,16.6
2023-04-20 16:00:00,22.8,0.4,1012.1,25.7,180.0,84.0,22.3
2023-04-20 17:00:00,23.0,0.4,1012.1,27.0,190.0,79.0,14.8
2023-04-20 18:00:00,23.0,0.5,1011.4,29.0,170.0,70.0,22.3
