DT,prcp,pres,wdir,wspd,dwpt,rhum,temp
2022-06-12 20:00:00,0.0,1008.4,190.0,7.6,16.4,28.0,38.1
2022-06-12 21:00:00,0.0,1007.4,170.0,16.6,15.5,25.0,39.7
2022-06-12 22:00:00,0.0,1007.4,170.0,16.6,14.0,22.0,39.7
2022-06-12 23:00:00,0.0,1006.7,170.0,20.5,14.7,23.0,40.0
2022-06-13 00:00:00,0.0,1007.1,140.0,18.4,14.2,26.0,36.8
2022-06-13 01:00:00,0.0,1007.1,140.0,18.4,14.2,26.0,36.8
2022-06-13 02:00:00,0.0,1009.5,150.0,22.3,23.1,65.0,30.4
2022-06-13 03:00:00,0.0,1010.5,150.0,18.4,22.9,72.0,28.4
2022-06-13 04:00:00,0.0,1011.2,150.0,16.6,23.5,81.0,27.0
2022-06-13 05:00:00,0.0,1011.2,150.0,16.6,23.5,81.0,27.0
2022-06-13 06:00:00,0.0,1011.2,160.0,16.6,23.8,86.0,26.3
2022-06-13 07:00:00,0.0,1011.1,180.0,14.8,23.9,94.0,24.9
2022-06-13 08:00:00,0.0,1011.1,180.0,14.8,23.9,94.0,24.9
2022-06-13 09:00:00,0.0,1011.4,180.0,9.4,23.7,95.0,24.6
2022-06-13 10:00:00,0.0,1011.5,150.0,7.6,23.0,99.0,23.2
2022-06-13 11:00:00,0.0,1012.2,150.0,7.6,23.8,99.0,24.0
2022-06-13 12:00:00,0.0,1012.2,150.0,7.6,23.8,99.0,24.0
2022-06-13 13:00:00,0.0,1013.2,160.0,11.2,25.0,94.0,26.0
2022-06-13 14:00:00,0.0,1013.5,180.0,16.6,22.9,79.0,26.9
2022-06-13 15:00:00,0.0,1013.2,180.0,18.4,20.2,57.0,29.6
2022-06-13 16:00:00,0.0,1012.9,180.0,22.3,18.0,44.0,31.8
2022-06-13 17:00:00,0.0,1012.9,160.0,29.5,15.9,35.0,33.4
2022-06-13 18:00:00,0.0,1011.5,160.0,27.7,14.8,30.0,36.1
2022-06-13 19:00:00,0.0,1011.5,160.0,27.7,13.6,26.0,36.1
2022-06-13 20:00:00,0.0,1009.8,180.0,22.3,13.0,24.0,37.1
2022-06-13 21:00:00,0.0,1009.8,180.0,22.3,14.4,26.0,37.1
2022-06-13 22:00:00,0.0,1008.8,160.0,35.3,18.1,35.0,35.9
2022-06-13 23:00:00,0.0,1008.8,160.0,29.5,18.1,35.0,35.9
2022-06-14 00:00:00,0.0,1009.2,150.0,31.7,20.0,43.0,34.4
2022-06-14 01:00:00,0.0,1009.9,160.0,29.5,21.8,61.0,30.1
2022-06-14 02:00:00,0.0,1010.5,150.0,27.7,22.3,69.0,28.5
2022-06-14 03:00:00,0.0,1011.5,150.0,25.9,22.4,74.0,27.4
2022-06-14 04:00:00,0.0,1011.5,150.0,25.9,22.4,74.0,27.4
2022-06-14 05:00:00,0.0,1012.2,160.0,24.1,22.9,79.0,26.9
2022-06-14 06:00:00,0.0,1012.1,170.0,20.5,22.6,78.0,26.8
2022-06-14 07:00:00,0.0,1012.1,180.0,25.9,22.6,78.0,26.8
2022-06-14 08:00:00,0.0,1011.8,170.0,24.1,23.1,84.0,26.0
2022-06-14 09:00:00,0.0,1011.8,170.0,24.1,22.8,82.0,26.1
2022-06-14 10:00:00,0.0,1011.8,170.0,18.4,22.9,85.0,25.6
2022-06-14 11:00:00,0.0,1011.8,170.0,16.6,22.6,88.0,24.7
2022-06-14 12:00:00,0.0,1012.6,160.0,20.5,23.1,84.0,26.0
2022-06-14 13:00:00,0.0,1013.2,180.0,22.3,22.5,77.0,26.9
2022-06-14 14:00:00,0.0,1013.2,180.0,22.3,22.5,77.0,26.9
2022-06-14 15:00:00,0.0,1013.2,200.0,22.3,20.0,52.0,31.0
2022-06-14 16:00:00,0.0,1013.2,170.0,35.3,18.5,43.0,32.7
2022-06-14 17:00:00,0.0,1012.5,180.0,35.3,18.5,43.0,33.6
2022-06-14 18:00:00,0.0,1012.5,180.0,33.5,16.5,36.0,33.6
2022-06-14 19:00:00,0.0,1011.1,160.0,35.3,16.7,36.0,36.3
2022-06-14 20:00:00,0.0,1011.1,160.0,44.6,14.9,28.0,36.3
2022-06-14 21:00:00,0.0,1009.8,140.0,37.1,15.7,31.0,35.6
2022-06-14 22:00:00,0.0,1009.5,150.0,29.5,14.3,28.0,34.6
2022-06-14 23:00:00,0.0,1009.2,150.0,31.7,15.5,32.0,33.7
2022-06-15 00:00:00,0.0,1009.2,150.0,31.7,18.2,40.0,33.7
2022-06-15 01:00:00,0.0,1009.9,150.0,40.7,21.3,56.0,31.1
2022-06-15 02:00:00,0.0,1009.9,150.0,25.9,22.4,69.0,28.6
2022-06-15 03:00:00,0.0,1010.6,150.0,24.1,22.3,71.0,28.0
2022-06-15 04:00:00,0.0,1012.5,150.0,29.5,22.5,77.0,26.9
2022-06-15 05:00:00,0.0,1012.5,160.0,22.3,22.5,77.0,26.9
2022-06-15 06:00:00,0.0,1012.9,160.0,20.5,22.7,80.0,26.4
2022-06-15 07:00:00,0.0,1012.8,170.0,22.3,22.7,79.0,26.6
2022-06-15 08:00:00,0.0,1012.8,180.0,22.3,22.7,79.0,26.6
2022-06-15 09:00:00,0.0,1012.8,170.0,25.9,22.4,78.0,26.5
2022-06-15 10:00:00,0.0,1012.5,170.0,22.3,22.1,79.0,26.0
2022-06-15 11:00:00,0.0,1012.9,170.0,18.4,22.0,78.0,26.1
2022-06-15 12:00:00,0.0,1013.2,170.0,14.8,22.4,79.0,26.3
2022-06-15 13:00:00,0.0,1014.0,170.0,20.5,22.3,73.0,27.6
2022-06-15 14:00:00,0.0,1014.0,170.0,20.5,22.3,73.0,27.6
2022-06-15 15:00:00,0.0,1014.3,180.0,24.1,21.7,66.0,28.7
2022-06-15 16:00:00,0.0,1014.3,180.0,24.1,21.0,61.0,29.3
2022-06-15 17:00:00,0.0,1014.6,180.0,18.4,20.4,55.0,30.5
2022-06-15 18:00:00,0.0,1014.6,190.0,20.5,20.4,55.0,30.5
2022-06-15 19:00:00,0.0,1014.3,160.0,20.5,18.9,45.0,32.4
2022-06-15 20:00:00,0.0,1012.9,130.0,18.4,18.8,42.0,33.5
2022-06-15 21:00:00,0.0,1012.5,130.0,18.4,18.8,42.0,33.5
2022-06-15 22:00:00,0.0,1012.2,140.0,16.6,18.1,40.0,33.7
2022-06-15 23:00:00,0.0,1012.2,140.0,16.6,17.8,39.0,33.7
2022-06-16 00:00:00,0.0,1011.8,140.0,18.4,16.3,36.0,32.6
2022-06-16 01:00:00,0.0,1014.0,140.0,18.4,17.3,40.0,32.6
2022-06-16 02:00:00,0.0,1015.0,150.0,29.5,21.7,64.0,29.2
2022-06-16 03:00:00,0.0,1016.0,150.0,25.9,21.6,70.0,27.6
2022-06-16 04:00:00,0.0,1016.0,150.0,25.9,21.6,70.0,27.6
2022-06-16 05:00:00,0.0,1016.0,170.0,20.5,23.3,88.0,25.4
2022-06-16 06:00:00,0.0,1017.0,170.0,20.5,23.3,88.0,25.4
2022-06-16 07:00:00,0.0,1015.6,170.0,14.8,23.3,91.0,24.9
2022-06-16 08:00:00,0.0,1015.6,170.0,14.8,23.3,91.0,24.9
2022-06-16 09:00:00,0.0,1015.6,180.0,16.6,23.2,88.0,25.3
2022-06-16 10:00:00,0.0,1016.0,160.0,9.4,23.1,96.0,23.8
2022-06-16 11:00:00,0.0,1016.0,160.0,9.4,23.1,96.0,23.8
2022-06-16 12:00:00,0.0,1016.6,150.0,5.4,23.3,98.0,23.6
2022-06-16 13:00:00,0.0,1017.7,200.0,14.8,22.0,77.0,26.4
2022-06-16 14:00:00,0.0,1017.7,200.0,14.8,22.0,77.0,26.4
2022-06-16 15:00:00,0.0,1017.7,160.0,16.6,19.7,52.0,30.7
2022-06-16 16:00:00,0.0,1017.7,160.0,16.6,19.7,52.0,30.7
2022-06-16 17:00:00,0.0,1017.3,190.0,7.6,18.1,43.0,32.3
2022-06-16 18:00:00,0.0,1016.6,170.0,20.5,14.9,31.0,34.5
2022-06-16 19:00:00,0.0,1016.2,160.0,16.6,13.2,25.0,36.4
2022-06-16 20:00:00,0.0,1014.5,130.0,20.5,13.6,25.0,37.4
2022-06-16 21:00:00,0.0,1014.5,130.0,20.5,12.8,23.0,37.4
2022-06-16 22:00:00,0.0,1014.2,120.0,16.6,11.3,20.0,38.2
2022-06-16 23:00:00,0.0,1013.5,160.0,18.4,10.8,20.0,37.6
2022-06-17 00:00:00,0.0,1013.2,120.0,18.4,12.9,24.0,34.9
2022-06-17 01:00:00,0.0,1013.9,120.0,18.4,16.0,38.0,32.1
2022-06-17 02:00:00,0.0,1015.3,150.0,27.7,16.2,43.0,30.2
2022-06-17 03:00:00,0.0,1015.9,170.0,16.6,17.9,52.0,28.7
2022-06-17 04:00:00,0.0,1015.9,170.0,16.6,17.9,52.0,28.7
2022-06-17 05:00:00,0.0,1016.6,200.0,11.2,19.5,64.0,26.9
2022-06-17 06:00:00,0.0,1016.6,200.0,11.2,19.5,64.0,26.9
2022-06-17 07:00:00,0.0,1016.3,170.0,5.4,21.0,85.0,23.7
2022-06-17 08:00:00,0.0,1015.6,220.0,7.6,21.5,83.0,24.6
2022-06-17 09:00:00,0.0,1015.6,220.0,7.6,21.5,83.0,24.6
2022-06-17 10:00:00,0.0,1015.6,220.0,5.4,21.6,87.0,23.9
2022-06-17 11:00:00,0.0,1015.6,220.0,5.4,21.6,87.0,23.9
2022-06-17 12:00:00,0.0,1015.9,250.0,5.4,21.8,88.0,23.9
2022-06-17 13:00:00,0.0,1016.6,0.0,0.0,22.2,88.0,24.3
2022-06-17 14:00:00,0.0,1017.0,230.0,9.4,20.3,64.0,27.7
2022-06-17 15:00:00,0.0,1017.0,230.0,9.4,20.3,64.0,27.7
2022-06-17 16:00:00,0.0,1017.0,0.0,0.0,20.3,61.0,28.6
2022-06-17 17:00:00,0.0,1016.3,150.0,14.8,18.9,45.0,32.4
2022-06-17 18:00:00,0.0,1015.6,0.0,0.0,17.4,38.0,33.7
2022-06-17 19:00:00,0.0,1015.6,0.0,0.0,17.4,38.0,33.7
2022-06-17 20:00:00,0.0,1013.5,160.0,9.4,17.4,36.0,35.0
2022-06-17 21:00:00,0.0,1012.5,160.0,13.0,16.3,33.0,35.4
2022-06-17 22:00:00,0.0,1012.2,130.0,16.6,15.6,30.0,35.9
2022-06-17 23:00:00,0.0,1012.2,130.0,16.6,15.6,30.0,35.9
2022-06-18 00:00:00,0.0,1011.9,130.0,14.8,15.2,32.0,34.2
2022-06-18 01:00:00,0.0,1012.3,140.0,18.4,16.0,41.0,30.8
2022-06-18 02:00:00,0.0,1013.2,150.0,20.5,19.1,51.0,30.4
2022-06-18 03:00:00,0.0,1013.2,150.0,20.5,19.1,51.0,30.4
2022-06-18 04:00:00,0.0,1014.3,150.0,22.3,19.9,59.0,28.7
2022-06-18 05:00:00,0.0,1013.9,170.0,13.0,20.0,68.0,26.4
2022-06-18 06:00:00,0.0,1013.5,190.0,14.8,19.4,68.0,25.7
2022-06-18 07:00:00,0.0,1013.5,190.0,14.8,19.4,68.0,25.7
2022-06-18 08:00:00,0.0,1013.9,180.0,11.2,20.0,77.0,24.3
2022-06-18 09:00:00,0.0,1014.2,190.0,11.2,22.1,89.0,24.0
2022-06-18 10:00:00,0.0,1014.9,210.0,7.6,21.9,89.0,23.8
2022-06-18 11:00:00,0.0,1015.3,0.0,0.0,22.0,99.0,22.2
2022-06-18 12:00:00,0.0,1015.3,0.0,0.0,22.0,99.0,22.2
2022-06-18 13:00:00,0.0,1016.0,170.0,9.4,22.6,92.0,24.0
2022-06-18 14:00:00,0.0,1016.6,200.0,11.2,21.1,73.0,26.3
2022-06-18 15:00:00,0.0,1016.3,200.0,5.4,20.7,68.0,27.1
2022-06-18 16:00:00,0.0,1016.0,190.0,7.6,19.9,55.0,29.9
2022-06-18 17:00:00,0.0,1015.3,120.0,14.8,18.2,44.0,32.0
2022-06-18 18:00:00,0.0,1015.3,120.0,14.8,18.2,44.0,32.0
2022-06-18 19:00:00,0.0,1013.9,180.0,16.6,17.2,37.0,34.7
2022-06-18 20:00:00,0.0,1013.9,180.0,16.6,15.1,31.0,34.7
2022-06-18 21:00:00,0.0,1012.5,120.0,11.2,14.6,28.0,36.1
2022-06-18 22:00:00,0.0,1011.8,120.0,16.6,14.7,27.0,36.7
2022-06-18 23:00:00,0.0,1011.8,120.0,16.6,14.7,27.0,36.7
2022-06-19 00:00:00,0.0,1012.2,130.0,20.5,17.6,38.0,33.9
2022-06-19 01:00:00,0.0,1012.2,170.0,31.7,17.6,38.0,33.9
2022-06-19 02:00:00,0.0,1013.2,160.0,22.3,20.3,56.0,30.0
2022-06-19 03:00:00,0.0,1013.9,160.0,16.6,20.6,62.0,28.6
2022-06-19 04:00:00,0.0,1013.9,160.0,16.6,20.6,62.0,28.6
2022-06-19 05:00:00,0.0,1014.9,160.0,13.0,21.5,77.0,25.8
2022-06-19 06:00:00,0.0,1014.9,160.0,13.0,21.5,77.0,25.8
2022-06-19 07:00:00,0.0,1014.9,160.0,9.4,21.8,87.0,24.1
2022-06-19 08:00:00,0.0,1014.9,0.0,0.0,22.1,89.0,24.0
2022-06-19 09:00:00,0.0,1014.9,200.0,5.4,22.9,91.0,24.5
2022-06-19 10:00:00,0.0,1015.2,0.0,0.0,23.0,92.0,24.4
2022-06-19 11:00:00,0.0,1015.6,200.0,5.4,23.3,95.0,24.2
2022-06-19 12:00:00,0.0,1015.6,200.0,5.4,23.3,95.0,24.2
2022-06-19 13:00:00,0.0,1016.3,0.0,0.0,23.9,95.0,24.8
2022-06-19 14:00:00,0.0,1016.6,150.0,5.4,23.1,81.0,26.6
2022-06-19 15:00:00,0.0,1016.6,150.0,9.4,20.7,56.0,30.5
2022-06-19 16:00:00,0.0,1016.6,150.0,9.4,20.7,56.0,30.5
2022-06-19 17:00:00,0.0,1016.0,120.0,14.8,19.1,46.0,32.9
2022-06-19 18:00:00,0.0,1016.0,120.0,14.8,18.3,42.0,32.9
2022-06-19 19:00:00,0.0,1015.2,110.0,24.1,15.8,32.0,34.9
2022-06-19 20:00:00,0.0,1014.2,140.0,9.4,15.9,32.0,35.1
2022-06-19 21:00:00,0.0,1012.8,130.0,20.5,15.5,30.0,36.9
2022-06-19 22:00:00,0.0,1012.2,150.0,18.4,14.2,26.0,37.3
2022-06-19 23:00:00,0.0,1012.2,150.0,18.4,14.0,25.0,37.3
2022-06-20 00:00:00,0.0,1012.2,150.0,24.1,13.4,25.0,36.6
2022-06-20 01:00:00,0.0,1012.9,140.0,24.1,17.6,41.0,32.5
2022-06-20 02:00:00,0.0,1013.5,140.0,24.1,18.4,48.0,30.7
2022-06-20 03:00:00,0.0,1013.5,160.0,22.3,18.4,48.0,30.7
2022-06-20 04:00:00,0.0,1014.6,170.0,13.0,18.3,57.0,27.6
2022-06-20 05:00:00,0.0,1014.6,170.0,13.0,18.3,57.0,27.6
2022-06-20 06:00:00,0.0,1014.9,180.0,14.8,19.0,64.0,26.4
2022-06-20 07:00:00,0.0,1015.3,110.0,5.4,19.5,81.0,22.9
2022-06-20 08:00:00,0.0,1015.3,110.0,5.4,19.5,81.0,22.9
2022-06-20 09:00:00,0.0,1015.9,0.0,0.0,21.1,89.0,23.0
2022-06-20 10:00:00,0.0,1015.9,210.0,7.6,21.4,89.0,23.3
2022-06-20 11:00:00,0.0,1016.6,0.0,0.0,22.4,90.0,24.1
2022-06-20 12:00:00,0.0,1016.9,0.0,0.0,23.2,96.0,23.9
2022-06-20 13:00:00,0.0,1018.0,170.0,7.6,23.1,84.0,26.0
2022-06-20 14:00:00,0.0,1018.0,200.0,11.2,22.6,78.0,26.8
2022-06-20 15:00:00,0.0,1018.0,200.0,13.0,21.4,64.0,28.9
2022-06-20 16:00:00,0.0,1018.0,150.0,13.0,19.2,46.0,32.3
2022-06-20 17:00:00,0.0,1018.0,150.0,13.0,19.2,46.0,32.3
2022-06-20 18:00:00,0.0,1016.3,130.0,18.4,16.7,35.0,35.7
2022-06-20 19:00:00,0.0,1016.0,160.0,20.5,16.0,31.0,35.4
2022-06-20 20:00:00,0.0,1014.9,140.0,11.2,15.7,31.0,35.8
2022-06-20 21:00:00,0.0,1014.9,140.0,11.2,15.0,29.0,35.8
2022-06-20 22:00:00,0.0,1013.9,140.0,18.4,14.8,27.0,36.3
2022-06-20 23:00:00,0.0,1013.9,140.0,18.4,14.9,28.0,36.3
2022-06-21 00:00:00,0.0,1013.5,120.0,18.4,13.6,25.0,36.9
2022-06-21 01:00:00,0.0,1013.6,130.0,13.0,14.6,31.0,34.1
2022-06-21 02:00:00,0.0,1014.2,140.0,18.4,18.2,45.0,31.6
2022-06-21 03:00:00,0.0,1014.2,160.0,25.9,18.2,45.0,31.6
2022-06-21 04:00:00,0.0,1016.2,170.0,16.6,19.5,57.0,28.9
2022-06-21 05:00:00,0.0,1016.6,170.0,13.0,20.3,64.0,27.7
2022-06-21 06:00:00,0.0,1016.6,150.0,7.6,20.4,75.0,25.1
2022-06-21 07:00:00,0.0,1016.6,150.0,7.6,20.4,75.0,25.1
2022-06-21 08:00:00,0.0,1016.9,150.0,7.6,20.8,80.0,24.5
2022-06-21 09:00:00,0.0,1017.6,0.0,0.0,21.1,88.0,23.2
2022-06-21 10:00:00,0.0,1018.0,60.0,5.4,21.3,91.0,22.8
2022-06-21 11:00:00,0.0,1018.0,60.0,5.4,21.3,91.0,22.8
2022-06-21 12:00:00,0.0,1018.6,0.0,0.0,22.4,84.0,25.3
2022-06-21 13:00:00,0.0,1018.6,0.0,0.0,22.4,84.0,25.3
2022-06-21 14:00:00,0.0,1019.3,130.0,5.4,23.3,77.0,27.7
2022-06-21 15:00:00,0.0,1019.3,170.0,9.4,21.8,62.0,29.9
2022-06-21 16:00:00,0.0,1018.6,170.0,7.6,21.0,55.0,31.1
2022-06-21 17:00:00,0.0,1018.3,200.0,7.6,19.7,45.0,33.8
2022-06-21 18:00:00,0.0,1018.3,200.0,7.6,18.3,40.0,33.8
2022-06-21 19:00:00,0.0,1016.9,120.0,16.6,17.4,35.0,36.2
2022-06-21 20:00:00,0.0,1016.9,120.0,16.6,16.4,31.0,36.2
2022-06-21 21:00:00,0.0,1015.9,70.0,7.6,15.4,28.0,36.9
2022-06-21 22:00:00,0.0,1015.9,70.0,7.6,15.4,28.0,36.9
2022-06-21 23:00:00,0.0,1014.9,140.0,14.8,14.4,26.0,36.7
2022-06-22 00:00:00,0.0,1014.9,140.0,14.8,12.9,24.0,36.7
2022-06-22 01:00:00,0.0,1016.3,140.0,29.5,17.3,42.0,31.8
2022-06-22 02:00:00,0.0,1016.3,160.0,33.5,17.3,42.0,31.8
2022-06-22 03:00:00,0.0,1017.3,160.0,25.9,18.8,51.0,30.0
2022-06-22 04:00:00,0.0,1018.6,150.0,7.6,21.2,71.0,26.9
2022-06-22 05:00:00,0.0,1018.7,150.0,11.2,21.8,81.0,25.3
2022-06-22 06:00:00,0.0,1018.3,150.0,5.4,22.2,87.0,24.5
2022-06-22 07:00:00,0.0,1018.3,150.0,5.4,22.2,87.0,24.5
2022-06-22 08:00:00,0.0,1018.0,0.0,0.0,22.2,93.0,23.4
2022-06-22 09:00:00,0.0,1017.6,150.0,5.4,23.1,94.0,24.1
2022-06-22 10:00:00,0.0,1018.0,0.0,0.0,22.9,96.0,23.6
2022-06-22 11:00:00,0.0,1018.3,130.0,5.4,22.5,98.0,22.8
2022-06-22 12:00:00,0.0,1018.3,130.0,5.4,22.5,98.0,22.8
2022-06-22 13:00:00,0.0,1019.0,140.0,9.4,23.9,92.0,25.3
2022-06-22 14:00:00,0.0,1019.3,190.0,9.4,22.9,76.0,27.5
2022-06-22 15:00:00,0.0,1019.3,160.0,14.8,19.0,48.0,31.3
2022-06-22 16:00:00,0.0,1019.3,160.0,14.8,19.0,48.0,31.3
2022-06-22 17:00:00,0.0,1019.0,150.0,16.6,18.9,46.0,32.0
2022-06-22 18:00:00,0.0,1018.0,150.0,13.0,17.9,40.0,34.1
2022-06-22 19:00:00,0.0,1017.0,180.0,7.6,16.9,36.0,34.8
2022-06-22 20:00:00,0.0,1015.9,0.0,0.0,16.2,33.0,35.3
2022-06-22 21:00:00,0.0,1015.2,120.0,11.2,15.6,31.0,36.5
2022-06-22 22:00:00,0.0,1015.2,120.0,11.2,15.1,28.0,36.5
2022-06-22 23:00:00,0.0,1013.9,170.0,9.4,15.0,28.0,36.1
2022-06-23 00:00:00,0.0,1013.9,170.0,9.4,14.7,28.0,36.1
2022-06-23 01:00:00,0.0,1014.2,150.0,14.8,16.1,33.0,34.7
2022-06-23 02:00:00,0.0,1014.3,140.0,13.0,16.6,41.0,31.4
2022-06-23 03:00:00,0.0,1015.6,170.0,20.5,17.4,46.0,30.3
2022-06-23 04:00:00,0.0,1015.9,180.0,18.4,19.7,58.0,28.8
2022-06-23 05:00:00,0.0,1015.9,180.0,18.4,19.7,58.0,28.8
2022-06-23 06:00:00,0.0,1015.6,200.0,11.2,19.7,64.0,27.1
2022-06-23 07:00:00,0.0,1015.6,200.0,11.2,19.7,64.0,27.1
2022-06-23 08:00:00,0.0,1015.2,210.0,11.2,18.9,65.0,26.0
2022-06-23 09:00:00,0.0,1015.2,210.0,11.2,18.9,65.0,26.0
2022-06-23 10:00:00,0.0,1015.6,240.0,5.4,19.1,70.0,25.0
2022-06-23 11:00:00,0.0,1015.6,240.0,5.4,19.1,70.0,25.0
2022-06-23 12:00:00,0.0,1015.9,140.0,5.4,19.9,82.0,23.1
2022-06-23 13:00:00,0.0,1015.9,210.0,5.4,20.0,71.0,25.7
2022-06-23 14:00:00,0.0,1016.3,250.0,9.4,20.0,62.0,28.0
2022-06-23 15:00:00,0.0,1015.6,0.0,0.0,16.1,38.0,32.2
2022-06-23 16:00:00,0.0,1015.6,0.0,0.0,16.1,38.0,32.2
2022-06-23 17:00:00,0.0,1015.2,0.0,0.0,15.2,33.0,33.7
2022-06-23 18:00:00,0.0,1013.5,160.0,14.8,14.8,30.0,35.7
2022-06-23 19:00:00,0.0,1012.5,160.0,9.4,14.4,28.0,36.2
2022-06-23 20:00:00,0.0,1012.5,160.0,9.4,14.2,27.0,36.2
2022-06-23 21:00:00,0.0,1010.8,200.0,9.4,12.5,23.0,37.1
2022-06-23 22:00:00,0.0,1010.8,200.0,9.4,12.5,23.0,37.1
2022-06-23 23:00:00,0.0,1010.1,140.0,16.6,11.6,21.0,37.1
2022-06-24 00:00:00,0.0,1010.5,130.0,13.0,12.4,25.0,35.4
2022-06-24 01:00:00,0.0,1010.5,130.0,13.0,12.4,25.0,35.4
2022-06-24 02:00:00,0.0,1010.5,130.0,13.0,13.2,34.0,30.9
2022-06-24 03:00:00,0.0,1011.8,140.0,20.5,18.8,51.0,30.0
2022-06-24 04:00:00,0.0,1012.2,170.0,18.4,19.3,57.0,28.7
2022-06-24 05:00:00,0.0,1012.5,180.0,13.0,19.5,63.0,27.2
2022-06-24 06:00:00,0.0,1012.5,200.0,11.2,20.2,67.0,26.8
2022-06-24 07:00:00,0.0,1012.5,200.0,11.2,20.2,67.0,26.8
2022-06-24 08:00:00,0.0,1012.5,200.0,11.2,21.1,75.0,25.9
2022-06-24 09:00:00,0.0,1012.5,200.0,5.4,21.7,87.0,24.0
2022-06-24 10:00:00,0.0,1012.5,200.0,5.4,21.7,87.0,24.0
2022-06-24 11:00:00,0.0,1012.5,210.0,7.6,22.6,92.0,24.0
2022-06-24 12:00:00,0.0,1012.9,150.0,5.4,20.8,99.0,21.0
2022-06-24 13:00:00,0.0,1013.2,210.0,11.2,23.6,96.0,24.3
2022-06-24 14:00:00,0.0,1013.9,220.0,13.0,20.2,60.0,28.7
2022-06-24 15:00:00,0.0,1013.5,240.0,9.4,19.5,51.0,30.8
2022-06-24 16:00:00,0.0,1013.2,220.0,13.0,18.7,44.0,32.5
2022-06-24 17:00:00,0.0,1013.2,220.0,13.0,18.7,44.0,32.5
2022-06-24 18:00:00,0.0,1012.8,150.0,13.0,16.6,36.0,33.7
2022-06-24 19:00:00,0.0,1011.8,210.0,18.4,15.5,31.0,35.2
2022-06-24 20:00:00,0.0,1010.1,170.0,14.8,14.3,27.0,37.5
2022-06-24 21:00:00,0.0,1010.1,170.0,14.8,14.1,25.0,37.5
2022-06-24 22:00:00,0.0,1009.1,170.0,20.5,13.4,23.0,37.9
2022-06-24 23:00:00,0.0,1009.1,170.0,20.5,13.2,23.0,37.9
2022-06-25 00:00:00,0.0,1009.1,140.0,16.6,12.7,23.0,35.9
2022-06-25 01:00:00,0.0,1009.1,140.0,16.6,14.0,27.0,35.9
2022-06-25 02:00:00,0.0,1009.8,150.0,35.3,17.4,39.0,33.2
2022-06-25 03:00:00,0.0,1011.8,160.0,16.6,17.8,51.0,28.9
2022-06-25 04:00:00,0.0,1011.8,160.0,16.6,17.8,51.0,28.9
2022-06-25 05:00:00,0.0,1012.2,160.0,16.6,19.5,62.0,27.4
2022-06-25 06:00:00,0.0,1012.5,160.0,20.5,20.9,72.0,26.4
2022-06-25 07:00:00,0.0,1012.5,180.0,11.2,21.7,80.0,25.4
2022-06-25 08:00:00,0.0,1012.8,190.0,13.0,23.1,89.0,25.0
2022-06-25 09:00:00,0.0,1012.8,190.0,13.0,23.1,89.0,25.0
2022-06-25 10:00:00,0.0,1013.1,200.0,11.2,22.9,91.0,24.5
2022-06-25 11:00:00,0.0,1013.5,210.0,18.4,22.4,87.0,24.7
2022-06-25 12:00:00,0.0,1014.2,210.0,16.6,22.5,86.0,25.0
2022-06-25 13:00:00,0.0,1014.6,210.0,16.6,21.8,74.0,26.8
2022-06-25 14:00:00,0.0,1014.6,210.0,20.5,21.8,74.0,26.8
2022-06-25 15:00:00,0.0,1014.9,170.0,20.5,19.2,51.0,30.5
2022-06-25 16:00:00,0.0,1014.9,170.0,20.5,19.2,51.0,30.5
2022-06-25 17:00:00,0.0,1014.2,200.0,13.0,17.2,41.0,33.3
2022-06-25 18:00:00,0.0,1014.2,200.0,13.0,15.8,35.0,33.3
2022-06-25 19:00:00,0.0,1013.5,170.0,13.0,13.9,28.0,35.1
2022-06-25 20:00:00,0.0,1013.2,140.0,14.8,12.0,23.0,36.4
2022-06-25 21:00:00,0.0,1012.2,190.0,13.0,11.8,22.0,37.0
2022-06-25 22:00:00,0.0,1011.1,150.0,9.4,11.3,21.0,37.1
2022-06-25 23:00:00,0.0,1011.1,150.0,9.4,12.5,23.0,36.6
2022-06-26 00:00:00,0.0,1011.5,110.0,20.5,12.8,24.0,34.6
2022-06-26 01:00:00,0.0,1011.5,150.0,22.3,11.7,25.0,34.6
2022-06-26 02:00:00,0.0,1012.6,140.0,18.4,12.1,29.0,32.4
2022-06-26 03:00:00,0.0,1013.5,150.0,24.1,13.7,36.0,30.5
2022-06-26 04:00:00,0.0,1015.9,160.0,16.6,20.3,68.0,26.7
2022-06-26 05:00:00,0.0,1016.3,150.0,11.2,21.6,81.0,25.1
2022-06-26 06:00:00,0.0,1016.3,150.0,11.2,21.6,81.0,25.1
2022-06-26 07:00:00,0.0,1016.2,200.0,7.6,23.1,88.0,25.2
2022-06-26 08:00:00,0.0,1016.2,180.0,5.4,23.1,92.0,24.5
2022-06-26 09:00:00,0.0,1016.2,180.0,5.4,23.1,92.0,24.5
2022-06-26 10:00:00,0.0,1016.6,0.0,0.0,23.4,99.0,23.6
2022-06-26 11:00:00,0.0,1016.6,0.0,0.0,23.4,99.0,23.6
2022-06-26 12:00:00,0.0,1016.6,0.0,0.0,22.8,99.0,23.0
2022-06-26 13:00:00,0.0,1016.9,0.0,0.0,24.0,94.0,25.0
2022-06-26 14:00:00,0.0,1018.0,240.0,5.4,21.3,66.0,28.3
2022-06-26 15:00:00,0.0,1017.6,210.0,5.4,20.6,55.0,30.7
