DT,prcp,dwpt,pres,temp,rhum,wdir,wspd
2022-06-12 20:00:00,0.0,15.9,1006.7,41.1,23.0,160.0,22.3
2022-06-12 21:00:00,0.0,16.1,1006.2,40.6,24.0,160.0,7.6
2022-06-12 22:00:00,0.0,16.1,1005.8,40.6,24.0,170.0,16.6
2022-06-12 23:00:00,0.0,16.1,1005.6,40.6,24.0,120.0,22.3
2022-06-13 00:00:00,0.0,16.1,1005.6,40.6,24.0,120.0,22.3
2022-06-13 01:00:00,0.0,21.3,1007.2,35.0,45.0,150.0,25.9
2022-06-13 02:00:00,0.0,22.1,1008.5,31.7,57.0,150.0,25.9
2022-06-13 03:00:00,0.0,22.9,1009.7,29.4,68.0,140.0,18.4
2022-06-13 04:00:00,0.0,23.9,1010.2,28.3,77.0,150.0,22.3
2022-06-13 05:00:00,0.0,23.9,1010.2,28.3,77.0,150.0,22.3
2022-06-13 06:00:00,0.0,23.4,1010.6,26.1,85.0,150.0,18.4
2022-06-13 07:00:00,0.0,23.8,1010.7,25.6,90.0,180.0,16.6
2022-06-13 08:00:00,0.0,23.8,1010.7,25.6,90.0,180.0,16.6
2022-06-13 09:00:00,0.0,24.0,1010.7,25.0,94.0,120.0,9.4
2022-06-13 10:00:00,0.0,24.0,1010.7,25.0,94.0,120.0,9.4
2022-06-13 11:00:00,0.0,23.9,1011.6,24.4,97.0,150.0,7.6
2022-06-13 12:00:00,0.0,23.9,1011.6,24.4,97.0,150.0,7.6
2022-06-13 13:00:00,0.0,23.2,1012.6,27.2,79.0,160.0,22.3
2022-06-13 14:00:00,0.0,23.2,1012.6,27.2,79.0,160.0,22.3
2022-06-13 15:00:00,0.0,17.9,1012.2,33.3,40.0,170.0,24.1
2022-06-13 16:00:00,0.0,18.5,1012.3,34.4,39.0,170.0,24.1
2022-06-13 17:00:00,0.0,16.3,1011.4,36.1,31.0,150.0,29.5
2022-06-13 18:00:00,0.0,16.7,1010.6,37.2,30.0,170.0,29.5
2022-06-13 19:00:00,0.0,16.7,1010.6,37.2,30.0,160.0,29.5
2022-06-13 20:00:00,0.0,17.7,1009.1,38.3,30.0,190.0,27.7
2022-06-13 21:00:00,0.0,19.2,1008.3,38.3,33.0,150.0,27.7
2022-06-13 22:00:00,0.0,19.2,1007.8,37.8,34.0,150.0,24.1
2022-06-13 23:00:00,0.0,22.9,1008.0,35.6,48.0,150.0,24.1
2022-06-14 00:00:00,0.0,22.9,1008.0,35.6,48.0,140.0,24.1
2022-06-14 01:00:00,0.0,23.3,1009.2,30.6,65.0,140.0,31.7
2022-06-14 02:00:00,0.0,22.9,1009.9,29.4,68.0,150.0,27.7
2022-06-14 03:00:00,0.0,23.2,1010.9,28.3,74.0,150.0,20.5
2022-06-14 04:00:00,0.0,23.8,1011.7,27.8,79.0,150.0,20.5
2022-06-14 05:00:00,0.0,23.8,1011.7,27.8,79.0,150.0,27.7
2022-06-14 06:00:00,0.0,23.2,1011.8,27.2,79.0,160.0,18.4
2022-06-14 07:00:00,0.0,23.2,1011.8,27.2,79.0,160.0,18.4
2022-06-14 08:00:00,0.0,23.4,1011.2,26.7,82.0,160.0,20.5
2022-06-14 09:00:00,0.0,23.4,1011.2,26.7,82.0,160.0,20.5
2022-06-14 10:00:00,0.0,22.9,1011.4,25.6,85.0,150.0,11.2
2022-06-14 11:00:00,0.0,22.9,1011.7,25.0,88.0,150.0,11.2
2022-06-14 12:00:00,0.0,23.4,1012.1,26.1,85.0,150.0,14.8
2022-06-14 13:00:00,0.0,22.8,1012.7,26.7,79.0,140.0,13.0
2022-06-14 14:00:00,0.0,22.8,1012.7,26.7,79.0,140.0,13.0
2022-06-14 15:00:00,0.0,21.0,1012.6,31.1,55.0,170.0,20.5
2022-06-14 16:00:00,0.0,20.1,1012.4,33.3,46.0,180.0,29.5
2022-06-14 17:00:00,0.0,17.6,1011.8,34.4,37.0,180.0,29.5
2022-06-14 18:00:00,0.0,16.8,1011.1,36.7,31.0,150.0,35.3
2022-06-14 19:00:00,0.0,16.8,1011.1,36.7,31.0,160.0,38.9
2022-06-14 20:00:00,0.0,17.3,1009.4,37.2,31.0,150.0,38.9
2022-06-14 21:00:00,0.0,18.8,1008.5,37.8,33.0,150.0,33.5
2022-06-14 22:00:00,0.0,19.5,1008.3,36.1,38.0,140.0,33.5
2022-06-14 23:00:00,0.0,19.5,1008.3,36.1,38.0,150.0,29.5
2022-06-15 00:00:00,0.0,22.7,1009.0,31.7,59.0,140.0,29.5
2022-06-15 01:00:00,0.0,22.9,1009.6,29.4,68.0,140.0,35.3
2022-06-15 02:00:00,0.0,22.9,1009.6,29.4,68.0,150.0,27.7
2022-06-15 03:00:00,0.0,23.3,1010.4,28.9,72.0,140.0,22.3
2022-06-15 04:00:00,0.0,23.2,1011.8,27.2,79.0,150.0,20.5
2022-06-15 05:00:00,0.0,23.2,1011.8,27.2,79.0,150.0,20.5
2022-06-15 06:00:00,0.0,23.2,1012.4,27.2,79.0,150.0,14.8
2022-06-15 07:00:00,0.0,23.2,1012.6,27.2,79.0,160.0,24.1
2022-06-15 08:00:00,0.0,23.2,1012.6,27.2,79.0,160.0,24.1
2022-06-15 09:00:00,0.0,22.8,1012.0,26.7,79.0,170.0,20.5
2022-06-15 10:00:00,0.0,22.8,1012.2,26.7,79.0,160.0,14.8
2022-06-15 11:00:00,0.0,22.8,1012.5,26.7,79.0,160.0,13.0
2022-06-15 12:00:00,0.0,23.2,1013.1,27.2,79.0,170.0,18.4
2022-06-15 13:00:00,0.0,22.8,1013.5,28.3,72.0,170.0,18.4
2022-06-15 14:00:00,0.0,22.8,1013.5,28.3,72.0,170.0,18.4
2022-06-15 15:00:00,0.0,21.7,1014.1,30.0,61.0,160.0,25.9
2022-06-15 16:00:00,0.0,21.7,1014.3,30.6,59.0,160.0,22.3
2022-06-15 17:00:00,0.0,21.3,1014.0,31.7,54.0,160.0,24.1
2022-06-15 18:00:00,0.0,20.7,1013.0,33.9,46.0,120.0,11.2
2022-06-15 19:00:00,0.0,20.7,1013.0,33.9,46.0,120.0,11.2
2022-06-15 20:00:00,0.0,21.8,1011.9,34.4,48.0,120.0,24.1
2022-06-15 21:00:00,0.0,21.2,1011.4,36.1,42.0,140.0,22.3
2022-06-15 22:00:00,0.0,20.7,1010.8,35.6,42.0,140.0,22.3
2022-06-15 23:00:00,0.0,20.7,1010.8,35.6,42.0,110.0,27.7
2022-06-16 00:00:00,0.0,19.6,1011.1,33.9,43.0,140.0,18.4
2022-06-16 01:00:00,0.0,22.1,1011.8,31.7,57.0,140.0,18.4
2022-06-16 02:00:00,0.0,22.7,1012.9,30.0,65.0,130.0,24.1
2022-06-16 03:00:00,0.0,22.7,1012.9,30.0,65.0,130.0,24.1
2022-06-16 04:00:00,0.0,23.2,1013.9,28.3,74.0,140.0,25.9
2022-06-16 05:00:00,0.0,24.0,1015.1,26.1,88.0,150.0,14.8
2022-06-16 06:00:00,0.0,23.8,1015.0,25.6,90.0,150.0,18.4
2022-06-16 07:00:00,0.0,23.3,1015.2,25.6,87.0,160.0,14.8
2022-06-16 08:00:00,0.0,23.3,1015.0,25.6,87.0,160.0,11.2
2022-06-16 09:00:00,0.0,23.3,1015.0,25.6,87.0,160.0,11.2
2022-06-16 10:00:00,0.0,23.2,1015.4,23.9,96.0,140.0,7.6
2022-06-16 11:00:00,0.0,23.9,1016.1,24.4,97.0,140.0,13.0
2022-06-16 12:00:00,0.0,23.2,1016.5,25.0,90.0,150.0,14.8
2022-06-16 13:00:00,0.0,23.2,1016.5,25.0,90.0,150.0,14.8
2022-06-16 14:00:00,0.0,23.2,1017.1,27.2,79.0,170.0,14.8
2022-06-16 15:00:00,0.0,21.2,1017.0,28.9,63.0,150.0,11.2
2022-06-16 16:00:00,0.0,18.8,1016.3,33.9,41.0,150.0,11.2
2022-06-16 17:00:00,0.0,18.8,1016.3,33.9,41.0,120.0,11.2
2022-06-16 18:00:00,0.0,16.8,1015.9,35.0,34.0,120.0,16.6
2022-06-16 19:00:00,0.0,14.8,1014.3,38.3,25.0,140.0,24.1
2022-06-16 20:00:00,0.0,14.7,1013.6,38.9,24.0,130.0,22.3
2022-06-16 21:00:00,0.0,13.8,1013.0,39.4,22.0,130.0,16.6
2022-06-16 22:00:00,0.0,14.0,1012.5,38.9,23.0,120.0,25.9
2022-06-16 23:00:00,0.0,14.0,1012.5,38.9,23.0,120.0,25.9
2022-06-17 00:00:00,0.0,15.9,1012.5,35.6,31.0,140.0,27.7
2022-06-17 01:00:00,0.0,17.8,1013.4,32.8,41.0,160.0,20.5
2022-06-17 02:00:00,0.0,19.0,1014.6,30.6,50.0,170.0,16.6
2022-06-17 03:00:00,0.0,20.0,1015.5,29.4,57.0,170.0,14.8
2022-06-17 04:00:00,0.0,20.0,1015.5,29.4,57.0,170.0,14.8
2022-06-17 05:00:00,0.0,20.5,1016.0,26.7,69.0,160.0,9.4
2022-06-17 06:00:00,0.0,21.1,1015.7,25.6,76.0,0.0,0.0
2022-06-17 07:00:00,0.0,21.1,1015.4,25.0,79.0,0.0,0.0
2022-06-17 08:00:00,0.0,21.1,1015.4,25.0,79.0,0.0,0.0
2022-06-17 09:00:00,0.0,21.2,1015.1,23.3,88.0,0.0,0.0
2022-06-17 10:00:00,0.0,21.2,1015.2,23.3,88.0,0.0,0.0
2022-06-17 11:00:00,0.0,21.2,1015.2,23.3,88.0,0.0,0.0
2022-06-17 12:00:00,0.0,22.2,1015.5,23.9,90.0,0.0,0.0
2022-06-17 13:00:00,0.0,22.9,1016.0,25.0,88.0,220.0,5.4
2022-06-17 14:00:00,0.0,22.3,1016.7,27.8,72.0,160.0,9.4
2022-06-17 15:00:00,0.0,21.7,1016.4,28.9,65.0,160.0,5.4
2022-06-17 16:00:00,0.0,20.7,1016.4,31.1,54.0,137.0,9.4
2022-06-17 17:00:00,0.0,20.1,1015.8,33.3,46.0,150.0,14.8
2022-06-17 18:00:00,0.0,20.1,1015.8,33.3,46.0,150.0,14.8
2022-06-17 19:00:00,0.0,19.5,1013.6,35.6,39.0,150.0,7.6
2022-06-17 20:00:00,0.0,19.1,1012.8,36.1,37.0,170.0,18.4
2022-06-17 21:00:00,0.0,18.2,1011.9,37.2,33.0,130.0,22.3
2022-06-17 22:00:00,0.0,17.3,1011.4,36.7,32.0,170.0,18.4
2022-06-17 23:00:00,0.0,17.3,1011.4,36.7,32.0,170.0,18.4
2022-06-18 00:00:00,0.0,18.1,1011.0,35.0,37.0,130.0,18.4
2022-06-18 01:00:00,0.0,20.0,1011.5,32.8,47.0,160.0,16.6
2022-06-18 02:00:00,0.0,20.1,1012.4,31.1,52.0,160.0,11.2
2022-06-18 03:00:00,0.0,20.1,1012.4,31.1,52.0,160.0,11.2
2022-06-18 04:00:00,0.0,21.1,1013.7,28.3,65.0,150.0,14.8
2022-06-18 05:00:00,0.0,21.0,1013.7,26.7,71.0,150.0,13.0
2022-06-18 06:00:00,0.0,21.1,1013.2,26.1,74.0,180.0,11.2
2022-06-18 07:00:00,0.0,21.7,1013.2,25.0,82.0,160.0,7.6
2022-06-18 08:00:00,0.0,21.7,1013.2,25.0,82.0,160.0,7.6
2022-06-18 09:00:00,0.0,22.8,1013.9,24.4,91.0,170.0,5.4
2022-06-18 10:00:00,0.0,22.2,1014.1,23.9,90.0,0.0,0.0
2022-06-18 11:00:00,0.0,22.3,1014.8,23.3,94.0,0.0,0.0
2022-06-18 12:00:00,0.0,22.3,1014.8,23.3,94.0,0.0,0.0
2022-06-18 13:00:00,0.0,22.9,1015.5,25.0,88.0,110.0,7.6
2022-06-18 14:00:00,0.0,21.2,1015.9,28.9,63.0,130.0,18.4
2022-06-18 15:00:00,0.0,20.5,1015.7,30.6,55.0,200.0,13.0
2022-06-18 16:00:00,0.0,20.0,1015.3,31.7,50.0,200.0,11.2
2022-06-18 17:00:00,0.0,19.4,1014.7,33.3,44.0,132.0,7.6
2022-06-18 18:00:00,0.0,19.4,1014.7,33.3,44.0,150.0,7.6
2022-06-18 19:00:00,0.0,17.8,1012.9,36.1,34.0,150.0,11.2
2022-06-18 20:00:00,0.0,17.3,1012.0,36.7,32.0,80.0,22.3
2022-06-18 21:00:00,0.0,16.8,1011.6,36.1,32.0,150.0,13.0
2022-06-18 22:00:00,0.0,16.8,1011.6,36.1,32.0,150.0,13.0
2022-06-18 23:00:00,0.0,19.4,1010.7,35.0,40.0,130.0,27.7
2022-06-19 00:00:00,0.0,20.1,1011.3,33.3,46.0,150.0,13.0
2022-06-19 01:00:00,0.0,20.5,1012.0,32.2,50.0,150.0,18.4
2022-06-19 02:00:00,0.0,21.1,1012.8,30.6,57.0,150.0,24.1
2022-06-19 03:00:00,0.0,21.1,1012.8,30.6,57.0,150.0,24.1
2022-06-19 04:00:00,0.0,22.3,1014.2,27.8,72.0,160.0,13.0
2022-06-19 05:00:00,0.0,22.1,1014.5,26.7,76.0,150.0,7.6
2022-06-19 06:00:00,0.0,22.8,1014.4,26.1,82.0,170.0,9.4
2022-06-19 07:00:00,0.0,22.9,1014.2,25.0,88.0,150.0,7.6
2022-06-19 08:00:00,0.0,22.9,1014.2,25.0,88.0,150.0,7.6
2022-06-19 09:00:00,0.0,23.2,1014.5,25.0,90.0,0.0,0.0
2022-06-19 10:00:00,0.0,23.4,1014.5,24.4,94.0,0.0,0.0
2022-06-19 11:00:00,0.0,24.0,1014.5,25.0,94.0,0.0,0.0
2022-06-19 12:00:00,0.0,23.8,1015.7,25.6,90.0,140.0,5.4
2022-06-19 13:00:00,0.0,23.8,1015.7,25.6,90.0,140.0,5.4
2022-06-19 14:00:00,0.0,21.6,1016.0,29.4,63.0,120.0,11.2
2022-06-19 15:00:00,0.0,20.7,1015.8,31.1,54.0,0.0,0.0
2022-06-19 16:00:00,0.0,20.0,1015.7,32.8,47.0,0.0,9.4
2022-06-19 17:00:00,0.0,19.4,1015.0,35.0,40.0,127.0,7.6
2022-06-19 18:00:00,0.0,19.4,1015.0,35.0,40.0,150.0,7.6
2022-06-19 19:00:00,0.0,18.8,1013.5,36.7,35.0,150.0,11.2
2022-06-19 20:00:00,0.0,17.8,1012.7,36.7,33.0,150.0,16.6
2022-06-19 21:00:00,0.0,17.8,1011.8,37.8,31.0,150.0,11.2
2022-06-19 22:00:00,0.0,17.8,1011.8,37.8,31.0,160.0,11.2
2022-06-19 23:00:00,0.0,16.8,1011.1,36.1,32.0,140.0,18.4
2022-06-20 00:00:00,0.0,17.3,1011.2,35.6,34.0,120.0,22.3
2022-06-20 01:00:00,0.0,18.3,1012.0,33.3,41.0,140.0,24.1
2022-06-20 02:00:00,0.0,18.8,1012.9,31.1,48.0,140.0,14.8
2022-06-20 03:00:00,0.0,18.8,1012.9,31.1,48.0,140.0,14.8
2022-06-20 04:00:00,0.0,19.0,1014.3,27.2,61.0,150.0,9.4
2022-06-20 05:00:00,0.0,19.5,1014.5,26.1,67.0,160.0,7.6
2022-06-20 06:00:00,0.0,19.4,1014.7,25.0,71.0,160.0,5.4
2022-06-20 07:00:00,0.0,20.1,1014.6,24.4,77.0,0.0,0.0
2022-06-20 08:00:00,0.0,20.1,1014.6,24.4,77.0,0.0,0.0
2022-06-20 09:00:00,0.0,20.1,1015.0,23.3,82.0,0.0,0.0
2022-06-20 10:00:00,0.0,23.2,1015.7,25.0,90.0,210.0,9.4
2022-06-20 11:00:00,0.0,23.2,1015.7,25.0,90.0,210.0,9.4
2022-06-20 12:00:00,0.0,23.3,1016.9,25.6,87.0,160.0,7.6
2022-06-20 13:00:00,0.0,23.3,1016.9,25.6,87.0,160.0,7.6
2022-06-20 14:00:00,0.0,22.2,1017.5,28.9,67.0,230.0,14.8
2022-06-20 15:00:00,0.0,21.6,1017.3,31.1,57.0,170.0,9.4
2022-06-20 16:00:00,0.0,20.1,1017.0,33.3,46.0,170.0,11.2
2022-06-20 17:00:00,0.0,20.1,1017.0,33.3,46.0,190.0,11.2
2022-06-20 18:00:00,0.0,18.2,1015.7,35.6,36.0,140.0,22.3
2022-06-20 19:00:00,0.0,18.3,1015.0,36.7,34.0,160.0,14.8
2022-06-20 20:00:00,0.0,18.2,1014.0,37.2,33.0,90.0,14.8
2022-06-20 21:00:00,0.0,17.1,1013.2,38.3,29.0,110.0,13.0
2022-06-20 22:00:00,0.0,17.1,1013.2,38.3,29.0,110.0,13.0
2022-06-20 23:00:00,0.0,17.3,1012.3,37.2,31.0,130.0,22.3
2022-06-21 00:00:00,0.0,17.3,1012.3,36.1,33.0,140.0,24.1
2022-06-21 01:00:00,0.0,18.8,1012.8,33.9,41.0,140.0,25.9
2022-06-21 02:00:00,0.0,18.8,1013.6,32.2,45.0,150.0,18.4
2022-06-21 03:00:00,0.0,18.8,1013.6,32.2,45.0,150.0,18.4
2022-06-21 04:00:00,0.0,20.6,1015.9,28.9,61.0,170.0,11.2
2022-06-21 05:00:00,0.0,21.1,1016.0,27.8,67.0,150.0,7.6
2022-06-21 06:00:00,0.0,21.7,1016.1,27.2,72.0,160.0,7.6
2022-06-21 07:00:00,0.0,22.2,1016.3,26.1,79.0,140.0,5.4
2022-06-21 08:00:00,0.0,22.2,1016.3,26.1,79.0,140.0,5.4
2022-06-21 09:00:00,0.0,22.3,1017.1,25.0,85.0,0.0,0.0
2022-06-21 10:00:00,0.0,22.8,1017.3,24.4,91.0,0.0,0.0
2022-06-21 11:00:00,0.0,22.8,1017.3,24.4,91.0,0.0,0.0
2022-06-21 12:00:00,0.0,22.9,1017.8,25.0,88.0,90.0,5.4
2022-06-21 13:00:00,0.0,23.8,1018.6,27.8,79.0,50.0,7.6
2022-06-21 14:00:00,0.0,23.2,1018.9,30.0,67.0,150.0,14.8
2022-06-21 15:00:00,0.0,22.1,1018.3,31.7,57.0,150.0,7.6
2022-06-21 16:00:00,0.0,22.1,1018.3,31.7,57.0,119.0,7.6
2022-06-21 17:00:00,0.0,21.0,1018.0,33.9,47.0,130.0,9.4
2022-06-21 18:00:00,0.0,18.3,1016.8,36.7,34.0,130.0,11.2
2022-06-21 19:00:00,0.0,18.3,1016.5,36.7,34.0,160.0,14.8
2022-06-21 20:00:00,0.0,17.1,1015.5,38.3,29.0,110.0,18.4
2022-06-21 21:00:00,0.0,18.8,1014.8,36.7,35.0,70.0,16.6
2022-06-21 22:00:00,0.0,18.8,1014.8,36.7,35.0,70.0,16.6
2022-06-21 23:00:00,0.0,17.3,1014.0,37.8,30.0,130.0,18.4
2022-06-22 00:00:00,0.0,19.0,1015.0,35.0,39.0,120.0,27.7
2022-06-22 01:00:00,0.0,18.8,1016.0,32.2,45.0,140.0,27.7
2022-06-22 02:00:00,0.0,18.8,1016.0,32.2,45.0,140.0,27.7
2022-06-22 03:00:00,0.0,21.7,1017.7,28.9,65.0,150.0,18.4
2022-06-22 04:00:00,0.0,22.7,1018.1,27.8,74.0,140.0,14.8
2022-06-22 05:00:00,0.0,22.8,1017.9,27.2,77.0,140.0,16.6
2022-06-22 06:00:00,0.0,22.8,1017.9,26.7,79.0,120.0,7.6
2022-06-22 07:00:00,0.0,22.8,1017.9,26.7,79.0,120.0,7.6
2022-06-22 08:00:00,0.0,23.3,1017.2,25.6,87.0,0.0,0.0
2022-06-22 09:00:00,0.0,23.3,1017.3,25.6,87.0,100.0,5.4
2022-06-22 10:00:00,0.0,23.3,1017.3,25.6,87.0,100.0,5.4
2022-06-22 11:00:00,0.0,23.8,1018.0,25.6,90.0,120.0,7.6
2022-06-22 12:00:00,0.0,23.8,1018.0,25.6,90.0,120.0,7.6
2022-06-22 13:00:00,0.0,23.4,1019.1,27.8,77.0,190.0,13.0
2022-06-22 14:00:00,0.0,22.1,1019.2,29.4,65.0,210.0,13.0
2022-06-22 15:00:00,0.0,21.1,1018.9,30.0,59.0,190.0,11.2
2022-06-22 16:00:00,0.0,20.0,1018.3,32.8,47.0,150.0,14.8
2022-06-22 17:00:00,0.0,20.0,1018.3,32.8,47.0,150.0,14.8
2022-06-22 18:00:00,0.0,19.4,1017.0,35.0,40.0,170.0,16.6
2022-06-22 19:00:00,0.0,19.2,1016.0,36.7,36.0,180.0,13.0
2022-06-22 20:00:00,0.0,19.1,1015.3,36.1,37.0,180.0,11.2
2022-06-22 21:00:00,0.0,18.2,1014.5,35.6,36.0,120.0,11.2
2022-06-22 22:00:00,0.0,18.2,1014.5,35.6,36.0,120.0,11.2
2022-06-22 23:00:00,0.0,18.2,1013.3,36.1,35.0,140.0,14.8
2022-06-23 00:00:00,0.0,18.1,1013.4,35.0,37.0,170.0,7.6
2022-06-23 01:00:00,0.0,17.9,1013.8,33.3,40.0,150.0,7.6
2022-06-23 02:00:00,0.0,17.9,1013.8,33.3,40.0,150.0,7.6
2022-06-23 03:00:00,0.0,20.5,1015.0,30.6,55.0,170.0,20.5
2022-06-23 04:00:00,0.0,20.6,1015.5,28.9,61.0,160.0,14.8
2022-06-23 05:00:00,0.0,21.1,1015.4,27.8,67.0,160.0,9.4
2022-06-23 06:00:00,0.0,21.1,1015.4,27.8,67.0,160.0,9.4
2022-06-23 07:00:00,0.0,21.0,1015.5,26.7,71.0,0.0,0.0
2022-06-23 08:00:00,0.0,20.0,1014.8,25.6,71.0,210.0,5.4
2022-06-23 09:00:00,0.0,20.6,1015.1,25.6,74.0,0.0,0.0
2022-06-23 10:00:00,0.0,20.0,1015.1,23.9,79.0,0.0,0.0
2022-06-23 11:00:00,0.0,20.0,1015.1,23.9,79.0,0.0,0.0
2022-06-23 12:00:00,0.0,20.1,1015.4,23.3,82.0,150.0,5.4
2022-06-23 13:00:00,0.0,20.6,1015.7,27.8,65.0,190.0,7.6
2022-06-23 14:00:00,0.0,20.0,1015.7,30.0,55.0,250.0,7.6
2022-06-23 15:00:00,0.0,18.8,1015.1,32.2,45.0,250.0,9.4
2022-06-23 16:00:00,0.0,18.3,1014.6,33.3,41.0,202.0,5.4
2022-06-23 17:00:00,0.0,18.3,1014.6,33.3,41.0,171.0,5.4
2022-06-23 18:00:00,0.0,17.3,1013.8,36.7,32.0,140.0,14.8
2022-06-23 19:00:00,0.0,17.3,1011.9,37.2,31.0,140.0,5.4
2022-06-23 20:00:00,0.0,17.3,1011.9,37.2,31.0,90.0,5.4
2022-06-23 21:00:00,0.0,15.4,1010.1,38.3,26.0,50.0,7.6
2022-06-23 22:00:00,0.0,15.4,1010.1,38.3,26.0,50.0,7.6
2022-06-23 23:00:00,0.0,15.0,1009.3,37.8,26.0,140.0,14.8
2022-06-24 00:00:00,0.0,15.2,1009.5,36.7,28.0,120.0,11.2
2022-06-24 01:00:00,0.0,15.2,1009.5,36.7,28.0,120.0,11.2
2022-06-24 02:00:00,0.0,17.7,1010.3,32.2,42.0,140.0,22.3
2022-06-24 03:00:00,0.0,20.1,1011.3,31.1,52.0,150.0,24.1
2022-06-24 04:00:00,0.0,20.0,1012.0,29.4,57.0,150.0,16.6
2022-06-24 05:00:00,0.0,21.8,1012.1,27.8,70.0,160.0,14.8
2022-06-24 06:00:00,0.0,21.7,1012.0,26.7,74.0,160.0,11.2
2022-06-24 07:00:00,0.0,21.7,1012.0,26.7,74.0,160.0,11.2
2022-06-24 08:00:00,0.0,22.3,1011.8,25.0,85.0,0.0,0.0
2022-06-24 09:00:00,0.0,22.3,1012.0,24.4,88.0,150.0,5.4
2022-06-24 10:00:00,0.0,22.2,1012.2,23.9,90.0,0.0,0.0
2022-06-24 11:00:00,0.0,21.7,1012.5,22.2,97.0,0.0,0.0
2022-06-24 12:00:00,0.0,21.7,1012.5,22.2,97.0,0.0,0.0
2022-06-24 13:00:00,0.0,22.8,1013.4,26.7,79.0,120.0,9.4
2022-06-24 14:00:00,0.0,22.8,1013.4,26.7,79.0,172.0,9.4
2022-06-24 15:00:00,0.0,20.7,1013.0,31.1,54.0,168.0,9.4
2022-06-24 16:00:00,0.0,19.4,1012.6,33.3,44.0,170.0,16.6
2022-06-24 17:00:00,0.0,19.4,1012.6,33.3,44.0,170.0,16.6
2022-06-24 18:00:00,0.0,18.2,1011.0,36.1,35.0,120.0,18.4
2022-06-24 19:00:00,0.0,17.3,1010.3,37.2,31.0,170.0,13.0
2022-06-24 20:00:00,0.0,16.6,1009.3,38.3,28.0,150.0,25.9
2022-06-24 21:00:00,0.0,16.6,1009.3,38.3,28.0,150.0,25.9
2022-06-24 22:00:00,0.0,16.6,1008.2,38.3,28.0,160.0,18.4
2022-06-24 23:00:00,0.0,15.4,1007.9,38.3,26.0,180.0,13.0
2022-06-25 00:00:00,0.0,16.3,1008.2,36.7,30.0,140.0,13.0
2022-06-25 01:00:00,0.0,19.6,1009.1,33.9,43.0,140.0,13.0
2022-06-25 02:00:00,0.0,19.6,1009.1,33.9,43.0,150.0,25.9
2022-06-25 03:00:00,0.0,18.8,1011.2,29.4,53.0,150.0,16.6
2022-06-25 04:00:00,0.0,19.5,1011.6,28.3,59.0,150.0,14.8
2022-06-25 05:00:00,0.0,22.8,1012.2,27.2,77.0,160.0,18.4
2022-06-25 06:00:00,0.0,22.8,1012.2,27.2,77.0,160.0,18.4
2022-06-25 07:00:00,0.0,22.9,1012.4,25.6,85.0,160.0,9.4
2022-06-25 08:00:00,0.0,23.2,1012.5,25.0,90.0,170.0,9.4
2022-06-25 09:00:00,0.0,23.2,1012.8,25.0,90.0,170.0,9.4
2022-06-25 10:00:00,0.0,22.8,1013.2,24.4,91.0,170.0,7.6
2022-06-25 11:00:00,0.0,22.8,1013.2,24.4,91.0,170.0,7.6
2022-06-25 12:00:00,0.0,23.3,1013.9,25.6,87.0,160.0,7.6
2022-06-25 13:00:00,0.0,22.8,1014.4,27.2,77.0,190.0,11.2
2022-06-25 14:00:00,0.0,21.7,1014.6,28.9,65.0,190.0,20.5
2022-06-25 15:00:00,0.0,21.3,1014.3,31.7,54.0,190.0,9.4
2022-06-25 16:00:00,0.0,21.3,1014.3,31.7,54.0,120.0,9.4
2022-06-25 17:00:00,0.0,17.3,1013.6,35.0,35.0,120.0,11.2
2022-06-25 18:00:00,0.0,17.3,1012.7,36.1,33.0,160.0,11.2
2022-06-25 19:00:00,0.0,16.3,1012.2,36.7,30.0,160.0,5.4
2022-06-25 20:00:00,0.0,14.8,1011.3,38.3,25.0,180.0,13.0
2022-06-25 21:00:00,0.0,14.8,1011.3,38.3,25.0,180.0,13.0
2022-06-25 22:00:00,0.0,16.0,1010.3,38.3,27.0,130.0,22.3
2022-06-25 23:00:00,0.0,15.7,1010.1,37.2,28.0,140.0,16.6
2022-06-26 00:00:00,0.0,14.8,1010.7,35.6,29.0,130.0,20.5
2022-06-26 01:00:00,0.0,16.2,1011.6,33.3,36.0,130.0,27.7
2022-06-26 02:00:00,0.0,16.2,1011.6,33.3,36.0,130.0,27.7
2022-06-26 03:00:00,0.0,20.0,1014.3,29.4,57.0,150.0,24.1
2022-06-26 04:00:00,0.0,21.8,1015.4,27.8,70.0,150.0,20.5
2022-06-26 05:00:00,0.0,21.8,1015.4,27.8,70.0,150.0,20.5
2022-06-26 06:00:00,0.0,21.8,1015.8,26.1,77.0,160.0,9.4
2022-06-26 07:00:00,0.0,22.9,1015.7,25.6,85.0,140.0,5.4
2022-06-26 08:00:00,0.0,22.9,1015.7,25.6,85.0,140.0,5.4
2022-06-26 09:00:00,0.0,22.9,1015.7,25.0,88.0,0.0,0.0
2022-06-26 10:00:00,0.0,22.9,1015.7,25.0,88.0,0.0,0.0
2022-06-26 11:00:00,0.0,23.3,1015.9,25.6,87.0,0.0,0.0
2022-06-26 12:00:00,0.0,23.4,1016.2,24.4,94.0,0.0,0.0
2022-06-26 13:00:00,0.0,23.4,1016.9,27.8,77.0,190.0,9.4
2022-06-26 14:00:00,0.0,23.4,1016.9,27.8,77.0,190.0,9.4
2022-06-26 15:00:00,0.0,21.6,1017.2,31.7,55.0,60.0,5.4
