DT,dwpt,prcp,wdir,pres,rhum,temp,wspd
2022-10-29 09:00:00,12.4,0.0,80.0,1021.1,77.0,16.4,14.8
2022-10-29 10:00:00,12.6,0.0,60.0,1021.2,82.0,15.7,13.0
2022-10-29 11:00:00,14.1,0.0,74.0,1021.7,85.0,16.6,14.0
2022-10-29 12:00:00,13.3,0.0,110.0,1022.3,84.0,16.0,18.5
2022-10-29 13:00:00,14.1,0.0,120.0,1022.9,84.0,16.8,24.1
2022-10-29 14:00:00,14.2,0.0,120.0,1023.2,80.0,17.7,18.5
2022-10-29 15:00:00,14.4,0.0,110.0,1023.2,79.0,18.1,22.2
2022-10-29 16:00:00,14.6,0.0,100.0,1022.9,75.0,19.1,16.7
2022-10-29 17:00:00,15.2,0.0,93.0,1021.9,57.0,24.3,17.3
2022-10-29 18:00:00,14.5,0.0,70.0,1020.9,73.0,19.5,18.5
2022-10-29 19:00:00,14.7,0.0,90.0,1019.7,73.0,19.7,14.8
2022-10-29 20:00:00,13.8,0.0,98.0,1019.2,44.0,27.1,6.8
2022-10-29 21:00:00,13.9,0.0,98.0,1018.8,44.0,27.2,12.6
2022-10-29 22:00:00,15.5,0.0,110.0,1018.6,79.0,19.2,18.5
2022-10-29 23:00:00,15.5,0.0,100.0,1018.6,81.0,18.8,16.7
2022-10-30 00:00:00,15.8,0.0,120.0,1019.0,83.0,18.7,18.5
2022-10-30 01:00:00,16.2,0.0,100.0,1019.3,88.0,18.2,14.8
2022-10-30 02:00:00,14.8,0.0,102.0,1019.4,64.0,21.9,15.8
2022-10-30 03:00:00,16.2,0.0,110.0,1019.7,90.0,17.9,14.8
2022-10-30 04:00:00,16.7,0.0,110.0,1019.4,94.0,17.7,13.0
2022-10-30 05:00:00,16.5,0.0,110.0,1019.5,92.0,17.8,11.1
2022-10-30 06:00:00,16.2,0.0,120.0,1019.0,91.0,17.7,13.0
2022-10-30 07:00:00,15.5,0.0,99.0,1018.4,87.0,17.7,14.4
2022-10-30 08:00:00,16.6,0.0,130.0,1018.0,95.0,17.4,13.0
2022-10-30 09:00:00,16.5,0.0,110.0,1018.0,95.0,17.3,18.5
2022-10-30 10:00:00,14.9,0.0,93.0,1017.6,93.0,16.0,12.6
2022-10-30 11:00:00,15.0,0.0,96.0,1017.6,94.0,16.0,12.2
2022-10-30 12:00:00,15.4,0.0,105.0,1017.6,95.0,16.2,13.0
2022-10-30 13:00:00,16.7,0.0,110.0,1017.9,95.0,17.5,11.1
2022-10-30 14:00:00,17.1,0.0,120.0,1018.2,95.0,17.9,16.7
2022-10-30 15:00:00,16.5,0.0,118.0,1018.4,74.0,21.3,13.7
2022-10-30 16:00:00,17.0,0.0,122.0,1017.9,71.0,22.5,12.6
2022-10-30 17:00:00,17.1,0.0,130.0,1016.9,82.0,20.3,14.8
2022-10-30 18:00:00,17.1,0.0,140.0,1015.7,78.0,21.1,13.0
2022-10-30 19:00:00,17.4,0.0,170.0,1014.5,71.0,22.9,14.8
2022-10-30 20:00:00,17.5,0.0,174.0,1013.6,55.0,27.3,19.4
2022-10-30 21:00:00,18.5,0.2,176.0,1013.6,63.0,26.1,16.6
2022-10-30 22:00:00,16.7,3.0,200.0,1014.1,66.0,23.4,7.4
2022-10-30 23:00:00,17.2,2.4,170.0,1014.3,77.0,21.4,7.4
2022-10-31 00:00:00,17.1,0.2,170.0,1014.4,73.0,22.2,14.8
2022-10-31 01:00:00,18.4,0.2,161.0,1015.0,77.0,22.6,12.6
2022-10-31 02:00:00,17.5,0.0,180.0,1015.2,78.0,21.5,9.3
2022-10-31 03:00:00,17.2,0.0,150.0,1015.3,78.0,21.2,9.3
2022-10-31 04:00:00,17.1,0.0,170.0,1015.5,81.0,20.5,7.4
2022-10-31 05:00:00,18.0,0.4,270.0,1015.3,88.0,20.1,5.5
2022-10-31 06:00:00,19.1,0.4,207.0,1015.1,96.0,19.8,10.8
2022-10-31 07:00:00,19.2,0.6,185.0,1015.0,97.0,19.7,8.3
2022-10-31 08:00:00,19.6,0.7,240.0,1014.7,95.0,20.4,9.3
2022-10-31 09:00:00,19.7,0.8,0.0,1014.6,96.0,20.4,0.0
2022-10-31 10:00:00,18.8,2.1,184.0,1014.8,97.0,19.3,14.4
2022-10-31 11:00:00,18.5,2.2,198.0,1015.5,97.0,19.0,12.2
2022-10-31 12:00:00,17.7,0.7,0.0,1015.4,93.0,18.9,0.0
2022-10-31 13:00:00,18.0,0.0,260.0,1015.8,93.0,19.2,5.5
2022-10-31 14:00:00,17.7,0.0,330.0,1016.5,88.0,19.7,7.4
2022-10-31 15:00:00,15.0,0.0,340.0,1017.0,71.0,20.4,5.5
2022-10-31 16:00:00,17.3,0.0,274.0,1017.1,81.0,20.7,4.3
2022-10-31 17:00:00,14.4,0.0,310.0,1016.6,60.0,22.6,7.4
2022-10-31 18:00:00,14.7,0.0,0.0,1015.8,56.0,24.0,0.0
2022-10-31 19:00:00,14.3,0.0,290.0,1014.8,54.0,24.2,7.4
2022-10-31 20:00:00,16.3,0.0,221.0,1014.1,56.0,25.7,11.2
2022-10-31 21:00:00,15.4,0.0,230.0,1014.1,52.0,26.0,11.9
2022-10-31 22:00:00,14.9,0.0,250.0,1014.5,57.0,23.9,5.5
2022-10-31 23:00:00,14.9,0.0,0.0,1015.0,73.0,19.9,0.0
2022-11-01 00:00:00,15.4,0.0,310.0,1015.5,74.0,20.2,9.0
2022-11-01 01:00:00,14.1,0.0,318.0,1016.4,73.0,19.1,9.0
2022-11-01 02:00:00,12.5,0.0,350.0,1017.2,68.0,18.5,7.4
2022-11-01 03:00:00,11.6,0.0,360.0,1017.8,69.0,17.3,9.3
2022-11-01 04:00:00,11.3,0.0,80.0,1018.4,77.0,15.3,5.5
2022-11-01 05:00:00,12.2,0.0,0.0,1018.6,91.0,13.6,0.0
2022-11-01 06:00:00,12.5,0.0,359.0,1018.5,83.0,15.4,9.0
2022-11-01 07:00:00,11.5,0.0,0.0,1018.8,92.0,12.8,0.0
2022-11-01 08:00:00,11.3,0.0,0.0,1018.8,95.0,12.1,0.0
2022-11-01 09:00:00,10.9,0.0,0.0,1019.1,95.0,11.7,0.0
2022-11-01 10:00:00,10.3,0.0,0.0,1019.5,95.0,11.1,0.0
2022-11-01 11:00:00,12.3,0.0,9.0,1020.2,94.0,13.2,6.8
2022-11-01 12:00:00,9.7,0.0,0.0,1020.8,95.0,10.5,0.0
2022-11-01 13:00:00,12.0,0.0,50.0,1021.5,81.0,15.2,7.4
2022-11-01 14:00:00,13.8,0.0,20.0,1022.1,77.0,17.9,8.3
2022-11-01 15:00:00,13.8,0.0,23.0,1022.5,66.0,20.4,10.4
2022-11-01 16:00:00,13.0,0.0,26.0,1022.3,56.0,22.2,12.6
2022-11-01 17:00:00,11.1,0.0,20.0,1021.7,44.0,24.1,16.7
2022-11-01 18:00:00,11.0,0.0,20.0,1020.3,42.0,24.8,13.0
2022-11-01 19:00:00,12.8,0.0,23.0,1019.9,49.0,24.2,9.7
2022-11-01 20:00:00,13.0,0.0,19.0,1019.9,49.0,24.4,9.0
2022-11-01 21:00:00,13.0,0.0,12.0,1020.2,50.0,24.1,7.9
2022-11-01 22:00:00,14.1,0.0,2.0,1020.4,57.0,23.1,5.0
2022-11-01 23:00:00,13.0,0.0,0.0,1020.8,66.0,19.5,0.0
2022-11-02 00:00:00,12.6,0.0,10.0,1021.5,73.0,17.5,5.5
2022-11-02 01:00:00,11.5,0.0,10.0,1021.9,66.0,17.9,7.4
2022-11-02 02:00:00,11.9,0.0,0.0,1022.2,82.0,14.9,0.0
2022-11-02 03:00:00,13.7,0.0,28.0,1022.4,87.0,15.9,7.2
2022-11-02 04:00:00,12.0,0.0,0.0,1022.3,81.0,15.2,0.0
2022-11-02 05:00:00,11.4,0.0,0.0,1022.2,77.0,15.4,0.0
2022-11-02 06:00:00,11.9,0.0,0.0,1021.9,87.0,14.0,0.0
2022-11-02 07:00:00,12.8,0.0,29.0,1022.1,92.0,14.1,7.2
2022-11-02 08:00:00,11.2,0.0,0.0,1022.0,82.0,14.2,0.0
2022-11-02 09:00:00,11.2,0.0,0.0,1022.1,83.0,14.0,0.0
2022-11-02 10:00:00,10.9,0.0,0.0,1022.6,79.0,14.5,0.0
2022-11-02 11:00:00,10.8,0.0,40.0,1023.1,80.0,14.2,7.4
2022-11-02 12:00:00,12.4,0.0,49.0,1023.6,92.0,13.7,6.5
2022-11-02 13:00:00,11.5,0.0,80.0,1024.0,73.0,16.4,9.3
2022-11-02 14:00:00,11.3,0.0,70.0,1024.5,55.0,20.7,9.3
2022-11-02 15:00:00,11.4,0.0,120.0,1024.3,46.0,23.7,11.1
2022-11-02 16:00:00,13.7,0.0,63.0,1024.0,55.0,23.2,7.2
2022-11-02 17:00:00,13.6,0.0,64.0,1023.2,50.0,24.7,5.8
2022-11-02 18:00:00,12.0,0.0,350.0,1022.4,41.0,26.3,5.5
2022-11-02 19:00:00,12.2,0.0,0.0,1021.6,39.0,27.4,0.0
2022-11-02 20:00:00,13.4,0.0,359.0,1021.3,45.0,26.3,6.5
2022-11-02 21:00:00,13.9,0.0,359.0,1021.0,46.0,26.4,6.8
2022-11-02 22:00:00,14.6,0.0,8.0,1021.0,52.0,25.1,6.8
2022-11-02 23:00:00,12.6,0.0,0.0,1021.3,56.0,21.8,0.0
2022-11-03 00:00:00,11.9,0.0,30.0,1021.7,57.0,20.7,9.3
2022-11-03 01:00:00,14.2,0.0,359.0,1022.3,71.0,19.6,9.4
2022-11-03 02:00:00,14.2,0.0,18.0,1022.8,74.0,18.9,10.4
2022-11-03 03:00:00,11.7,0.0,0.0,1022.5,70.0,17.2,0.0
2022-11-03 04:00:00,11.3,0.0,0.0,1022.5,68.0,17.3,0.0
2022-11-03 05:00:00,11.0,0.0,40.0,1022.2,70.0,16.5,9.3
2022-11-03 06:00:00,10.7,0.0,60.0,1022.0,69.0,16.4,9.3
2022-11-03 07:00:00,12.6,0.0,48.0,1021.9,77.0,16.6,9.0
2022-11-03 08:00:00,10.6,0.0,50.0,1021.8,73.0,15.4,7.4
2022-11-03 09:00:00,10.9,0.0,40.0,1021.6,77.0,14.9,7.4
2022-11-03 10:00:00,11.4,0.0,40.0,1021.8,83.0,14.2,7.4
2022-11-03 11:00:00,11.6,0.0,50.0,1022.2,84.0,14.3,7.4
2022-11-03 12:00:00,13.9,0.0,49.0,1022.7,94.0,14.9,10.8
2022-11-03 13:00:00,13.0,0.0,60.0,1023.5,79.0,16.7,13.0
2022-11-03 14:00:00,13.3,0.0,80.0,1024.0,64.0,20.3,16.7
2022-11-03 15:00:00,12.8,0.0,90.0,1024.1,49.0,24.2,16.7
2022-11-03 16:00:00,14.9,0.0,66.0,1023.8,58.0,23.7,12.6
2022-11-03 17:00:00,12.6,0.0,80.0,1023.0,42.0,26.6,16.7
2022-11-03 18:00:00,12.2,0.0,70.0,1021.7,39.0,27.4,14.8
2022-11-03 19:00:00,11.6,0.0,100.0,1020.8,36.0,28.1,13.0
2022-11-03 20:00:00,13.1,0.0,60.0,1020.6,43.0,26.7,12.2
2022-11-03 21:00:00,12.4,0.0,54.0,1020.5,42.0,26.3,12.6
2022-11-03 22:00:00,10.6,0.0,80.0,1020.5,38.0,26.0,11.1
2022-11-03 23:00:00,11.0,0.0,90.0,1020.5,50.0,21.9,9.3
2022-11-04 00:00:00,11.1,0.0,100.0,1021.1,58.0,19.6,11.1
2022-11-04 01:00:00,10.8,0.0,90.0,1021.7,59.0,19.0,11.1
2022-11-04 02:00:00,12.7,0.0,59.0,1022.0,63.0,20.0,12.2
2022-11-04 03:00:00,10.8,0.0,90.0,1022.0,62.0,18.2,11.1
2022-11-04 04:00:00,12.1,0.0,67.0,1022.0,66.0,18.6,13.3
2022-11-04 05:00:00,10.6,0.0,90.0,1021.9,69.0,16.3,7.4
2022-11-04 06:00:00,12.4,0.0,80.0,1021.7,72.0,17.5,11.9
2022-11-04 07:00:00,10.6,0.0,80.0,1021.7,79.0,14.2,9.3
2022-11-04 08:00:00,12.4,0.0,83.0,1021.6,80.0,15.8,9.0
2022-11-04 09:00:00,10.9,0.0,90.0,1021.4,83.0,13.7,7.4
2022-11-04 10:00:00,11.8,0.0,80.0,1021.3,85.0,14.3,8.3
2022-11-04 11:00:00,10.6,0.0,50.0,1021.5,87.0,12.7,5.5
2022-11-04 12:00:00,12.0,0.0,71.0,1021.7,90.0,13.6,9.0
2022-11-04 13:00:00,12.4,0.0,80.0,1022.3,81.0,15.6,9.3
2022-11-04 14:00:00,12.0,0.0,110.0,1022.9,59.0,20.3,16.7
2022-11-04 15:00:00,13.2,0.0,68.0,1022.8,63.0,20.5,11.5
2022-11-04 16:00:00,13.2,0.0,74.0,1022.2,55.0,22.7,13.3
2022-11-04 17:00:00,10.3,0.0,100.0,1021.5,39.0,25.2,14.8
2022-11-04 18:00:00,9.4,0.0,80.0,1020.3,35.0,26.1,7.4
2022-11-04 19:00:00,9.3,0.0,80.0,1019.8,33.0,26.9,13.0
2022-11-04 20:00:00,9.9,0.0,110.0,1019.2,34.0,27.1,11.1
2022-11-04 21:00:00,10.9,0.0,57.0,1018.7,39.0,25.9,10.8
2022-11-04 22:00:00,11.0,0.0,100.0,1018.4,40.0,25.6,11.1
2022-11-04 23:00:00,11.3,0.0,90.0,1018.2,55.0,20.7,9.3
2022-11-05 00:00:00,11.8,0.0,0.0,1018.5,65.0,18.5,0.0
2022-11-05 01:00:00,12.6,0.0,63.0,1018.5,64.0,19.6,8.3
2022-11-05 02:00:00,11.6,0.0,100.0,1018.5,63.0,18.8,7.4
2022-11-05 03:00:00,11.8,0.0,110.0,1018.3,67.0,18.0,5.5
2022-11-05 04:00:00,11.9,0.0,130.0,1018.3,71.0,17.2,7.4
2022-11-05 05:00:00,14.7,0.0,118.0,1018.0,74.0,19.5,11.2
2022-11-05 06:00:00,15.6,0.0,117.0,1017.9,82.0,18.7,9.0
2022-11-05 07:00:00,13.3,0.0,120.0,1017.7,80.0,16.8,9.3
2022-11-05 08:00:00,13.9,0.0,110.0,1017.4,82.0,17.0,7.4
2022-11-05 09:00:00,13.6,0.0,120.0,1017.2,86.0,15.9,7.4
2022-11-05 10:00:00,16.2,0.0,106.0,1017.0,94.0,17.2,7.9
2022-11-05 11:00:00,16.1,0.0,110.0,1017.1,95.0,16.9,7.2
2022-11-05 12:00:00,14.3,0.0,60.0,1017.1,92.0,15.6,5.5
2022-11-05 13:00:00,16.0,0.0,100.0,1017.2,87.0,18.2,5.5
2022-11-05 14:00:00,17.1,0.0,150.0,1017.7,76.0,21.5,11.1
2022-11-05 15:00:00,18.2,0.0,130.0,1017.5,71.0,23.8,10.8
2022-11-05 16:00:00,18.3,0.0,148.0,1017.2,64.0,25.6,13.0
2022-11-05 17:00:00,16.9,0.0,190.0,1016.6,54.0,27.0,16.7
2022-11-05 18:00:00,17.0,0.0,230.0,1015.8,52.0,27.8,13.0
2022-11-05 19:00:00,15.9,0.0,180.0,1015.2,49.0,27.6,13.0
2022-11-05 20:00:00,16.8,0.0,178.0,1015.0,49.0,28.6,9.7
2022-11-05 21:00:00,16.5,0.0,166.0,1014.7,49.0,28.2,7.9
2022-11-05 22:00:00,18.5,0.0,170.0,1015.2,59.0,27.2,2.5
2022-11-05 23:00:00,15.9,0.0,0.0,1015.3,66.0,22.6,0.0
2022-11-06 00:00:00,15.9,0.0,350.0,1015.8,64.0,23.1,11.1
2022-11-06 01:00:00,16.9,0.0,53.0,1016.1,70.0,22.7,7.2
2022-11-06 02:00:00,15.9,0.0,360.0,1016.3,74.0,20.7,5.5
2022-11-06 03:00:00,15.7,0.0,0.0,1016.3,82.0,18.8,0.0
2022-11-06 04:00:00,16.3,0.0,120.0,1016.3,72.0,21.6,13.0
2022-11-06 05:00:00,18.4,0.0,130.0,1016.1,81.0,21.8,17.3
2022-11-06 06:00:00,18.9,0.0,131.0,1015.5,86.0,21.3,16.9
2022-11-06 07:00:00,19.2,0.0,133.0,1015.2,87.0,21.5,18.0
2022-11-06 08:00:00,18.2,0.0,350.0,1015.1,89.0,20.1,7.4
2022-11-06 09:00:00,18.5,0.0,0.0,1015.4,89.0,20.4,0.0
2022-11-06 10:00:00,19.1,0.0,30.0,1015.9,90.0,20.8,7.4
2022-11-06 11:00:00,19.2,0.0,120.0,1016.6,96.0,19.9,6.5
2022-11-06 12:00:00,19.0,0.0,50.0,1017.2,92.0,20.3,5.5
2022-11-06 13:00:00,19.6,0.0,70.0,1018.1,81.0,23.0,13.0
2022-11-06 14:00:00,19.7,0.0,110.0,1019.0,76.0,24.2,11.1
2022-11-06 15:00:00,20.9,0.0,113.0,1019.2,77.0,25.2,10.1
2022-11-06 16:00:00,20.4,0.0,123.0,1019.2,69.0,26.6,9.0
2022-11-06 17:00:00,18.1,0.0,0.0,1018.8,56.0,27.7,0.0
2022-11-06 18:00:00,17.8,0.0,90.0,1018.1,51.0,29.0,9.3
2022-11-06 19:00:00,19.3,0.0,27.0,1017.5,60.0,27.8,5.8
2022-11-06 20:00:00,19.2,0.0,63.0,1017.2,60.0,27.7,6.1
2022-11-06 21:00:00,17.9,0.1,100.0,1017.1,49.0,29.7,14.8
2022-11-06 22:00:00,18.5,0.0,40.0,1017.0,58.0,27.5,13.0
2022-11-06 23:00:00,18.1,0.0,50.0,1017.3,70.0,23.9,9.3
2022-11-07 00:00:00,18.7,0.0,109.0,1018.3,67.0,25.3,17.6
2022-11-07 01:00:00,19.5,0.0,103.0,1019.0,78.0,23.6,12.6
2022-11-07 02:00:00,18.6,0.0,0.0,1019.6,86.0,21.0,0.0
2022-11-07 03:00:00,18.1,0.0,110.0,1019.9,78.0,22.1,5.5
2022-11-07 04:00:00,18.4,0.0,70.0,1020.2,84.0,21.2,7.4
2022-11-07 05:00:00,18.5,0.0,0.0,1020.4,88.0,20.6,0.0
2022-11-07 06:00:00,19.8,0.0,78.0,1020.5,93.0,21.0,8.3
2022-11-07 07:00:00,18.8,0.0,50.0,1020.7,92.0,20.1,7.4
2022-11-07 08:00:00,19.3,0.0,70.0,1020.4,93.0,20.5,9.3
2022-11-07 09:00:00,19.5,0.0,60.0,1020.3,94.0,20.5,9.3
2022-11-07 10:00:00,19.6,0.0,60.0,1020.7,92.0,21.0,11.1
2022-11-07 11:00:00,19.8,0.0,59.0,1021.4,97.0,20.3,10.8
2022-11-07 12:00:00,19.6,0.0,80.0,1021.9,92.0,20.9,9.3
2022-11-07 13:00:00,19.1,0.0,90.0,1022.4,79.0,22.9,13.0
2022-11-07 14:00:00,17.7,0.0,110.0,1023.1,63.0,25.2,16.7
2022-11-07 15:00:00,19.6,0.0,64.0,1023.3,71.0,25.2,12.2
2022-11-07 16:00:00,18.7,0.0,63.0,1023.1,61.0,26.8,14.0
2022-11-07 17:00:00,14.4,0.0,90.0,1022.3,42.0,28.6,16.7
2022-11-07 18:00:00,14.5,0.0,30.0,1021.3,39.0,30.0,16.7
2022-11-07 19:00:00,16.8,0.0,49.0,1020.6,46.0,29.6,15.1
2022-11-07 20:00:00,16.2,0.0,47.0,1020.3,44.0,29.7,17.3
2022-11-07 21:00:00,14.0,0.0,80.0,1020.0,38.0,29.9,16.7
2022-11-07 22:00:00,13.5,0.0,70.0,1020.0,42.0,27.6,13.0
2022-11-07 23:00:00,14.2,0.0,60.0,1020.6,53.0,24.4,11.1
2022-11-08 00:00:00,14.7,0.0,50.0,1021.4,59.0,23.2,7.4
2022-11-08 01:00:00,17.2,0.0,34.0,1021.8,62.0,25.0,13.7
2022-11-08 02:00:00,14.5,0.0,50.0,1022.5,65.0,21.4,5.5
2022-11-08 03:00:00,14.7,0.0,40.0,1022.9,67.0,21.1,7.4
2022-11-08 04:00:00,14.9,0.0,20.0,1022.8,72.0,20.1,5.5
2022-11-08 05:00:00,15.4,0.0,0.0,1022.5,78.0,19.3,0.0
2022-11-08 06:00:00,16.8,0.0,37.0,1022.5,75.0,21.4,10.8
2022-11-08 07:00:00,15.4,0.0,30.0,1022.5,79.0,19.1,7.4
2022-11-08 08:00:00,15.7,0.0,50.0,1022.4,81.0,19.0,9.3
2022-11-08 09:00:00,15.5,0.0,30.0,1022.1,85.0,18.1,7.4
2022-11-08 10:00:00,17.4,0.0,33.0,1022.3,89.0,19.3,9.4
2022-11-08 11:00:00,16.0,0.0,30.0,1022.6,88.0,18.0,9.3
2022-11-08 12:00:00,16.3,0.0,40.0,1023.1,88.0,18.3,7.4
2022-11-08 13:00:00,17.8,0.0,50.0,1023.7,78.0,21.8,18.5
2022-11-08 14:00:00,19.0,0.0,31.0,1024.4,78.0,23.0,13.7
2022-11-08 15:00:00,19.2,0.0,40.0,1024.3,69.0,25.3,17.6
2022-11-08 16:00:00,17.3,0.0,80.0,1023.9,52.0,28.1,22.2
2022-11-08 17:00:00,16.1,0.0,70.0,1023.3,45.0,29.2,27.8
2022-11-08 18:00:00,15.9,0.0,52.0,1022.2,43.0,29.8,23.4
2022-11-08 19:00:00,16.0,0.0,51.0,1021.6,44.0,29.5,25.6
2022-11-08 20:00:00,15.9,0.0,50.0,1021.0,45.0,29.0,25.2
2022-11-08 21:00:00,14.1,0.0,60.0,1020.8,43.0,27.8,24.1
2022-11-08 22:00:00,11.7,0.0,70.0,1021.3,40.0,26.4,18.5
2022-11-08 23:00:00,11.2,0.0,50.0,1021.7,45.0,23.9,14.8
2022-11-09 00:00:00,10.2,0.0,70.0,1022.6,44.0,23.1,16.7
2022-11-09 01:00:00,9.1,0.0,48.0,1023.4,40.0,23.5,22.3
2022-11-09 02:00:00,8.8,0.0,80.0,1023.9,43.0,21.9,18.5
2022-11-09 03:00:00,6.7,0.0,80.0,1024.2,42.0,20.0,14.8
2022-11-09 04:00:00,-0.8,0.0,50.0,1024.2,25.0,19.8,22.0
2022-11-09 05:00:00,0.1,0.0,48.0,1023.6,28.0,19.0,20.2
2022-11-09 06:00:00,1.7,0.0,70.0,1023.6,35.0,17.3,16.7
2022-11-09 07:00:00,0.7,0.0,70.0,1023.7,35.0,16.2,18.5
2022-11-09 08:00:00,-0.8,0.0,51.0,1023.5,32.0,15.9,22.0
2022-11-09 09:00:00,-0.8,0.0,60.0,1023.4,36.0,14.1,18.5
2022-11-09 10:00:00,-1.5,0.0,52.0,1023.6,34.0,14.1,20.5
2022-11-09 11:00:00,-0.7,0.0,70.0,1024.0,37.0,13.7,27.8
2022-11-09 12:00:00,-0.2,0.0,70.0,1024.5,40.0,13.1,29.6
2022-11-09 13:00:00,2.2,0.0,70.0,1025.0,43.0,14.7,27.8
2022-11-09 14:00:00,0.1,0.0,53.0,1025.3,38.0,14.2,27.0
2022-11-09 15:00:00,1.6,0.0,47.0,1025.4,39.0,15.5,25.6
2022-11-09 16:00:00,5.1,0.0,45.0,1024.8,42.0,18.2,24.5
2022-11-09 17:00:00,7.1,0.0,45.0,1023.9,43.0,20.1,23.4
2022-11-09 18:00:00,7.0,0.0,70.0,1022.7,40.0,21.1,27.8
2022-11-09 19:00:00,7.2,0.0,45.0,1021.4,40.0,21.3,23.8
2022-11-09 20:00:00,8.2,0.0,44.0,1020.4,42.0,21.7,23.8
2022-11-09 21:00:00,8.4,0.0,70.0,1020.4,45.0,20.8,22.2
2022-11-09 22:00:00,7.9,0.0,50.0,1020.1,47.0,19.5,16.7
2022-11-09 23:00:00,8.3,0.0,46.0,1020.3,49.0,19.3,21.2
2022-11-10 00:00:00,8.4,0.0,42.0,1020.5,51.0,18.7,21.2
2022-11-10 01:00:00,8.3,0.0,70.0,1020.5,53.0,18.0,20.4
2022-11-10 02:00:00,8.1,0.0,60.0,1020.8,53.0,17.8,25.9
2022-11-10 03:00:00,8.3,0.0,60.0,1020.5,56.0,17.2,20.4
2022-11-10 04:00:00,7.9,0.0,40.0,1020.0,55.0,17.0,18.5
2022-11-10 05:00:00,9.0,0.0,42.0,1019.2,60.0,16.8,21.6
2022-11-10 06:00:00,7.7,0.0,60.0,1018.2,55.0,16.8,24.1
2022-11-10 07:00:00,7.9,0.0,60.0,1017.2,56.0,16.7,24.1
2022-11-10 08:00:00,8.2,0.0,50.0,1016.1,57.0,16.8,20.4
2022-11-10 09:00:00,9.7,0.0,31.0,1015.0,63.0,16.8,24.5
2022-11-10 10:00:00,9.8,0.0,31.0,1014.2,63.0,16.9,24.8
2022-11-10 11:00:00,9.7,0.0,50.0,1013.7,63.0,16.8,20.4
2022-11-10 12:00:00,10.3,0.0,40.0,1013.4,63.0,17.4,24.1
2022-11-10 13:00:00,11.0,0.0,50.0,1013.0,62.0,18.4,33.3
2022-11-10 14:00:00,11.9,0.0,27.0,1012.5,64.0,18.9,28.1
2022-11-10 15:00:00,12.1,0.0,40.0,1011.8,61.0,19.8,33.3
2022-11-10 16:00:00,12.9,0.0,16.0,1010.5,64.0,19.9,31.0
2022-11-10 17:00:00,13.7,0.1,30.0,1009.4,74.0,18.4,29.6
2022-11-10 18:00:00,14.1,1.2,30.0,1007.9,78.0,18.0,29.6
2022-11-10 19:00:00,15.8,1.6,18.0,1005.8,90.0,17.5,33.5
2022-11-10 20:00:00,15.2,2.2,30.0,1004.1,87.0,17.4,35.2
2022-11-10 21:00:00,15.4,3.1,11.0,1002.6,90.0,17.1,34.9
2022-11-10 22:00:00,15.9,5.4,15.0,1001.7,89.0,17.7,36.0
2022-11-10 23:00:00,16.9,2.4,15.0,1000.6,94.0,17.9,34.2
2022-11-11 00:00:00,17.4,5.2,17.0,999.7,94.0,18.4,34.9
2022-11-11 01:00:00,16.8,4.7,30.0,998.8,90.0,18.5,31.5
2022-11-11 02:00:00,17.3,3.5,10.0,998.7,91.0,18.8,29.6
2022-11-11 03:00:00,17.8,2.9,10.0,997.8,92.0,19.1,24.1
2022-11-11 04:00:00,19.1,2.1,21.0,996.9,96.0,19.8,23.4
2022-11-11 05:00:00,19.2,1.6,18.0,996.5,96.0,19.9,18.4
2022-11-11 06:00:00,18.1,0.9,300.0,996.4,95.0,18.9,7.4
2022-11-11 07:00:00,17.9,0.2,260.0,997.1,95.0,18.7,14.8
2022-11-11 08:00:00,17.7,0.3,260.0,998.6,95.0,18.5,13.0
2022-11-11 09:00:00,18.3,0.2,241.0,999.6,98.0,18.6,22.0
2022-11-11 10:00:00,17.4,0.5,240.0,1000.9,93.0,18.6,16.7
2022-11-11 11:00:00,17.5,0.0,250.0,1002.2,94.0,18.5,16.7
2022-11-11 12:00:00,17.6,0.0,250.0,1003.5,93.0,18.8,20.4
2022-11-11 13:00:00,17.8,0.0,250.0,1004.6,93.0,19.0,18.5
2022-11-11 14:00:00,18.4,0.0,232.0,1005.7,95.0,19.2,21.2
2022-11-11 15:00:00,18.3,0.0,235.0,1006.8,91.0,19.8,23.0
2022-11-11 16:00:00,17.8,0.0,240.0,1007.2,77.0,22.0,16.7
2022-11-11 17:00:00,17.0,0.0,250.0,1007.4,70.0,22.8,13.0
2022-11-11 18:00:00,17.1,0.0,280.0,1007.2,68.0,23.3,14.8
2022-11-11 19:00:00,18.1,0.0,253.0,1007.2,70.0,23.9,20.5
2022-11-11 20:00:00,16.9,0.0,260.0,1007.6,67.0,23.4,11.1
2022-11-11 21:00:00,17.4,0.0,240.0,1007.9,72.0,22.7,7.4
2022-11-11 22:00:00,17.8,0.0,230.0,1008.3,76.0,22.2,13.0
2022-11-11 23:00:00,18.0,0.0,220.0,1009.1,81.0,21.4,7.4
2022-11-12 00:00:00,18.7,0.0,218.0,1009.7,80.0,22.3,10.4
2022-11-12 01:00:00,18.0,0.0,230.0,1010.5,86.0,20.4,7.4
2022-11-12 02:00:00,17.5,0.0,240.0,1011.3,88.0,19.5,5.5
2022-11-12 03:00:00,17.4,0.0,250.0,1011.9,92.0,18.7,5.5
2022-11-12 04:00:00,17.9,0.0,233.0,1012.1,96.0,18.6,7.9
