DT,pres,dwpt,prcp,rhum,wdir,temp,wspd
2022-10-11 08:00:00,1019.2,11.1,0.0,96.0,3.0,11.7,7.6
2022-10-11 09:00:00,1019.2,11.1,0.0,96.0,250.0,11.7,9.4
2022-10-11 10:00:00,1020.0,10.6,0.0,93.0,0.0,11.7,0.0
2022-10-11 11:00:00,1020.5,9.9,0.0,86.0,310.0,12.2,11.2
2022-10-11 12:00:00,1021.4,7.8,0.0,83.0,0.0,10.6,0.0
2022-10-11 13:00:00,1021.8,7.8,0.0,86.0,0.0,10.0,0.0
2022-10-11 14:00:00,1022.3,8.3,0.0,89.0,10.0,10.0,7.6
2022-10-11 15:00:00,1022.3,8.3,0.0,89.0,10.0,10.0,7.6
2022-10-11 16:00:00,1022.5,8.9,0.0,72.0,10.0,13.9,5.4
2022-10-11 17:00:00,1022.2,8.8,0.0,64.0,3.0,15.6,5.4
2022-10-11 18:00:00,1022.0,8.9,0.0,60.0,350.0,16.7,9.4
2022-10-11 19:00:00,1021.7,8.8,0.0,52.0,350.0,18.9,9.4
2022-10-11 20:00:00,1021.7,8.8,0.0,52.0,340.0,18.9,9.4
2022-10-11 21:00:00,1020.1,7.7,0.0,42.0,340.0,21.1,11.2
2022-10-11 22:00:00,1019.6,7.1,0.0,39.0,330.0,21.7,5.4
2022-10-11 23:00:00,1019.3,8.0,0.0,40.0,20.0,22.2,13.0
2022-10-12 00:00:00,1019.2,8.2,0.0,42.0,30.0,21.7,7.6
2022-10-12 01:00:00,1019.2,8.2,0.0,42.0,30.0,21.7,7.6
2022-10-12 02:00:00,1019.8,7.9,0.0,65.0,80.0,14.4,7.6
2022-10-12 03:00:00,1020.0,8.9,0.0,72.0,0.0,13.9,0.0
2022-10-12 04:00:00,1020.4,8.3,0.0,77.0,0.0,12.2,0.0
2022-10-12 05:00:00,1020.7,7.2,0.0,83.0,0.0,10.0,0.0
2022-10-12 06:00:00,1020.7,7.2,0.0,83.0,0.0,10.0,0.0
2022-10-12 07:00:00,1020.8,8.3,0.0,83.0,0.0,11.1,0.0
2022-10-12 08:00:00,1020.8,7.2,0.0,89.0,260.0,8.9,5.4
2022-10-12 09:00:00,1020.9,6.1,0.0,89.0,0.0,7.8,0.0
2022-10-12 10:00:00,1020.8,5.0,0.0,89.0,0.0,6.7,0.0
2022-10-12 11:00:00,1020.8,5.0,0.0,89.0,0.0,6.7,0.0
2022-10-12 12:00:00,1021.1,5.0,0.0,96.0,250.0,5.6,7.6
2022-10-12 13:00:00,1021.3,5.7,0.0,97.0,0.0,6.1,0.0
2022-10-12 14:00:00,1021.4,5.6,0.0,93.0,0.0,6.7,0.0
2022-10-12 15:00:00,1021.4,5.6,0.0,93.0,0.0,6.7,0.0
2022-10-12 16:00:00,1022.1,9.4,0.0,80.0,0.0,12.8,0.0
2022-10-12 17:00:00,1021.8,10.0,0.0,67.0,0.0,16.1,0.0
2022-10-12 18:00:00,1021.3,10.7,0.0,59.0,210.0,18.9,5.4
2022-10-12 19:00:00,1020.9,11.1,0.0,53.0,210.0,21.1,5.4
2022-10-12 20:00:00,1020.9,11.1,0.0,53.0,26.0,21.1,5.4
2022-10-12 21:00:00,1019.8,10.7,0.0,42.0,0.0,24.4,0.0
2022-10-12 22:00:00,1019.3,10.5,0.0,40.0,140.0,25.0,5.4
2022-10-12 23:00:00,1019.1,11.0,0.0,40.0,120.0,25.6,5.4
2022-10-13 00:00:00,1019.0,11.6,0.0,46.0,130.0,23.9,5.4
2022-10-13 01:00:00,1019.0,11.6,0.0,46.0,130.0,23.9,5.4
2022-10-13 02:00:00,1019.3,11.7,0.0,61.0,0.0,19.4,0.0
2022-10-13 03:00:00,1019.5,11.2,0.0,78.0,0.0,15.0,0.0
2022-10-13 04:00:00,1019.9,10.7,0.0,84.0,280.0,13.3,5.4
2022-10-13 05:00:00,1020.1,8.9,0.0,89.0,0.0,10.6,0.0
2022-10-13 06:00:00,1020.1,8.9,0.0,89.0,0.0,10.6,0.0
2022-10-13 07:00:00,1020.2,7.9,0.0,97.0,0.0,8.3,0.0
2022-10-13 08:00:00,1020.2,7.9,0.0,97.0,0.0,8.3,0.0
2022-10-13 09:00:00,1020.2,7.2,0.0,96.0,0.0,7.8,0.0
2022-10-13 10:00:00,1020.2,7.2,0.0,96.0,0.0,7.8,0.0
2022-10-13 11:00:00,1019.9,6.1,0.0,93.0,0.0,7.2,0.0
2022-10-13 12:00:00,1019.9,6.1,0.0,93.0,0.0,7.2,0.0
2022-10-13 13:00:00,1020.0,5.7,0.0,97.0,0.0,6.1,0.0
2022-10-13 14:00:00,1020.4,4.0,0.0,97.0,0.0,4.4,0.0
2022-10-13 15:00:00,1021.0,6.1,0.0,100.0,0.0,6.1,0.0
2022-10-13 16:00:00,1020.9,10.0,0.0,83.0,0.0,12.8,0.0
2022-10-13 17:00:00,1020.7,10.0,0.0,67.0,0.0,16.1,0.0
2022-10-13 18:00:00,1020.2,10.7,0.0,53.0,0.0,20.6,0.0
2022-10-13 19:00:00,1019.4,10.7,0.0,45.0,0.0,23.3,0.0
2022-10-13 20:00:00,1019.4,10.7,0.0,45.0,0.0,23.3,0.0
2022-10-13 21:00:00,1017.6,11.2,0.0,37.0,90.0,27.2,5.4
2022-10-13 22:00:00,1016.8,9.6,0.0,30.0,0.0,28.9,0.0
2022-10-13 23:00:00,1016.3,9.5,0.0,29.0,2.0,29.4,0.0
2022-10-14 00:00:00,1015.7,10.4,0.0,35.0,350.0,27.2,5.4
2022-10-14 01:00:00,1015.7,10.4,0.0,35.0,350.0,27.2,5.4
2022-10-14 02:00:00,1016.1,11.7,0.0,63.0,310.0,18.9,5.4
2022-10-14 03:00:00,1016.1,9.4,0.0,62.0,0.0,16.7,0.0
2022-10-14 04:00:00,1016.3,9.3,0.0,74.0,330.0,13.9,7.6
2022-10-14 05:00:00,1016.3,9.3,0.0,74.0,330.0,13.9,7.6
2022-10-14 06:00:00,1016.2,8.9,0.0,89.0,220.0,10.6,5.4
2022-10-14 07:00:00,1015.9,8.9,0.0,89.0,0.0,10.6,0.0
2022-10-14 08:00:00,1016.1,7.2,0.0,89.0,0.0,8.9,0.0
2022-10-14 09:00:00,1016.1,7.8,0.0,93.0,0.0,8.9,0.0
2022-10-14 10:00:00,1016.1,7.8,0.0,93.0,0.0,8.9,0.0
2022-10-14 11:00:00,1016.0,5.1,0.0,93.0,0.0,6.1,0.0
2022-10-14 12:00:00,1015.9,5.0,0.0,100.0,260.0,5.0,5.4
2022-10-14 13:00:00,1016.1,5.1,0.0,93.0,0.0,6.1,0.0
2022-10-14 14:00:00,1016.0,5.0,0.0,96.0,0.0,5.6,0.0
2022-10-14 15:00:00,1016.0,5.0,0.0,96.0,0.0,5.6,0.0
2022-10-14 16:00:00,1015.9,8.9,0.0,72.0,0.0,13.9,0.0
2022-10-14 17:00:00,1015.6,9.4,0.0,58.0,0.0,17.8,0.0
2022-10-14 18:00:00,1015.0,10.6,0.0,51.0,0.0,21.1,0.0
2022-10-14 19:00:00,1015.0,10.6,0.0,51.0,0.0,21.1,0.0
2022-10-14 20:00:00,1013.3,11.1,0.0,39.0,2.0,26.1,5.4
2022-10-14 21:00:00,1012.4,10.4,0.0,35.0,100.0,27.2,7.6
2022-10-14 22:00:00,1011.8,9.0,0.0,28.0,100.0,29.4,7.6
2022-10-14 23:00:00,1011.4,8.6,0.0,28.0,5.0,28.9,18.4
2022-10-15 00:00:00,1011.4,8.6,0.0,28.0,350.0,28.9,18.4
2022-10-15 01:00:00,1011.0,7.8,0.0,37.0,20.0,23.3,13.0
2022-10-15 02:00:00,1011.2,7.9,0.0,41.0,20.0,21.7,11.2
2022-10-15 03:00:00,1011.4,7.7,0.0,45.0,360.0,20.0,11.2
2022-10-15 04:00:00,1011.5,7.3,0.0,52.0,350.0,17.2,9.4
2022-10-15 05:00:00,1011.5,7.3,0.0,52.0,350.0,17.2,9.4
2022-10-15 06:00:00,1011.6,6.6,0.0,64.0,360.0,13.3,5.4
2022-10-15 07:00:00,1011.4,7.2,0.0,83.0,0.0,10.0,0.0
2022-10-15 08:00:00,1011.3,6.7,0.0,77.0,350.0,10.6,7.6
2022-10-15 09:00:00,1011.4,6.6,0.0,74.0,340.0,11.1,7.6
2022-10-15 10:00:00,1011.3,5.6,0.0,66.0,350.0,11.7,9.4
2022-10-15 11:00:00,1011.3,5.6,0.0,66.0,350.0,11.7,9.4
2022-10-15 12:00:00,1011.3,6.0,0.0,55.0,350.0,15.0,13.0
2022-10-15 13:00:00,1011.4,6.0,0.0,55.0,350.0,15.0,11.2
2022-10-15 14:00:00,1011.4,6.0,0.0,55.0,350.0,15.0,11.2
2022-10-15 15:00:00,1011.6,6.2,0.0,50.0,350.0,16.7,13.0
2022-10-15 16:00:00,1011.7,7.2,0.0,45.0,330.0,19.4,18.4
2022-10-15 17:00:00,1011.6,7.6,0.0,33.0,350.0,25.0,14.8
2022-10-15 18:00:00,1011.4,7.1,0.0,27.0,40.0,27.8,18.4
2022-10-15 19:00:00,1011.4,7.1,0.0,27.0,40.0,27.8,18.4
2022-10-15 20:00:00,1010.2,6.5,0.0,22.0,10.0,30.6,22.3
2022-10-15 21:00:00,1009.4,7.5,0.0,23.0,40.0,31.1,22.3
2022-10-15 22:00:00,1009.3,7.5,0.0,23.0,20.0,31.1,20.5
2022-10-15 23:00:00,1009.1,7.7,0.0,24.0,5.0,30.6,20.5
2022-10-16 00:00:00,1009.1,7.7,0.0,24.0,360.0,30.6,16.6
2022-10-16 01:00:00,1009.4,7.1,0.0,28.0,360.0,27.2,14.8
2022-10-16 02:00:00,1009.9,6.1,0.0,33.0,5.0,23.3,14.8
2022-10-16 03:00:00,1010.3,6.0,0.0,35.0,340.0,22.2,18.4
2022-10-16 04:00:00,1010.5,6.2,0.0,38.0,340.0,21.1,14.8
2022-10-16 05:00:00,1010.5,6.2,0.0,38.0,340.0,21.1,14.8
2022-10-16 06:00:00,1010.9,6.2,0.0,42.0,340.0,19.4,14.8
2022-10-16 07:00:00,1011.0,6.0,0.0,43.0,340.0,18.9,16.6
2022-10-16 08:00:00,1011.1,6.7,0.0,45.0,340.0,18.9,14.8
2022-10-16 09:00:00,1011.3,6.7,0.0,45.0,350.0,18.9,14.8
2022-10-16 10:00:00,1011.3,6.7,0.0,45.0,350.0,18.9,14.8
2022-10-16 11:00:00,1011.3,6.8,0.0,52.0,4.0,16.7,13.0
2022-10-16 12:00:00,1011.4,6.2,0.0,52.0,350.0,16.1,13.0
2022-10-16 13:00:00,1011.5,6.2,0.0,52.0,330.0,16.1,11.2
2022-10-16 14:00:00,1011.5,6.2,0.0,52.0,330.0,16.1,11.2
2022-10-16 15:00:00,1012.3,7.9,0.0,72.0,250.0,12.8,7.6
2022-10-16 16:00:00,1012.7,8.9,0.0,60.0,250.0,16.7,13.0
2022-10-16 17:00:00,1013.0,10.1,0.0,53.0,260.0,20.0,13.0
2022-10-16 18:00:00,1013.1,10.5,0.0,49.0,240.0,21.7,16.6
2022-10-16 19:00:00,1013.1,10.5,0.0,49.0,240.0,21.7,16.6
2022-10-16 20:00:00,1012.8,9.9,0.0,40.0,220.0,24.4,24.1
2022-10-16 21:00:00,1012.8,11.6,0.0,46.0,220.0,23.9,24.1
2022-10-16 22:00:00,1013.1,12.1,0.0,51.0,220.0,22.8,24.1
2022-10-16 23:00:00,1013.6,11.7,0.0,55.0,220.0,21.1,24.1
2022-10-17 00:00:00,1013.6,11.7,0.0,55.0,220.0,21.1,24.1
2022-10-17 01:00:00,1014.9,11.2,0.0,70.0,220.0,16.7,20.5
2022-10-17 02:00:00,1016.0,11.2,0.0,75.0,220.0,15.6,14.8
2022-10-17 03:00:00,1016.8,10.6,0.0,78.0,220.0,14.4,9.4
2022-10-17 04:00:00,1017.2,10.0,0.0,83.0,180.0,12.8,11.2
2022-10-17 05:00:00,1017.2,10.0,0.0,83.0,180.0,12.8,11.2
2022-10-17 06:00:00,1017.9,9.4,0.0,89.0,10.0,11.1,5.4
2022-10-17 07:00:00,1018.2,9.4,0.0,89.0,0.0,11.1,0.0
2022-10-17 08:00:00,1018.8,8.3,0.0,93.0,0.0,9.4,0.0
2022-10-17 09:00:00,1018.8,8.3,0.0,93.0,0.0,9.4,0.0
2022-10-17 10:00:00,1019.0,7.9,0.0,97.0,0.0,8.3,0.0
2022-10-17 11:00:00,1019.2,6.7,0.0,93.0,0.0,7.8,0.0
2022-10-17 12:00:00,1019.2,6.7,0.0,93.0,0.0,7.8,0.0
2022-10-17 13:00:00,1019.5,7.2,0.0,100.0,0.0,7.2,0.0
2022-10-17 14:00:00,1019.8,5.6,0.0,100.0,0.0,5.6,0.0
2022-10-17 15:00:00,1020.7,9.4,0.0,100.0,0.0,9.4,0.0
2022-10-17 16:00:00,1020.8,9.9,0.0,89.0,0.0,11.7,0.0
2022-10-17 17:00:00,1020.6,11.0,0.0,89.0,0.0,12.8,0.0
2022-10-17 18:00:00,1020.6,11.0,0.0,89.0,0.0,12.8,0.0
2022-10-17 19:00:00,1020.4,11.2,0.0,78.0,0.0,15.0,0.0
2022-10-17 20:00:00,1019.3,11.1,0.0,63.0,0.0,18.3,0.0
2022-10-17 21:00:00,1018.6,11.7,0.0,61.0,100.0,19.4,5.4
2022-10-17 22:00:00,1018.2,11.2,0.0,57.0,0.0,20.0,0.0
2022-10-17 23:00:00,1018.2,11.2,0.0,57.0,0.0,20.0,0.0
2022-10-18 00:00:00,1018.1,11.6,0.0,65.0,150.0,18.3,5.4
2022-10-18 01:00:00,1018.5,11.6,0.0,65.0,0.0,18.3,0.0
2022-10-18 02:00:00,1018.8,10.7,0.0,87.0,0.0,12.8,0.0
2022-10-18 03:00:00,1019.2,10.7,0.0,87.0,300.0,12.8,5.4
2022-10-18 04:00:00,1019.2,10.7,0.0,87.0,300.0,12.8,5.4
2022-10-18 05:00:00,1020.0,10.0,0.0,93.0,0.0,11.1,0.0
2022-10-18 06:00:00,1019.9,7.8,0.0,93.0,0.0,8.9,0.0
2022-10-18 07:00:00,1020.2,6.8,0.0,97.0,270.0,7.2,7.6
2022-10-18 08:00:00,1020.2,6.8,0.0,97.0,270.0,7.2,7.6
2022-10-18 09:00:00,1020.3,6.1,0.0,96.0,0.0,6.7,0.0
2022-10-18 10:00:00,1020.0,5.7,0.0,97.0,0.0,6.1,0.0
2022-10-18 11:00:00,1021.0,5.7,0.0,97.0,0.0,6.1,0.0
2022-10-18 12:00:00,1021.0,5.0,0.0,96.0,0.0,5.6,0.0
2022-10-18 13:00:00,1021.0,5.0,0.0,96.0,0.0,5.6,0.0
2022-10-18 14:00:00,1021.7,5.0,0.0,96.0,0.0,5.6,0.0
2022-10-18 15:00:00,1022.1,5.6,0.0,100.0,0.0,5.6,0.0
2022-10-18 16:00:00,1022.9,7.2,0.0,96.0,0.0,7.8,0.0
2022-10-18 17:00:00,1022.9,8.3,0.0,96.0,130.0,8.9,7.6
2022-10-18 18:00:00,1022.8,11.2,0.0,75.0,200.0,15.6,5.4
2022-10-18 19:00:00,1022.8,11.2,0.0,75.0,200.0,15.6,5.4
2022-10-18 20:00:00,1021.7,12.3,0.0,61.0,3.0,20.0,0.0
2022-10-18 21:00:00,1021.7,12.3,0.0,61.0,0.0,20.0,0.0
2022-10-18 22:00:00,1021.3,12.8,0.0,59.0,80.0,21.1,7.6
2022-10-18 23:00:00,1021.2,12.8,0.0,59.0,0.0,21.1,0.0
2022-10-19 00:00:00,1021.1,12.8,0.0,59.0,130.0,21.1,7.6
2022-10-19 01:00:00,1021.5,12.3,0.0,78.0,0.0,16.1,0.0
2022-10-19 02:00:00,1022.3,12.3,0.0,78.0,0.0,16.1,0.0
2022-10-19 03:00:00,1023.0,10.0,0.0,93.0,0.0,11.1,0.0
2022-10-19 04:00:00,1023.0,10.0,0.0,93.0,0.0,11.1,0.0
2022-10-19 05:00:00,1023.4,9.9,0.0,89.0,0.0,11.7,0.0
2022-10-19 06:00:00,1023.5,8.9,0.0,97.0,0.0,9.4,0.0
2022-10-19 07:00:00,1024.0,8.9,0.0,97.0,0.0,9.4,0.0
2022-10-19 08:00:00,1023.6,8.3,0.0,100.0,0.0,8.3,0.0
2022-10-19 09:00:00,1023.7,7.8,0.0,100.0,0.0,7.8,0.0
2022-10-19 10:00:00,1024.1,8.3,0.0,96.0,0.0,8.9,0.0
2022-10-19 11:00:00,1024.0,5.6,0.0,100.0,0.0,5.6,0.0
2022-10-19 12:00:00,1024.3,5.7,0.0,97.0,0.0,6.1,0.0
2022-10-19 13:00:00,1024.0,5.6,0.0,100.0,0.0,5.6,0.0
2022-10-19 14:00:00,1024.5,6.1,0.0,100.0,0.0,6.1,0.0
2022-10-19 15:00:00,1024.6,6.1,0.0,100.0,0.0,6.1,0.0
2022-10-19 16:00:00,1024.9,9.4,0.0,100.0,0.0,9.4,0.0
2022-10-19 17:00:00,1024.8,11.7,0.0,84.0,0.0,14.4,0.0
2022-10-19 18:00:00,1024.5,11.7,0.0,70.0,0.0,17.2,0.0
2022-10-19 19:00:00,1024.5,11.7,0.0,70.0,0.0,17.2,0.0
2022-10-19 20:00:00,1023.0,12.3,0.0,57.0,0.0,21.1,0.0
2022-10-19 21:00:00,1023.0,12.3,0.0,57.0,0.0,21.1,0.0
2022-10-19 22:00:00,1022.2,12.3,0.0,50.0,0.0,23.3,0.0
2022-10-19 23:00:00,1021.4,12.3,0.0,50.0,100.0,23.3,5.4
2022-10-20 00:00:00,1020.9,12.1,0.0,51.0,130.0,22.8,7.6
2022-10-20 01:00:00,1020.6,12.3,0.0,57.0,0.0,21.1,0.0
2022-10-20 02:00:00,1020.6,12.2,0.0,80.0,0.0,15.6,0.0
2022-10-20 03:00:00,1020.6,9.4,0.0,86.0,250.0,11.7,5.4
2022-10-20 04:00:00,1020.6,9.4,0.0,86.0,250.0,11.7,5.4
2022-10-20 05:00:00,1020.9,9.4,0.0,92.0,0.0,10.6,0.0
2022-10-20 06:00:00,1021.0,9.4,0.0,96.0,0.0,10.0,0.0
2022-10-20 07:00:00,1021.0,8.9,0.0,97.0,0.0,9.4,0.0
2022-10-20 08:00:00,1020.7,8.3,0.0,96.0,0.0,8.9,0.0
2022-10-20 09:00:00,1021.0,7.2,0.0,100.0,0.0,7.2,0.0
2022-10-20 10:00:00,1021.0,6.8,0.0,97.0,330.0,7.2,5.4
2022-10-20 11:00:00,1020.4,4.4,0.0,96.0,0.0,5.0,0.0
2022-10-20 12:00:00,1020.4,4.4,0.0,96.0,0.0,5.0,0.0
2022-10-20 13:00:00,1020.4,4.4,0.0,96.0,0.0,5.0,0.0
2022-10-20 14:00:00,1020.0,5.0,0.0,96.0,320.0,5.6,5.4
2022-10-20 15:00:00,1020.5,7.8,0.0,90.0,0.0,9.4,0.0
2022-10-20 16:00:00,1020.5,9.4,0.0,89.0,0.0,11.1,0.0
2022-10-20 17:00:00,1020.8,10.6,0.0,72.0,150.0,15.6,7.6
2022-10-20 18:00:00,1020.8,10.6,0.0,72.0,150.0,15.6,7.6
2022-10-20 19:00:00,1019.5,11.1,0.0,63.0,0.0,18.3,0.0
2022-10-20 20:00:00,1019.5,11.1,0.0,63.0,0.0,18.3,0.0
2022-10-20 21:00:00,1018.7,11.2,0.0,57.0,0.0,20.0,0.0
2022-10-20 22:00:00,1017.8,11.7,0.0,59.0,90.0,20.0,5.4
2022-10-20 23:00:00,1017.1,12.2,0.0,63.0,90.0,19.4,5.4
2022-10-21 00:00:00,1016.7,12.3,0.0,61.0,0.0,20.0,0.0
2022-10-21 01:00:00,1017.3,12.2,0.0,65.0,0.0,18.9,0.0
2022-10-21 02:00:00,1017.2,11.7,0.0,75.0,0.0,16.1,0.0
2022-10-21 03:00:00,1017.6,11.2,0.0,81.0,290.0,14.4,5.4
2022-10-21 04:00:00,1017.6,11.8,0.0,87.0,290.0,13.9,7.6
2022-10-21 05:00:00,1017.7,10.6,0.0,93.0,2.0,11.7,0.0
2022-10-21 06:00:00,1017.7,10.6,0.0,93.0,360.0,11.7,5.4
2022-10-21 07:00:00,1017.7,6.7,0.0,62.0,10.0,13.9,7.6
2022-10-21 08:00:00,1017.8,6.8,0.0,90.0,0.0,8.3,0.0
2022-10-21 09:00:00,1017.8,6.8,0.0,90.0,0.0,8.3,0.0
2022-10-21 10:00:00,1017.8,6.1,0.0,89.0,340.0,7.8,7.6
2022-10-21 11:00:00,1017.1,4.4,0.0,96.0,0.0,5.0,0.0
2022-10-21 12:00:00,1016.4,5.1,0.0,93.0,0.0,6.1,0.0
2022-10-21 13:00:00,1016.4,5.1,0.0,93.0,0.0,6.1,0.0
2022-10-21 14:00:00,1016.0,5.7,0.0,90.0,0.0,7.2,0.0
2022-10-21 15:00:00,1015.2,6.1,0.0,86.0,0.0,8.3,0.0
2022-10-21 16:00:00,1014.4,7.2,0.0,89.0,0.0,8.9,0.0
2022-10-21 17:00:00,1014.4,7.2,0.0,89.0,0.0,8.9,0.0
2022-10-21 18:00:00,1012.8,8.3,0.3,89.0,0.0,10.0,0.0
2022-10-21 19:00:00,1011.6,9.4,0.7,92.0,0.0,10.6,0.0
2022-10-21 20:00:00,1011.6,9.4,0.3,92.0,0.0,10.6,0.0
2022-10-21 21:00:00,1011.3,8.3,1.8,93.0,0.0,9.4,7.6
2022-10-21 22:00:00,1009.4,8.3,2.8,93.0,120.0,9.4,7.6
2022-10-21 23:00:00,1008.0,8.3,1.0,93.0,110.0,9.4,7.6
2022-10-22 00:00:00,1007.2,8.3,0.5,93.0,120.0,9.4,7.6
2022-10-22 01:00:00,1003.7,8.3,0.8,96.0,150.0,8.9,11.2
2022-10-22 02:00:00,1003.7,8.3,0.5,96.0,150.0,8.9,11.2
2022-10-22 03:00:00,1002.0,8.9,1.4,97.0,190.0,9.4,9.4
2022-10-22 04:00:00,1002.0,11.1,4.9,93.0,220.0,12.2,25.9
2022-10-22 05:00:00,1002.3,10.7,0.0,87.0,220.0,12.8,18.4
2022-10-22 06:00:00,1004.0,8.3,1.0,89.0,360.0,10.0,9.4
2022-10-22 07:00:00,1005.8,7.9,2.2,97.0,290.0,8.3,5.4
2022-10-22 08:00:00,1005.8,7.9,0.0,97.0,290.0,8.3,5.4
2022-10-22 09:00:00,1006.4,8.3,0.0,93.0,0.0,9.4,0.0
2022-10-22 10:00:00,1006.6,7.2,1.2,86.0,240.0,9.4,14.8
2022-10-22 11:00:00,1006.8,7.2,0.9,93.0,240.0,8.3,7.6
2022-10-22 12:00:00,1006.9,7.2,1.5,93.0,220.0,8.3,16.6
2022-10-22 13:00:00,1006.9,7.2,0.5,93.0,220.0,8.3,16.6
2022-10-22 14:00:00,1008.1,6.7,0.0,93.0,250.0,7.8,13.0
2022-10-22 15:00:00,1008.6,7.8,0.0,93.0,250.0,8.9,11.2
2022-10-22 16:00:00,1009.2,8.3,0.0,89.0,260.0,10.0,11.2
2022-10-22 17:00:00,1009.4,7.3,0.0,72.0,0.0,12.2,0.0
2022-10-22 18:00:00,1009.4,7.3,0.0,72.0,0.0,12.2,0.0
2022-10-22 19:00:00,1009.4,4.9,0.0,53.0,300.0,14.4,14.8
2022-10-22 20:00:00,1009.4,4.9,0.0,53.0,300.0,14.4,14.8
2022-10-22 21:00:00,1008.7,1.2,0.0,39.0,300.0,15.1,14.8
2022-10-22 22:00:00,1008.9,3.2,0.2,48.0,291.0,14.0,18.0
2022-10-22 23:00:00,1009.3,5.5,0.0,57.0,260.0,13.9,14.8
2022-10-23 00:00:00,1010.0,6.0,0.0,66.0,260.0,12.2,14.8
2022-10-23 01:00:00,1010.6,5.6,0.0,71.0,240.0,10.6,13.0
2022-10-23 02:00:00,1011.1,5.6,0.0,71.0,270.0,10.6,11.2
2022-10-23 03:00:00,1011.7,5.6,0.0,80.0,250.0,8.9,13.0
2022-10-23 04:00:00,1012.1,4.3,0.0,82.0,220.0,7.2,7.6
2022-10-23 05:00:00,1012.5,5.0,0.0,86.0,240.0,7.2,9.4
2022-10-23 06:00:00,1013.0,4.4,0.0,89.0,240.0,6.1,9.4
2022-10-23 07:00:00,1013.7,6.1,0.0,89.0,240.0,7.8,7.6
2022-10-23 08:00:00,1014.0,6.1,0.0,89.0,240.0,7.8,11.2
2022-10-23 09:00:00,1014.4,5.6,0.0,93.0,0.0,6.7,0.0
2022-10-23 10:00:00,1015.0,5.1,0.0,93.0,0.0,6.1,0.0
2022-10-23 11:00:00,1015.6,4.0,0.0,97.0,260.0,4.4,5.4
2022-10-23 12:00:00,1016.4,3.3,0.0,96.0,0.0,3.9,0.0
2022-10-23 13:00:00,1017.2,3.9,0.0,100.0,0.0,3.9,0.0
2022-10-23 14:00:00,1018.4,4.4,0.0,92.0,340.0,5.6,5.4
2022-10-23 15:00:00,1019.0,5.1,0.0,93.0,0.0,6.1,0.0
2022-10-23 16:00:00,1020.0,5.7,0.0,97.0,0.0,6.1,0.0
2022-10-23 17:00:00,1020.5,6.1,0.0,89.0,0.0,7.8,0.0
2022-10-23 18:00:00,1021.5,6.7,0.0,83.0,0.0,9.4,0.0
2022-10-23 19:00:00,1021.7,7.3,0.0,72.0,187.0,12.2,5.4
2022-10-23 20:00:00,1021.6,6.6,0.0,64.0,180.0,13.3,5.4
2022-10-23 21:00:00,1021.8,6.0,0.0,57.0,120.0,14.4,9.4
2022-10-23 22:00:00,1021.9,5.7,0.0,56.0,130.0,14.4,11.2
2022-10-23 23:00:00,1021.9,5.0,0.0,55.0,110.0,13.9,7.6
2022-10-24 00:00:00,1022.2,2.8,0.0,47.0,230.0,13.9,13.0
2022-10-24 01:00:00,1022.3,4.0,0.0,59.0,250.0,11.7,9.4
2022-10-24 02:00:00,1022.4,5.6,0.0,74.0,190.0,10.0,9.4
2022-10-24 03:00:00,1022.5,5.1,0.0,77.0,240.0,8.9,5.4
2022-10-24 04:00:00,1022.3,5.1,0.0,83.0,0.0,7.8,0.0
2022-10-24 05:00:00,1022.1,6.2,0.0,83.0,210.0,8.9,11.2
2022-10-24 06:00:00,1021.9,6.7,0.0,86.0,190.0,8.9,11.2
2022-10-24 07:00:00,1021.6,6.2,0.0,77.0,140.0,10.0,7.6
2022-10-24 08:00:00,1021.2,6.7,0.0,83.0,170.0,9.4,5.4
2022-10-24 09:00:00,1020.0,6.7,0.0,83.0,160.0,9.4,13.0
2022-10-24 10:00:00,1019.2,6.7,0.0,77.0,190.0,10.6,13.0
2022-10-24 11:00:00,1018.8,6.2,0.3,74.0,170.0,10.6,16.6
2022-10-24 12:00:00,1018.3,7.2,0.8,86.0,170.0,9.4,20.5
2022-10-24 13:00:00,1017.6,7.2,0.3,89.0,170.0,8.9,14.8
2022-10-24 14:00:00,1017.1,7.2,0.5,89.0,180.0,8.9,25.9
2022-10-24 15:00:00,1016.2,7.9,0.3,97.0,170.0,8.3,25.9
2022-10-24 16:00:00,1016.4,7.8,1.3,93.0,180.0,8.9,18.4
2022-10-24 17:00:00,1017.2,7.8,0.5,90.0,0.0,9.4,0.0
2022-10-24 18:00:00,1017.2,8.9,1.4,93.0,190.0,10.0,13.0
2022-10-24 19:00:00,1018.0,9.4,0.0,92.0,200.0,10.6,13.0
2022-10-24 20:00:00,1019.2,10.0,0.3,93.0,260.0,11.1,11.2
2022-10-24 21:00:00,1018.9,11.0,0.3,89.0,220.0,12.8,11.2
2022-10-24 22:00:00,1019.2,11.7,0.3,84.0,0.0,14.4,0.0
2022-10-24 23:00:00,1020.0,10.7,0.5,84.0,260.0,13.3,13.0
2022-10-25 00:00:00,1020.3,8.9,0.5,77.0,270.0,12.8,18.4
2022-10-25 01:00:00,1021.0,9.4,0.3,86.0,240.0,11.7,14.8
2022-10-25 02:00:00,1022.4,8.3,0.0,89.0,240.0,10.0,13.0
2022-10-25 03:00:00,1022.4,8.3,0.0,89.0,240.0,10.0,13.0
