DT,dwpt,prcp,temp,rhum,wspd,pres,wdir
2022-10-02 19:00:00,13.2,0.0,27.2,42.0,5.4,1013.4,0.0
2022-10-02 20:00:00,12.6,0.0,28.3,38.0,5.4,1013.1,18.0
2022-10-02 21:00:00,12.6,0.0,28.3,38.0,5.4,1013.1,353.0
2022-10-02 22:00:00,11.5,0.0,30.0,32.0,5.4,1012.5,350.0
2022-10-02 23:00:00,11.5,0.0,30.0,32.0,5.4,1012.5,1.0
2022-10-03 00:00:00,10.5,0.0,30.6,29.0,5.4,1012.4,230.0
2022-10-03 01:00:00,14.4,0.0,27.8,44.0,14.8,1013.0,240.0
2022-10-03 02:00:00,13.3,0.0,18.9,70.0,14.8,1013.6,250.0
2022-10-03 03:00:00,13.3,0.0,18.9,70.0,14.8,1013.6,250.0
2022-10-03 04:00:00,12.1,0.0,15.0,83.0,14.8,1014.6,260.0
2022-10-03 05:00:00,11.7,0.0,14.4,84.0,13.0,1014.9,270.0
2022-10-03 06:00:00,11.8,0.0,13.9,87.0,13.0,1015.3,260.0
2022-10-03 07:00:00,11.1,0.0,12.2,93.0,9.4,1015.8,250.0
2022-10-03 08:00:00,11.1,0.0,12.2,93.0,9.4,1015.8,250.0
2022-10-03 09:00:00,11.1,0.0,11.7,96.0,11.2,1016.5,260.0
2022-10-03 10:00:00,10.6,0.0,11.7,93.0,9.4,1016.6,260.0
2022-10-03 11:00:00,10.6,0.0,11.1,97.0,9.4,1016.7,0.0
2022-10-03 12:00:00,10.6,0.0,11.1,97.0,0.0,1016.7,0.0
2022-10-03 13:00:00,8.3,0.0,8.9,96.0,0.0,1017.2,0.0
2022-10-03 14:00:00,10.6,0.0,10.6,100.0,0.0,1018.3,0.0
2022-10-03 15:00:00,11.1,0.0,11.1,100.0,11.2,1018.5,240.0
2022-10-03 16:00:00,11.1,0.0,11.1,100.0,11.2,1018.5,240.0
2022-10-03 17:00:00,12.3,0.0,13.9,90.0,0.0,1018.5,0.0
2022-10-03 18:00:00,12.2,0.0,15.6,80.0,0.0,1018.5,0.0
2022-10-03 19:00:00,13.2,0.0,20.0,65.0,0.0,1017.7,0.0
2022-10-03 20:00:00,13.2,0.0,23.3,53.0,7.6,1017.0,0.0
2022-10-03 21:00:00,13.2,0.0,23.3,53.0,7.6,1017.0,320.0
2022-10-03 22:00:00,12.8,0.0,25.6,45.0,5.4,1015.8,140.0
2022-10-03 23:00:00,12.8,0.0,25.6,45.0,5.4,1015.8,140.0
2022-10-04 00:00:00,12.8,0.0,25.6,45.0,0.0,1015.6,0.0
2022-10-04 01:00:00,13.8,0.0,25.6,48.0,0.0,1015.4,0.0
2022-10-04 02:00:00,12.8,0.0,16.1,81.0,7.6,1016.2,220.0
2022-10-04 03:00:00,12.8,0.0,16.1,81.0,7.6,1016.2,230.0
2022-10-04 04:00:00,11.2,0.0,13.3,87.0,14.8,1017.2,250.0
2022-10-04 05:00:00,11.0,0.0,12.8,89.0,14.8,1017.5,3.0
2022-10-04 06:00:00,11.1,0.0,12.2,93.0,11.2,1017.6,240.0
2022-10-04 07:00:00,10.6,0.0,11.7,93.0,7.6,1017.5,240.0
2022-10-04 08:00:00,10.6,0.0,11.7,93.0,7.6,1017.5,240.0
2022-10-04 09:00:00,10.0,0.0,10.6,96.0,7.6,1017.5,250.0
2022-10-04 10:00:00,8.3,0.0,9.4,93.0,0.0,1017.5,0.0
2022-10-04 11:00:00,8.3,0.0,9.4,93.0,0.0,1017.5,0.0
2022-10-04 12:00:00,8.3,0.0,8.9,96.0,0.0,1017.6,0.0
2022-10-04 13:00:00,9.4,0.0,10.6,92.0,0.0,1017.8,0.0
2022-10-04 14:00:00,11.1,0.0,11.1,100.0,0.0,1018.5,0.0
2022-10-04 15:00:00,11.1,0.0,11.7,96.0,0.0,1018.9,0.0
2022-10-04 16:00:00,11.1,0.0,11.7,96.0,0.0,1018.9,0.0
2022-10-04 17:00:00,11.0,0.0,12.8,89.0,0.0,1019.0,0.0
2022-10-04 18:00:00,11.0,0.0,12.8,89.0,0.0,1019.0,0.0
2022-10-04 19:00:00,11.8,0.0,13.9,87.0,9.4,1018.6,200.0
2022-10-04 20:00:00,12.1,0.0,15.0,83.0,0.0,1018.2,200.0
2022-10-04 21:00:00,12.1,0.0,15.0,83.0,0.0,1018.2,0.0
2022-10-04 22:00:00,12.8,0.0,16.7,78.0,5.4,1017.6,0.0
2022-10-04 23:00:00,13.3,0.0,18.9,70.0,0.0,1017.0,0.0
2022-10-05 00:00:00,13.3,0.0,19.4,68.0,0.0,1016.9,0.0
2022-10-05 01:00:00,13.4,0.0,16.1,84.0,9.4,1017.5,190.0
2022-10-05 02:00:00,12.3,0.0,14.4,87.0,11.2,1018.2,190.0
2022-10-05 03:00:00,12.3,0.0,14.4,87.0,11.2,1018.2,220.0
2022-10-05 04:00:00,11.1,0.0,12.2,93.0,5.4,1019.2,260.0
2022-10-05 05:00:00,11.1,0.0,11.7,96.0,5.4,1019.4,250.0
2022-10-05 06:00:00,11.1,0.0,12.2,93.0,5.4,1019.6,300.0
2022-10-05 07:00:00,11.1,0.0,12.2,93.0,5.4,1019.6,300.0
2022-10-05 08:00:00,8.9,0.0,10.0,93.0,0.0,1020.1,0.0
2022-10-05 09:00:00,8.9,0.0,9.4,97.0,0.0,1020.4,0.0
2022-10-05 10:00:00,8.9,0.0,9.4,97.0,0.0,1020.4,0.0
2022-10-05 11:00:00,11.1,0.0,11.1,100.0,0.0,1020.5,0.0
2022-10-05 12:00:00,11.1,0.0,11.1,100.0,0.0,1020.5,0.0
2022-10-05 13:00:00,11.7,0.0,11.7,100.0,0.0,1020.8,0.0
2022-10-05 14:00:00,11.7,0.0,11.7,100.0,0.0,1020.8,0.0
2022-10-05 15:00:00,11.7,0.0,12.2,97.0,7.6,1020.9,300.0
2022-10-05 16:00:00,12.2,0.0,12.8,96.0,5.4,1021.2,310.0
2022-10-05 17:00:00,13.3,0.0,14.4,93.0,7.6,1021.3,340.0
2022-10-05 18:00:00,13.4,0.0,16.1,84.0,7.6,1021.2,360.0
2022-10-05 19:00:00,13.4,0.0,16.1,84.0,7.6,1021.2,360.0
2022-10-05 20:00:00,13.2,0.0,16.7,80.0,7.6,1020.0,330.0
2022-10-05 21:00:00,14.4,0.0,19.4,73.0,5.4,1019.6,140.0
2022-10-05 22:00:00,14.4,0.0,19.4,73.0,5.4,1019.6,140.0
2022-10-05 23:00:00,14.4,0.0,20.0,70.0,9.4,1018.7,150.0
2022-10-06 00:00:00,14.4,0.0,20.0,70.0,7.6,1018.5,110.0
2022-10-06 01:00:00,13.9,0.0,17.2,81.0,11.2,1018.4,120.0
2022-10-06 02:00:00,13.4,0.0,15.0,90.0,5.4,1018.9,120.0
2022-10-06 03:00:00,13.4,0.0,15.0,90.0,5.4,1018.9,120.0
2022-10-06 04:00:00,11.7,0.0,11.7,100.0,0.0,1019.5,0.0
2022-10-06 05:00:00,11.7,0.0,11.7,100.0,0.0,1019.5,0.0
2022-10-06 06:00:00,11.1,0.0,11.7,96.0,0.0,1019.5,0.0
2022-10-06 07:00:00,10.6,0.0,10.6,100.0,0.0,1019.7,0.0
2022-10-06 08:00:00,10.6,0.0,10.6,100.0,0.0,1019.7,0.0
2022-10-06 09:00:00,10.6,0.0,10.6,100.0,0.0,1019.7,0.0
2022-10-06 10:00:00,10.0,0.0,10.0,100.0,0.0,1020.0,0.0
2022-10-06 11:00:00,11.1,0.0,11.1,100.0,0.0,1019.5,0.0
2022-10-06 12:00:00,11.1,0.0,11.1,100.0,0.0,1019.5,0.0
2022-10-06 13:00:00,11.7,0.0,11.7,100.0,0.0,1019.6,0.0
2022-10-06 14:00:00,11.7,0.0,11.7,100.0,0.0,1019.6,0.0
2022-10-06 15:00:00,12.2,0.0,12.2,100.0,5.4,1019.9,0.0
2022-10-06 16:00:00,12.8,0.0,12.8,100.0,0.0,1020.1,0.0
2022-10-06 17:00:00,12.8,0.0,13.3,97.0,0.0,1020.2,0.0
2022-10-06 18:00:00,13.3,0.0,15.6,86.0,0.0,1019.8,0.0
2022-10-06 19:00:00,14.0,0.0,18.3,76.0,0.0,1019.3,0.0
2022-10-06 20:00:00,13.9,0.0,20.0,68.0,5.4,1018.5,90.0
2022-10-06 21:00:00,13.9,0.0,20.0,68.0,5.4,1018.5,90.0
2022-10-06 22:00:00,14.3,0.0,23.3,57.0,5.4,1017.1,160.0
2022-10-06 23:00:00,14.3,0.0,23.9,55.0,0.0,1016.7,0.0
2022-10-07 00:00:00,15.1,0.0,22.2,64.0,9.4,1016.5,130.0
2022-10-07 01:00:00,15.1,0.0,22.2,64.0,9.4,1016.8,110.0
2022-10-07 02:00:00,14.4,0.0,18.3,78.0,9.4,1016.8,110.0
2022-10-07 03:00:00,13.9,0.0,16.1,87.0,9.4,1018.2,90.0
2022-10-07 04:00:00,12.8,0.0,13.9,93.0,0.0,1018.7,0.0
2022-10-07 05:00:00,12.8,0.0,13.9,93.0,0.0,1019.3,0.0
2022-10-07 06:00:00,12.2,0.0,13.3,93.0,0.0,1019.7,0.0
2022-10-07 07:00:00,12.2,0.0,13.3,93.0,0.0,1019.7,0.0
2022-10-07 08:00:00,10.0,0.0,10.0,100.0,0.0,1020.4,0.0
2022-10-07 09:00:00,10.0,0.0,10.0,100.0,0.0,1020.4,0.0
2022-10-07 10:00:00,10.0,0.0,10.6,96.0,0.0,1020.7,0.0
2022-10-07 11:00:00,10.0,0.0,10.6,96.0,0.0,1020.9,0.0
2022-10-07 12:00:00,8.9,0.0,9.4,97.0,0.0,1021.2,0.0
2022-10-07 13:00:00,10.0,0.0,10.6,96.0,0.0,1021.5,0.0
2022-10-07 14:00:00,10.6,0.0,10.6,100.0,0.0,1022.5,300.0
2022-10-07 15:00:00,11.1,0.0,11.1,100.0,0.0,1022.7,0.0
2022-10-07 16:00:00,11.1,0.0,11.1,100.0,0.0,1022.7,0.0
2022-10-07 17:00:00,12.8,0.0,13.3,97.0,0.0,1022.8,0.0
2022-10-07 18:00:00,14.0,0.0,16.7,84.0,0.0,1022.2,0.0
2022-10-07 19:00:00,14.5,0.0,21.1,66.0,0.0,1021.3,0.0
2022-10-07 20:00:00,14.4,0.0,22.8,59.0,5.4,1020.2,200.0
2022-10-07 21:00:00,14.4,0.0,22.8,59.0,5.4,1020.2,200.0
2022-10-07 22:00:00,14.4,0.0,25.6,50.0,0.0,1018.9,0.0
2022-10-07 23:00:00,14.9,0.0,26.1,50.0,0.0,1018.6,2.0
2022-10-08 00:00:00,15.7,0.0,23.9,60.0,7.6,1018.3,130.0
2022-10-08 01:00:00,15.7,0.0,23.9,60.0,0.0,1018.5,0.0
2022-10-08 02:00:00,15.6,0.0,20.6,73.0,0.0,1018.5,0.0
2022-10-08 03:00:00,13.9,0.0,15.0,93.0,0.0,1019.4,0.0
2022-10-08 04:00:00,12.8,0.0,14.4,90.0,0.0,1019.6,0.0
2022-10-08 05:00:00,13.3,0.0,15.6,86.0,0.0,1019.9,3.0
2022-10-08 06:00:00,12.8,0.0,14.4,90.0,5.4,1020.2,300.0
2022-10-08 07:00:00,12.8,0.0,14.4,90.0,5.4,1020.2,300.0
2022-10-08 08:00:00,11.0,0.0,12.8,89.0,0.0,1020.2,0.0
2022-10-08 09:00:00,10.6,0.0,11.1,97.0,0.0,1020.5,0.0
2022-10-08 10:00:00,10.6,0.0,11.1,97.0,0.0,1020.5,0.0
2022-10-08 11:00:00,10.6,0.0,11.1,97.0,0.0,1020.5,0.0
2022-10-08 12:00:00,7.9,0.0,8.3,97.0,0.0,1021.0,0.0
2022-10-08 13:00:00,7.2,0.0,7.2,100.0,0.0,1020.6,0.0
2022-10-08 14:00:00,7.2,0.0,8.3,93.0,0.0,1020.7,0.0
2022-10-08 15:00:00,10.6,0.0,11.1,97.0,0.0,1021.1,0.0
2022-10-08 16:00:00,10.6,0.0,11.1,97.0,0.0,1021.1,0.0
2022-10-08 17:00:00,13.3,0.0,17.2,78.0,0.0,1020.7,0.0
2022-10-08 18:00:00,13.9,0.0,20.0,68.0,5.4,1020.0,0.0
2022-10-08 19:00:00,13.9,0.0,20.0,68.0,5.4,1020.0,16.0
2022-10-08 20:00:00,14.6,0.0,26.1,49.0,0.0,1018.3,0.0
2022-10-08 21:00:00,14.6,0.0,26.1,49.0,0.0,1018.3,0.0
2022-10-08 22:00:00,12.4,0.0,30.0,34.0,9.4,1016.8,0.0
2022-10-08 23:00:00,12.9,0.0,30.0,35.0,5.4,1016.4,70.0
2022-10-09 00:00:00,12.3,0.0,28.9,36.0,0.0,1016.2,0.0
2022-10-09 01:00:00,12.3,0.0,28.9,36.0,5.4,1016.4,90.0
2022-10-09 02:00:00,13.8,0.0,22.2,59.0,5.4,1016.4,90.0
2022-10-09 03:00:00,13.3,0.0,17.8,75.0,0.0,1017.1,0.0
2022-10-09 04:00:00,12.7,0.0,15.6,83.0,0.0,1017.5,0.0
2022-10-09 05:00:00,12.3,0.0,13.9,90.0,0.0,1017.7,2.0
2022-10-09 06:00:00,12.3,0.0,13.9,90.0,5.4,1017.7,310.0
2022-10-09 07:00:00,11.0,0.0,12.8,89.0,0.0,1017.7,0.0
2022-10-09 08:00:00,10.0,0.0,11.1,93.0,0.0,1017.8,0.0
2022-10-09 09:00:00,10.0,0.0,11.1,93.0,0.0,1018.1,0.0
2022-10-09 10:00:00,10.0,0.0,11.1,93.0,0.0,1018.1,0.0
2022-10-09 11:00:00,8.9,0.0,9.4,97.0,0.0,1018.2,0.0
2022-10-09 12:00:00,8.9,0.0,8.9,100.0,0.0,1019.0,0.0
2022-10-09 13:00:00,8.3,0.0,8.3,100.0,0.0,1019.0,0.0
2022-10-09 14:00:00,7.8,0.0,7.8,100.0,0.0,1019.0,0.0
2022-10-09 15:00:00,8.3,0.0,8.3,100.0,0.0,1019.3,0.0
2022-10-09 16:00:00,10.6,0.0,11.1,97.0,0.0,1019.7,0.0
2022-10-09 17:00:00,12.3,0.0,18.3,68.0,0.0,1020.0,0.0
2022-10-09 18:00:00,13.3,0.0,21.1,61.0,0.0,1019.5,0.0
2022-10-09 19:00:00,12.7,0.0,24.4,48.0,5.4,1019.0,0.0
2022-10-09 20:00:00,13.2,0.0,26.1,45.0,0.0,1018.3,0.0
2022-10-09 21:00:00,13.2,0.0,26.1,45.0,0.0,1018.3,0.0
2022-10-09 22:00:00,13.2,0.0,28.9,38.0,5.4,1017.0,160.0
2022-10-09 23:00:00,13.2,0.0,29.4,37.0,5.4,1016.5,0.0
2022-10-10 00:00:00,16.6,0.0,26.1,56.0,0.0,1016.2,0.0
2022-10-10 01:00:00,16.6,0.0,26.1,56.0,0.0,1016.2,0.0
2022-10-10 02:00:00,14.4,0.0,21.7,63.0,0.0,1016.8,300.0
2022-10-10 03:00:00,14.0,0.0,18.3,76.0,0.0,1017.1,0.0
2022-10-10 04:00:00,12.7,0.0,15.6,83.0,0.0,1017.2,0.0
2022-10-10 05:00:00,12.8,0.0,14.4,90.0,0.0,1017.2,0.0
2022-10-10 06:00:00,12.2,0.0,13.3,93.0,5.4,1017.6,310.0
2022-10-10 07:00:00,10.5,0.0,12.8,86.0,5.4,1017.5,320.0
2022-10-10 08:00:00,9.4,0.0,11.1,89.0,0.0,1017.6,320.0
2022-10-10 09:00:00,8.8,0.0,11.1,86.0,0.0,1017.8,0.0
2022-10-10 10:00:00,8.3,0.0,8.9,96.0,5.4,1018.0,260.0
2022-10-10 11:00:00,8.3,0.0,8.9,96.0,5.4,1018.0,260.0
2022-10-10 12:00:00,7.8,0.0,8.9,93.0,0.0,1018.2,0.0
2022-10-10 13:00:00,7.8,0.0,8.9,93.0,0.0,1018.2,0.0
2022-10-10 14:00:00,7.2,0.0,7.8,96.0,0.0,1019.1,0.0
2022-10-10 15:00:00,10.6,0.0,12.2,90.0,5.4,1019.3,340.0
2022-10-10 16:00:00,10.6,0.0,12.2,90.0,5.4,1019.3,340.0
2022-10-10 17:00:00,12.3,0.0,17.8,70.0,5.4,1019.6,2.0
2022-10-10 18:00:00,12.8,0.0,20.6,61.0,7.6,1018.8,120.0
2022-10-10 19:00:00,13.2,0.0,23.3,53.0,5.4,1018.4,220.0
2022-10-10 20:00:00,13.2,0.0,23.3,53.0,5.4,1018.4,220.0
2022-10-10 21:00:00,12.8,0.0,25.6,45.0,5.4,1017.1,100.0
2022-10-10 22:00:00,12.9,0.0,26.1,44.0,9.4,1016.7,100.0
2022-10-10 23:00:00,12.2,0.0,26.1,42.0,9.4,1016.6,0.0
2022-10-11 00:00:00,13.9,0.0,24.4,52.0,0.0,1016.6,0.0
2022-10-11 01:00:00,13.9,0.0,24.4,52.0,0.0,1016.6,0.0
2022-10-11 02:00:00,12.3,0.0,21.1,57.0,5.4,1017.7,330.0
2022-10-11 03:00:00,12.9,0.0,19.4,66.0,11.2,1018.3,330.0
2022-10-11 04:00:00,12.7,0.0,15.6,83.0,13.0,1018.6,230.0
2022-10-11 05:00:00,12.1,0.0,15.0,83.0,11.2,1019.1,250.0
2022-10-11 06:00:00,12.1,0.0,15.0,83.0,11.2,1019.1,250.0
2022-10-11 07:00:00,12.2,0.0,13.3,93.0,7.6,1019.0,270.0
2022-10-11 08:00:00,11.1,0.0,11.7,96.0,7.6,1019.2,3.0
2022-10-11 09:00:00,11.1,0.0,11.7,96.0,9.4,1019.2,250.0
2022-10-11 10:00:00,10.6,0.0,11.7,93.0,0.0,1020.0,0.0
2022-10-11 11:00:00,9.9,0.0,12.2,86.0,11.2,1020.5,310.0
2022-10-11 12:00:00,7.8,0.0,10.6,83.0,0.0,1021.4,0.0
2022-10-11 13:00:00,7.8,0.0,10.0,86.0,0.0,1021.8,0.0
2022-10-11 14:00:00,8.3,0.0,10.0,89.0,7.6,1022.3,10.0
2022-10-11 15:00:00,8.3,0.0,10.0,89.0,7.6,1022.3,10.0
2022-10-11 16:00:00,8.9,0.0,13.9,72.0,5.4,1022.5,10.0
2022-10-11 17:00:00,8.8,0.0,15.6,64.0,5.4,1022.2,3.0
2022-10-11 18:00:00,8.9,0.0,16.7,60.0,9.4,1022.0,350.0
2022-10-11 19:00:00,8.8,0.0,18.9,52.0,9.4,1021.7,350.0
2022-10-11 20:00:00,8.8,0.0,18.9,52.0,9.4,1021.7,340.0
2022-10-11 21:00:00,7.7,0.0,21.1,42.0,11.2,1020.1,340.0
2022-10-11 22:00:00,7.1,0.0,21.7,39.0,5.4,1019.6,330.0
2022-10-11 23:00:00,8.0,0.0,22.2,40.0,13.0,1019.3,20.0
2022-10-12 00:00:00,8.2,0.0,21.7,42.0,7.6,1019.2,30.0
2022-10-12 01:00:00,8.2,0.0,21.7,42.0,7.6,1019.2,30.0
2022-10-12 02:00:00,7.9,0.0,14.4,65.0,7.6,1019.8,80.0
2022-10-12 03:00:00,8.9,0.0,13.9,72.0,0.0,1020.0,0.0
2022-10-12 04:00:00,8.3,0.0,12.2,77.0,0.0,1020.4,0.0
2022-10-12 05:00:00,7.2,0.0,10.0,83.0,0.0,1020.7,0.0
2022-10-12 06:00:00,7.2,0.0,10.0,83.0,0.0,1020.7,0.0
2022-10-12 07:00:00,8.3,0.0,11.1,83.0,0.0,1020.8,0.0
2022-10-12 08:00:00,7.2,0.0,8.9,89.0,5.4,1020.8,260.0
2022-10-12 09:00:00,6.1,0.0,7.8,89.0,0.0,1020.9,0.0
2022-10-12 10:00:00,5.0,0.0,6.7,89.0,0.0,1020.8,0.0
2022-10-12 11:00:00,5.0,0.0,6.7,89.0,0.0,1020.8,0.0
2022-10-12 12:00:00,5.0,0.0,5.6,96.0,7.6,1021.1,250.0
2022-10-12 13:00:00,5.7,0.0,6.1,97.0,0.0,1021.3,0.0
2022-10-12 14:00:00,5.6,0.0,6.7,93.0,0.0,1021.4,0.0
2022-10-12 15:00:00,5.6,0.0,6.7,93.0,0.0,1021.4,0.0
2022-10-12 16:00:00,9.4,0.0,12.8,80.0,0.0,1022.1,0.0
2022-10-12 17:00:00,10.0,0.0,16.1,67.0,0.0,1021.8,0.0
2022-10-12 18:00:00,10.7,0.0,18.9,59.0,5.4,1021.3,210.0
2022-10-12 19:00:00,11.1,0.0,21.1,53.0,5.4,1020.9,210.0
2022-10-12 20:00:00,11.1,0.0,21.1,53.0,5.4,1020.9,26.0
2022-10-12 21:00:00,10.7,0.0,24.4,42.0,0.0,1019.8,0.0
2022-10-12 22:00:00,10.5,0.0,25.0,40.0,5.4,1019.3,140.0
2022-10-12 23:00:00,11.0,0.0,25.6,40.0,5.4,1019.1,120.0
2022-10-13 00:00:00,11.6,0.0,23.9,46.0,5.4,1019.0,130.0
2022-10-13 01:00:00,11.6,0.0,23.9,46.0,5.4,1019.0,130.0
2022-10-13 02:00:00,11.7,0.0,19.4,61.0,0.0,1019.3,0.0
2022-10-13 03:00:00,11.2,0.0,15.0,78.0,0.0,1019.5,0.0
2022-10-13 04:00:00,10.7,0.0,13.3,84.0,5.4,1019.9,280.0
2022-10-13 05:00:00,8.9,0.0,10.6,89.0,0.0,1020.1,0.0
2022-10-13 06:00:00,8.9,0.0,10.6,89.0,0.0,1020.1,0.0
2022-10-13 07:00:00,7.9,0.0,8.3,97.0,0.0,1020.2,0.0
2022-10-13 08:00:00,7.9,0.0,8.3,97.0,0.0,1020.2,0.0
2022-10-13 09:00:00,7.2,0.0,7.8,96.0,0.0,1020.2,0.0
2022-10-13 10:00:00,7.2,0.0,7.8,96.0,0.0,1020.2,0.0
2022-10-13 11:00:00,6.1,0.0,7.2,93.0,0.0,1019.9,0.0
2022-10-13 12:00:00,6.1,0.0,7.2,93.0,0.0,1019.9,0.0
2022-10-13 13:00:00,5.7,0.0,6.1,97.0,0.0,1020.0,0.0
2022-10-13 14:00:00,4.0,0.0,4.4,97.0,0.0,1020.4,0.0
2022-10-13 15:00:00,6.1,0.0,6.1,100.0,0.0,1021.0,0.0
2022-10-13 16:00:00,10.0,0.0,12.8,83.0,0.0,1020.9,0.0
2022-10-13 17:00:00,10.0,0.0,16.1,67.0,0.0,1020.7,0.0
2022-10-13 18:00:00,10.7,0.0,20.6,53.0,0.0,1020.2,0.0
2022-10-13 19:00:00,10.7,0.0,23.3,45.0,0.0,1019.4,0.0
2022-10-13 20:00:00,10.7,0.0,23.3,45.0,0.0,1019.4,0.0
2022-10-13 21:00:00,11.2,0.0,27.2,37.0,5.4,1017.6,90.0
2022-10-13 22:00:00,9.6,0.0,28.9,30.0,0.0,1016.8,0.0
2022-10-13 23:00:00,9.5,0.0,29.4,29.0,0.0,1016.3,2.0
2022-10-14 00:00:00,10.4,0.0,27.2,35.0,5.4,1015.7,350.0
2022-10-14 01:00:00,10.4,0.0,27.2,35.0,5.4,1015.7,350.0
2022-10-14 02:00:00,11.7,0.0,18.9,63.0,5.4,1016.1,310.0
2022-10-14 03:00:00,9.4,0.0,16.7,62.0,0.0,1016.1,0.0
2022-10-14 04:00:00,9.3,0.0,13.9,74.0,7.6,1016.3,330.0
2022-10-14 05:00:00,9.3,0.0,13.9,74.0,7.6,1016.3,330.0
2022-10-14 06:00:00,8.9,0.0,10.6,89.0,5.4,1016.2,220.0
2022-10-14 07:00:00,8.9,0.0,10.6,89.0,0.0,1015.9,0.0
2022-10-14 08:00:00,7.2,0.0,8.9,89.0,0.0,1016.1,0.0
2022-10-14 09:00:00,7.8,0.0,8.9,93.0,0.0,1016.1,0.0
2022-10-14 10:00:00,7.8,0.0,8.9,93.0,0.0,1016.1,0.0
2022-10-14 11:00:00,5.1,0.0,6.1,93.0,0.0,1016.0,0.0
2022-10-14 12:00:00,5.0,0.0,5.0,100.0,5.4,1015.9,260.0
2022-10-14 13:00:00,5.1,0.0,6.1,93.0,0.0,1016.1,0.0
2022-10-14 14:00:00,5.0,0.0,5.6,96.0,0.0,1016.0,0.0
2022-10-14 15:00:00,5.0,0.0,5.6,96.0,0.0,1016.0,0.0
2022-10-14 16:00:00,8.9,0.0,13.9,72.0,0.0,1015.9,0.0
2022-10-14 17:00:00,9.4,0.0,17.8,58.0,0.0,1015.6,0.0
2022-10-14 18:00:00,10.6,0.0,21.1,51.0,0.0,1015.0,0.0
2022-10-14 19:00:00,10.6,0.0,21.1,51.0,0.0,1015.0,0.0
2022-10-14 20:00:00,11.1,0.0,26.1,39.0,5.4,1013.3,2.0
2022-10-14 21:00:00,10.4,0.0,27.2,35.0,7.6,1012.4,100.0
2022-10-14 22:00:00,9.0,0.0,29.4,28.0,7.6,1011.8,100.0
2022-10-14 23:00:00,8.6,0.0,28.9,28.0,18.4,1011.4,5.0
2022-10-15 00:00:00,8.6,0.0,28.9,28.0,18.4,1011.4,350.0
2022-10-15 01:00:00,7.8,0.0,23.3,37.0,13.0,1011.0,20.0
2022-10-15 02:00:00,7.9,0.0,21.7,41.0,11.2,1011.2,20.0
2022-10-15 03:00:00,7.7,0.0,20.0,45.0,11.2,1011.4,360.0
2022-10-15 04:00:00,7.3,0.0,17.2,52.0,9.4,1011.5,350.0
2022-10-15 05:00:00,7.3,0.0,17.2,52.0,9.4,1011.5,350.0
2022-10-15 06:00:00,6.6,0.0,13.3,64.0,5.4,1011.6,360.0
2022-10-15 07:00:00,7.2,0.0,10.0,83.0,0.0,1011.4,0.0
2022-10-15 08:00:00,6.7,0.0,10.6,77.0,7.6,1011.3,350.0
2022-10-15 09:00:00,6.6,0.0,11.1,74.0,7.6,1011.4,340.0
2022-10-15 10:00:00,5.6,0.0,11.7,66.0,9.4,1011.3,350.0
2022-10-15 11:00:00,5.6,0.0,11.7,66.0,9.4,1011.3,350.0
2022-10-15 12:00:00,6.0,0.0,15.0,55.0,13.0,1011.3,350.0
2022-10-15 13:00:00,6.0,0.0,15.0,55.0,11.2,1011.4,350.0
2022-10-15 14:00:00,6.0,0.0,15.0,55.0,11.2,1011.4,350.0
2022-10-15 15:00:00,6.2,0.0,16.7,50.0,13.0,1011.6,350.0
2022-10-15 16:00:00,7.2,0.0,19.4,45.0,18.4,1011.7,330.0
2022-10-15 17:00:00,7.6,0.0,25.0,33.0,14.8,1011.6,350.0
2022-10-15 18:00:00,7.1,0.0,27.8,27.0,18.4,1011.4,40.0
2022-10-15 19:00:00,7.1,0.0,27.8,27.0,18.4,1011.4,40.0
2022-10-15 20:00:00,6.5,0.0,30.6,22.0,22.3,1010.2,10.0
2022-10-15 21:00:00,7.5,0.0,31.1,23.0,22.3,1009.4,40.0
2022-10-15 22:00:00,7.5,0.0,31.1,23.0,20.5,1009.3,20.0
2022-10-15 23:00:00,7.7,0.0,30.6,24.0,20.5,1009.1,5.0
2022-10-16 00:00:00,7.7,0.0,30.6,24.0,16.6,1009.1,360.0
2022-10-16 01:00:00,7.1,0.0,27.2,28.0,14.8,1009.4,360.0
2022-10-16 02:00:00,6.1,0.0,23.3,33.0,14.8,1009.9,5.0
2022-10-16 03:00:00,6.0,0.0,22.2,35.0,18.4,1010.3,340.0
2022-10-16 04:00:00,6.2,0.0,21.1,38.0,14.8,1010.5,340.0
2022-10-16 05:00:00,6.2,0.0,21.1,38.0,14.8,1010.5,340.0
2022-10-16 06:00:00,6.2,0.0,19.4,42.0,14.8,1010.9,340.0
2022-10-16 07:00:00,6.0,0.0,18.9,43.0,16.6,1011.0,340.0
2022-10-16 08:00:00,6.7,0.0,18.9,45.0,14.8,1011.1,340.0
2022-10-16 09:00:00,6.7,0.0,18.9,45.0,14.8,1011.3,350.0
2022-10-16 10:00:00,6.7,0.0,18.9,45.0,14.8,1011.3,350.0
2022-10-16 11:00:00,6.8,0.0,16.7,52.0,13.0,1011.3,4.0
2022-10-16 12:00:00,6.2,0.0,16.1,52.0,13.0,1011.4,350.0
2022-10-16 13:00:00,6.2,0.0,16.1,52.0,11.2,1011.5,330.0
2022-10-16 14:00:00,6.2,0.0,16.1,52.0,11.2,1011.5,330.0
