DT,prcp,dwpt,pres,rhum,wdir,temp,wspd
2023-03-02 11:00:00,0.3,11.3,1021.0,61.0,0.0,19.0,0.0
2023-03-02 12:00:00,0.0,11.3,1021.0,61.0,0.0,19.0,0.0
2023-03-02 13:00:00,0.0,12.0,1020.4,63.0,20.0,19.2,14.8
2023-03-02 14:00:00,0.0,11.5,1020.0,61.0,0.0,19.2,0.0
2023-03-02 15:00:00,0.2,12.0,1019.7,68.0,50.0,18.0,14.8
2023-03-02 16:00:00,0.2,12.8,1020.5,70.0,50.0,18.4,11.2
2023-03-02 17:00:00,0.3,12.3,1021.0,67.0,80.0,18.5,14.8
2023-03-02 18:00:00,0.1,10.5,1021.5,57.0,60.0,19.2,18.4
2023-03-02 19:00:00,0.2,11.0,1021.7,56.0,80.0,20.0,14.8
2023-03-02 20:00:00,0.3,13.1,1022.0,57.0,50.0,22.0,13.0
2023-03-02 21:00:00,0.0,12.0,1021.3,53.0,60.0,22.0,11.2
2023-03-02 22:00:00,0.2,11.2,1020.3,52.0,70.0,21.5,5.4
2023-03-02 23:00:00,0.4,13.9,1019.0,64.0,50.0,21.0,18.4
2023-03-03 00:00:00,0.7,13.3,1017.9,59.0,40.0,21.7,11.2
2023-03-03 01:00:00,0.8,13.1,1017.5,57.0,70.0,22.0,25.9
2023-03-03 02:00:00,0.5,14.8,1017.6,72.0,120.0,20.0,7.6
2023-03-03 03:00:00,0.3,13.9,1017.4,69.0,320.0,19.8,11.2
2023-03-03 04:00:00,0.3,14.0,1018.1,71.0,220.0,19.4,7.6
2023-03-03 05:00:00,0.3,12.9,1018.8,67.0,90.0,19.2,18.4
2023-03-03 06:00:00,0.3,12.9,1018.8,67.0,90.0,19.2,18.4
2023-03-03 07:00:00,0.5,13.1,1019.1,69.0,90.0,18.9,20.5
2023-03-03 08:00:00,0.1,13.9,1018.7,68.0,90.0,20.0,22.3
2023-03-03 09:00:00,0.2,13.5,1019.0,70.0,150.0,19.1,7.6
2023-03-03 10:00:00,0.2,14.3,1018.7,73.0,100.0,19.3,16.6
2023-03-03 11:00:00,0.5,15.1,1018.0,78.0,110.0,19.0,16.6
2023-03-03 12:00:00,0.2,14.7,1017.3,75.0,90.0,19.2,18.4
2023-03-03 13:00:00,0.3,13.1,1016.9,65.0,80.0,19.9,27.7
2023-03-03 14:00:00,0.5,13.8,1016.6,72.0,140.0,19.0,5.4
2023-03-03 15:00:00,0.4,13.6,1016.0,73.0,0.0,18.5,0.0
2023-03-03 16:00:00,0.3,13.9,1016.0,74.0,20.0,18.6,7.6
2023-03-03 17:00:00,0.0,14.3,1016.7,77.0,340.0,18.4,5.4
2023-03-03 18:00:00,0.0,14.9,1017.1,77.0,280.0,19.0,5.4
2023-03-03 19:00:00,3.6,16.0,1017.4,83.0,0.0,19.0,0.0
2023-03-03 20:00:00,0.5,16.9,1017.6,83.0,0.0,19.9,0.0
2023-03-03 21:00:00,0.5,17.0,1017.0,78.0,160.0,21.0,7.6
2023-03-03 22:00:00,0.9,17.2,1015.8,74.0,50.0,22.0,14.8
2023-03-03 23:00:00,0.4,15.7,1015.1,65.0,60.0,22.6,20.5
2023-03-04 00:00:00,0.6,14.7,1014.1,59.0,50.0,23.2,11.2
2023-03-04 01:00:00,0.3,14.0,1013.4,59.0,30.0,22.4,9.4
2023-03-04 02:00:00,0.1,14.0,1013.1,59.0,50.0,22.4,16.6
2023-03-04 03:00:00,0.0,13.9,1013.2,61.0,90.0,21.7,20.5
2023-03-04 04:00:00,0.2,14.2,1013.9,64.0,60.0,21.3,16.6
2023-03-04 05:00:00,0.0,15.0,1014.3,76.0,0.0,19.3,0.0
2023-03-04 06:00:00,0.5,16.0,1015.0,83.0,70.0,19.0,16.6
2023-03-04 07:00:00,0.2,16.4,1015.4,84.0,70.0,19.2,14.8
2023-03-04 08:00:00,0.0,15.9,1015.7,80.0,30.0,19.4,7.6
2023-03-04 09:00:00,0.0,15.4,1014.8,80.0,0.0,18.9,0.0
2023-03-04 10:00:00,0.0,15.4,1014.8,80.0,0.0,18.9,0.0
2023-03-04 11:00:00,0.0,15.8,1014.5,81.0,0.0,19.1,0.0
2023-03-04 12:00:00,0.0,14.9,1013.4,79.0,0.0,18.6,0.0
2023-03-04 13:00:00,0.0,14.9,1013.4,79.0,0.0,18.6,0.0
2023-03-04 14:00:00,0.0,14.3,1012.9,80.0,0.0,17.8,0.0
2023-03-04 15:00:00,0.1,14.3,1012.9,80.0,0.0,17.8,0.0
2023-03-04 16:00:00,0.1,14.3,1014.5,85.0,0.0,16.8,0.0
2023-03-04 17:00:00,0.1,14.8,1014.8,87.0,2.0,17.0,0.0
2023-03-04 18:00:00,0.0,14.8,1014.8,87.0,280.0,17.0,5.4
2023-03-04 19:00:00,0.1,14.5,1014.6,65.0,80.0,21.3,13.0
2023-03-04 20:00:00,0.1,13.1,1014.5,54.0,80.0,22.9,18.4
2023-03-04 21:00:00,0.3,13.4,1014.5,55.0,60.0,22.9,13.0
2023-03-04 22:00:00,0.4,12.5,1013.4,51.0,70.0,23.2,18.4
2023-03-04 23:00:00,0.5,14.1,1012.1,58.0,70.0,22.8,14.8
2023-03-05 00:00:00,0.7,12.9,1011.4,53.0,50.0,23.0,18.4
2023-03-05 01:00:00,0.5,12.9,1011.4,53.0,50.0,23.0,18.4
2023-03-05 02:00:00,0.1,12.9,1011.1,54.0,40.0,22.7,9.4
2023-03-05 03:00:00,0.0,13.9,1011.5,61.0,70.0,21.8,14.8
2023-03-05 04:00:00,0.0,13.9,1012.0,65.0,90.0,20.7,7.6
2023-03-05 05:00:00,0.0,13.9,1012.6,69.0,360.0,19.8,7.6
2023-03-05 06:00:00,0.0,13.9,1012.6,69.0,360.0,19.8,7.6
2023-03-05 07:00:00,0.0,14.1,1013.1,75.0,0.0,18.6,0.0
2023-03-05 08:00:00,0.0,14.1,1013.1,75.0,0.0,18.6,0.0
2023-03-05 09:00:00,0.0,14.0,1012.4,77.0,310.0,18.1,9.4
2023-03-05 10:00:00,0.0,14.0,1012.4,77.0,310.0,18.1,9.4
2023-03-05 11:00:00,0.0,13.8,1012.4,72.0,160.0,19.0,9.4
2023-03-05 12:00:00,0.0,14.6,1011.4,76.0,320.0,18.9,5.4
2023-03-05 13:00:00,0.0,14.6,1011.4,76.0,320.0,18.9,5.4
2023-03-05 14:00:00,0.0,14.8,1011.2,80.0,300.0,18.3,7.6
2023-03-05 15:00:00,0.0,14.8,1011.6,82.0,0.0,17.9,0.0
2023-03-05 16:00:00,0.0,14.8,1011.6,82.0,0.0,17.9,0.0
2023-03-05 17:00:00,0.0,14.3,1012.0,83.0,310.0,17.2,5.4
2023-03-05 18:00:00,0.0,16.5,1012.3,88.0,0.0,18.5,0.0
2023-03-05 19:00:00,0.0,15.8,1012.8,70.0,0.0,21.5,0.0
2023-03-05 20:00:00,0.2,13.1,1013.1,53.0,0.0,23.2,0.0
2023-03-05 21:00:00,0.4,12.9,1012.8,53.0,290.0,23.0,11.2
2023-03-05 22:00:00,0.3,14.1,1012.4,54.0,200.0,24.0,7.6
2023-03-05 23:00:00,1.0,13.8,1010.7,55.0,320.0,23.4,14.8
2023-03-06 00:00:00,1.2,13.8,1010.7,55.0,320.0,23.4,14.8
2023-03-06 01:00:00,0.6,13.9,1010.0,54.0,330.0,23.8,14.8
2023-03-06 02:00:00,0.4,14.3,1009.6,55.0,10.0,23.9,16.6
2023-03-06 03:00:00,0.1,15.1,1010.0,61.0,350.0,23.0,11.2
2023-03-06 04:00:00,0.0,14.2,1010.4,59.0,360.0,22.6,9.4
2023-03-06 05:00:00,0.0,14.0,1011.5,64.0,0.0,21.1,0.0
2023-03-06 06:00:00,0.0,14.0,1011.5,64.0,0.0,21.1,0.0
2023-03-06 07:00:00,0.0,13.8,1012.1,63.0,0.0,21.1,0.0
2023-03-06 08:00:00,0.0,15.4,1012.0,76.0,0.0,19.7,0.0
2023-03-06 09:00:00,0.0,15.2,1012.0,73.0,0.0,20.2,0.0
2023-03-06 10:00:00,0.0,16.0,1011.7,83.0,0.0,19.0,0.0
2023-03-06 11:00:00,0.1,16.2,1011.4,80.0,80.0,19.8,5.4
2023-03-06 12:00:00,0.3,16.0,1010.7,83.0,0.0,19.0,0.0
2023-03-06 13:00:00,4.1,15.0,1009.9,73.0,0.0,20.0,0.0
2023-03-06 14:00:00,0.3,15.0,1009.6,73.0,0.0,20.0,0.0
2023-03-06 15:00:00,0.4,14.4,1009.4,72.0,0.0,19.6,0.0
2023-03-06 16:00:00,0.5,12.5,1010.0,63.0,0.0,19.7,0.0
2023-03-06 17:00:00,0.5,12.1,1010.5,64.0,140.0,19.1,7.6
2023-03-06 18:00:00,0.8,12.9,1011.4,63.0,150.0,20.2,11.2
2023-03-06 19:00:00,0.3,12.9,1011.4,63.0,150.0,20.2,11.2
2023-03-06 20:00:00,0.3,12.9,1011.4,60.0,160.0,21.0,9.4
2023-03-06 21:00:00,0.5,13.4,1011.4,58.0,160.0,22.0,9.4
2023-03-06 22:00:00,0.2,11.1,1011.1,47.0,190.0,23.0,11.2
2023-03-06 23:00:00,0.2,7.2,1010.3,32.0,350.0,25.0,20.5
2023-03-07 00:00:00,0.2,8.1,1010.0,39.0,350.0,22.8,16.6
2023-03-07 01:00:00,0.2,5.5,1008.9,30.0,360.0,24.2,18.4
2023-03-07 02:00:00,0.0,4.0,1009.7,30.0,330.0,22.4,13.0
2023-03-07 03:00:00,0.0,4.0,1009.7,30.0,330.0,22.4,13.0
2023-03-07 04:00:00,0.0,-0.9,1010.0,22.0,270.0,21.8,11.2
2023-03-07 05:00:00,0.0,-0.3,1010.8,24.0,260.0,21.0,16.6
2023-03-07 06:00:00,0.0,-0.4,1011.2,25.0,290.0,20.3,13.0
2023-03-07 07:00:00,0.0,0.0,1011.5,26.0,280.0,20.1,14.8
2023-03-07 08:00:00,0.0,-2.1,1011.7,23.0,290.0,19.6,7.6
2023-03-07 09:00:00,0.0,-1.3,1011.7,25.0,300.0,19.2,11.2
2023-03-07 10:00:00,0.0,-1.3,1011.7,25.0,300.0,19.2,11.2
2023-03-07 11:00:00,0.0,-1.5,1011.0,25.0,300.0,19.0,13.0
2023-03-07 12:00:00,0.0,-1.3,1010.7,25.0,0.0,19.2,0.0
2023-03-07 13:00:00,0.0,-2.1,1009.6,23.0,120.0,19.6,5.4
2023-03-07 14:00:00,0.0,-2.1,1009.6,23.0,120.0,19.6,5.4
2023-03-07 15:00:00,0.0,-1.7,1009.7,24.0,0.0,19.4,0.0
2023-03-07 16:00:00,0.0,-0.9,1009.8,26.0,150.0,19.0,7.6
2023-03-07 17:00:00,0.0,1.1,1010.3,32.0,0.0,18.0,0.0
2023-03-07 18:00:00,0.3,3.4,1010.6,37.0,110.0,18.4,11.2
2023-03-07 19:00:00,0.2,-0.3,1010.5,26.0,0.0,19.8,0.0
2023-03-07 20:00:00,0.1,1.5,1010.5,30.0,170.0,19.5,11.2
2023-03-07 21:00:00,0.4,0.6,1010.2,26.0,200.0,20.8,14.8
2023-03-07 22:00:00,0.5,-9.4,1009.3,10.0,220.0,24.1,14.8
2023-03-07 23:00:00,0.4,-10.5,1008.2,9.0,200.0,24.5,20.5
2023-03-08 00:00:00,1.4,-1.9,1007.1,19.0,220.0,25.4,18.4
2023-03-08 01:00:00,1.1,-2.0,1007.0,19.0,240.0,22.9,18.4
2023-03-08 02:00:00,0.5,-5.3,1006.5,14.0,240.0,23.8,27.7
2023-03-08 03:00:00,0.1,-3.0,1007.0,18.0,240.0,22.5,20.5
2023-03-08 04:00:00,0.0,-4.1,1007.0,17.0,250.0,22.1,25.9
2023-03-08 05:00:00,0.0,-3.8,1007.8,18.0,230.0,21.5,14.8
2023-03-08 06:00:00,0.0,-3.0,1007.8,19.0,240.0,21.6,22.3
2023-03-08 07:00:00,0.0,-0.9,1008.1,23.0,230.0,21.0,20.5
2023-03-08 08:00:00,1.8,0.9,1008.5,28.0,240.0,20.0,14.8
2023-03-08 09:00:00,3.8,1.9,1008.3,30.0,240.0,20.0,37.1
2023-03-08 10:00:00,2.8,2.0,1007.6,31.0,270.0,19.6,16.6
2023-03-08 11:00:00,0.8,-0.4,1007.3,28.0,270.0,18.4,22.3
2023-03-08 12:00:00,1.5,-1.6,1006.9,26.0,260.0,18.2,20.5
2023-03-08 13:00:00,0.0,-8.0,1006.0,15.0,270.0,19.3,25.9
2023-03-08 14:00:00,0.0,-6.7,1005.5,16.0,270.0,19.9,25.9
2023-03-08 15:00:00,0.1,-8.3,1006.0,14.0,240.0,20.0,27.7
2023-03-08 16:00:00,0.3,-5.1,1006.0,18.0,230.0,19.9,16.6
2023-03-08 17:00:00,0.3,-6.6,1007.0,16.0,220.0,20.0,30.0
2023-03-08 18:00:00,0.6,-10.5,1007.0,11.0,240.0,21.1,27.7
2023-03-08 19:00:00,0.4,-10.3,1007.7,11.0,240.0,21.4,25.9
2023-03-08 20:00:00,0.3,18.0,1007.6,78.0,250.0,22.0,31.7
2023-03-08 21:00:00,0.2,15.2,1007.6,64.0,250.0,24.0,13.0
2023-03-08 22:00:00,0.0,18.0,1009.0,65.0,240.0,25.0,25.9
2023-03-08 23:00:00,0.0,-11.6,1008.0,9.0,240.0,25.0,29.5
2023-03-09 00:00:00,0.0,-11.3,1007.3,9.0,280.0,23.4,38.9
2023-03-09 01:00:00,0.0,-2.4,1007.3,19.0,270.0,22.3,37.1
2023-03-09 02:00:00,0.0,-1.5,1007.0,21.0,250.0,21.8,38.9
2023-03-09 03:00:00,0.0,-0.6,1007.7,23.0,260.0,21.4,33.5
2023-03-09 04:00:00,0.0,-2.1,1009.0,21.0,260.0,21.1,35.3
2023-03-09 05:00:00,0.0,-1.1,1010.0,23.0,260.0,20.8,31.7
2023-03-09 06:00:00,0.0,-0.7,1011.0,25.0,260.0,19.9,31.7
2023-03-09 07:00:00,0.0,-0.4,1009.7,25.0,260.0,20.3,25.9
2023-03-09 08:00:00,0.0,-1.3,1011.0,24.0,260.0,19.9,29.5
2023-03-09 09:00:00,0.0,-0.6,1011.0,25.0,270.0,20.0,22.3
2023-03-09 10:00:00,0.0,0.3,1011.0,29.0,0.0,18.7,0.0
2023-03-09 11:00:00,0.0,-4.4,1011.0,20.0,280.0,19.1,13.0
2023-03-09 12:00:00,0.0,-7.4,1010.0,16.0,330.0,19.0,18.4
2023-03-09 13:00:00,0.0,-4.6,1009.7,20.0,290.0,18.9,9.4
2023-03-09 14:00:00,0.0,-4.5,1010.2,20.0,280.0,19.0,14.8
2023-03-09 15:00:00,0.0,-3.8,1010.2,21.0,290.0,19.0,16.6
2023-03-09 16:00:00,0.0,-2.1,1010.8,26.0,270.0,17.7,9.4
2023-03-09 17:00:00,0.0,-5.8,1011.6,17.0,300.0,18.0,11.2
2023-03-09 18:00:00,0.0,-4.3,1012.5,19.0,280.0,20.0,11.2
2023-03-09 19:00:00,0.0,-9.6,1013.1,12.0,310.0,20.9,13.0
2023-03-09 20:00:00,0.0,-1.7,1013.4,20.0,5.0,22.4,36.0
2023-03-09 21:00:00,0.0,-1.7,1013.4,20.0,330.0,22.4,16.6
2023-03-09 22:00:00,0.0,3.2,1013.2,29.0,320.0,22.1,25.9
2023-03-09 23:00:00,0.0,4.0,1012.1,30.0,350.0,22.4,18.4
2023-03-10 00:00:00,0.0,4.0,1012.1,30.0,350.0,22.4,18.4
2023-03-10 01:00:00,0.0,5.1,1012.2,33.0,330.0,22.1,20.5
2023-03-10 02:00:00,0.0,5.3,1012.2,34.0,320.0,21.9,20.5
2023-03-10 03:00:00,0.0,4.1,1012.4,31.0,330.0,22.0,20.5
2023-03-10 04:00:00,0.0,6.2,1013.0,39.0,340.0,20.6,13.0
2023-03-10 05:00:00,0.0,3.2,1014.3,40.0,2.0,16.9,9.4
2023-03-10 06:00:00,0.0,3.2,1014.3,40.0,290.0,16.9,7.6
2023-03-10 07:00:00,0.0,1.5,1014.2,34.0,340.0,17.5,5.4
2023-03-10 08:00:00,0.0,3.2,1015.0,40.0,0.0,16.9,0.0
2023-03-10 09:00:00,0.0,2.8,1014.9,40.0,0.0,16.5,0.0
2023-03-10 10:00:00,0.0,3.1,1014.7,43.0,270.0,15.7,5.4
2023-03-10 11:00:00,0.0,2.5,1014.6,39.0,60.0,16.5,5.4
2023-03-10 12:00:00,0.0,2.7,1014.0,44.0,0.0,14.8,0.0
2023-03-10 13:00:00,0.0,0.7,1013.3,38.0,340.0,14.9,5.4
2023-03-10 14:00:00,0.0,0.7,1013.3,39.0,0.0,14.5,0.0
2023-03-10 15:00:00,0.0,0.8,1013.4,38.0,10.0,15.0,5.4
2023-03-10 16:00:00,0.0,-3.4,1015.0,28.0,95.0,16.0,5.4
2023-03-10 17:00:00,0.0,-3.5,1014.9,28.0,0.0,14.9,0.0
2023-03-10 18:00:00,0.0,-4.6,1015.0,24.0,0.0,16.0,0.0
2023-03-10 19:00:00,0.0,14.1,1015.5,78.0,0.0,18.2,0.0
2023-03-10 20:00:00,0.0,-36.2,1016.0,1.0,0.0,18.0,0.0
2023-03-10 21:00:00,0.0,-24.6,1015.3,3.0,200.0,22.5,5.4
2023-03-10 22:00:00,0.0,-10.3,1014.7,10.0,260.0,23.4,11.2
2023-03-10 23:00:00,0.0,-10.5,1013.9,10.0,260.0,22.7,13.0
2023-03-11 00:00:00,0.0,-10.1,1013.3,10.0,300.0,23.3,13.0
2023-03-11 01:00:00,0.0,-1.3,1013.3,20.0,260.0,22.9,14.8
2023-03-11 02:00:00,0.0,1.0,1013.4,25.0,270.0,21.9,13.0
2023-03-11 03:00:00,0.0,0.8,1013.3,25.0,250.0,21.7,9.4
2023-03-11 04:00:00,0.0,3.2,1014.0,32.0,0.0,20.5,0.0
2023-03-11 05:00:00,0.0,2.7,1014.8,32.0,0.0,19.9,0.0
2023-03-11 06:00:00,0.0,3.9,1015.5,36.0,0.0,19.4,0.0
2023-03-11 07:00:00,0.0,4.9,1016.0,39.0,0.0,19.2,0.0
2023-03-11 08:00:00,0.0,6.1,1017.0,44.0,360.0,18.6,5.4
2023-03-11 09:00:00,0.0,5.3,1017.0,42.0,350.0,18.4,5.4
2023-03-11 10:00:00,0.0,5.9,1016.5,46.0,0.0,17.7,0.0
2023-03-11 11:00:00,0.0,5.0,1016.7,48.0,0.0,16.0,0.0
2023-03-11 12:00:00,0.0,2.6,1015.6,40.0,0.0,16.2,0.0
2023-03-11 13:00:00,0.0,-4.4,1015.3,24.0,0.0,16.2,0.0
2023-03-11 14:00:00,0.0,-2.7,1014.8,29.0,0.0,15.2,0.0
2023-03-11 15:00:00,0.0,-4.6,1015.9,27.0,0.0,14.2,0.0
2023-03-11 16:00:00,0.0,-4.6,1015.9,27.0,0.0,14.2,0.0
2023-03-11 17:00:00,0.0,-12.1,1016.8,13.0,0.0,16.5,0.0
2023-03-11 18:00:00,0.0,-12.1,1016.8,13.0,0.0,16.5,0.0
2023-03-11 19:00:00,0.0,18.9,1016.6,69.0,170.0,25.0,9.4
2023-03-11 20:00:00,0.0,17.1,1017.0,58.0,170.0,25.0,9.4
2023-03-11 21:00:00,0.0,16.0,1017.0,54.0,160.0,26.0,9.4
2023-03-11 22:00:00,0.0,-23.9,1016.0,3.0,200.0,26.0,11.2
2023-03-11 23:00:00,0.0,-23.8,1014.9,3.0,0.0,24.1,0.0
2023-03-12 00:00:00,0.0,-11.6,1014.0,8.0,190.0,26.0,11.2
2023-03-12 01:00:00,0.0,-11.8,1013.4,8.0,200.0,24.7,9.4
2023-03-12 02:00:00,0.0,-5.8,1013.6,13.0,190.0,24.4,13.0
2023-03-12 03:00:00,0.0,-5.2,1014.0,14.0,190.0,23.9,13.0
2023-03-12 04:00:00,0.0,1.3,1014.5,26.0,190.0,21.6,13.0
2023-03-12 05:00:00,0.0,0.6,1014.9,27.0,190.0,20.2,5.4
2023-03-12 06:00:00,0.0,1.0,1015.1,30.0,0.0,19.0,0.0
2023-03-12 07:00:00,0.0,-0.1,1015.6,27.0,0.0,19.4,0.0
2023-03-12 08:00:00,0.0,0.1,1017.0,27.0,0.0,19.6,0.0
2023-03-12 09:00:00,0.0,-0.4,1017.0,26.0,140.0,19.6,5.4
2023-03-12 10:00:00,0.0,-1.2,1017.0,24.0,130.0,20.0,9.4
2023-03-12 11:00:00,0.0,-1.1,1015.7,24.0,150.0,20.1,11.2
2023-03-12 12:00:00,0.0,-1.8,1015.1,23.0,120.0,20.0,11.2
2023-03-12 13:00:00,0.0,-1.1,1014.7,24.0,150.0,20.1,9.4
2023-03-12 14:00:00,0.0,17.0,1014.4,83.0,120.0,20.3,7.6
2023-03-12 15:00:00,0.0,0.2,1014.4,26.0,160.0,20.3,14.8
2023-03-12 16:00:00,0.0,-0.9,1014.5,24.0,160.0,20.4,9.4
2023-03-12 17:00:00,0.0,-0.6,1015.9,23.0,150.0,21.4,14.8
2023-03-12 18:00:00,0.0,-0.6,1015.9,23.0,150.0,21.4,14.8
2023-03-12 19:00:00,0.0,-5.8,1016.2,14.0,220.0,23.2,5.4
2023-03-12 20:00:00,0.1,-8.3,1016.1,11.0,190.0,24.4,16.6
2023-03-12 21:00:00,0.3,-8.1,1016.1,11.0,210.0,24.3,13.0
2023-03-12 22:00:00,0.5,-5.3,1014.6,13.0,190.0,25.0,18.4
2023-03-12 23:00:00,0.5,-5.3,1014.6,13.0,190.0,25.0,18.4
2023-03-13 00:00:00,0.3,-1.7,1013.6,17.0,210.0,25.1,5.4
2023-03-13 01:00:00,0.4,-1.7,1013.6,17.0,210.0,25.1,5.4
2023-03-13 02:00:00,0.1,-6.3,1013.9,12.0,4.0,25.1,13.0
2023-03-13 03:00:00,0.1,-6.3,1013.9,12.0,210.0,25.0,9.4
2023-03-13 04:00:00,0.0,18.0,1016.0,65.0,210.0,25.0,9.4
2023-03-13 05:00:00,0.0,18.0,1017.0,69.0,220.0,24.0,7.6
2023-03-13 06:00:00,0.0,18.1,1018.0,74.0,0.0,23.0,0.0
2023-03-13 07:00:00,0.0,19.0,1018.0,78.0,0.0,23.0,0.0
2023-03-13 08:00:00,0.0,19.0,1018.0,78.0,230.0,23.0,5.4
2023-03-13 09:00:00,0.0,19.0,1018.0,78.0,230.0,23.0,5.4
2023-03-13 10:00:00,0.0,18.0,1017.0,88.0,0.0,20.0,0.0
2023-03-13 11:00:00,0.0,18.0,1017.0,88.0,0.0,20.0,0.0
2023-03-13 12:00:00,0.0,17.0,1017.0,83.0,0.0,20.0,0.0
2023-03-13 13:00:00,0.0,17.0,1016.0,88.0,0.0,19.0,0.0
2023-03-13 14:00:00,0.0,17.0,1016.0,88.0,0.0,19.0,0.0
2023-03-13 15:00:00,0.0,17.0,1017.0,88.0,320.0,19.0,7.6
2023-03-13 16:00:00,0.0,16.0,1017.0,88.0,0.0,18.0,0.0
2023-03-13 17:00:00,0.0,16.0,1017.0,83.0,0.0,19.0,0.0
2023-03-13 18:00:00,0.0,18.0,1017.1,88.0,280.0,20.0,5.4
2023-03-13 19:00:00,0.0,17.0,1018.0,65.0,150.0,24.0,7.6
2023-03-13 20:00:00,0.0,18.9,1018.0,65.0,140.0,26.0,9.4
2023-03-13 21:00:00,4.3,18.9,1018.0,65.0,120.0,26.0,9.4
2023-03-13 22:00:00,0.0,18.9,1017.0,65.0,190.0,26.0,7.6
2023-03-13 23:00:00,0.0,18.0,1017.0,58.0,230.0,27.0,9.4
2023-03-14 00:00:00,0.0,17.9,1015.3,61.0,250.0,26.0,18.4
2023-03-14 01:00:00,0.0,16.9,1015.0,51.0,260.0,28.0,7.6
2023-03-14 02:00:00,0.0,16.9,1015.0,54.0,240.0,27.0,11.2
2023-03-14 03:00:00,0.0,16.9,1016.0,54.0,240.0,27.0,11.2
2023-03-14 04:00:00,0.0,18.9,1015.1,65.0,220.0,26.0,9.4
2023-03-14 05:00:00,0.0,19.9,1016.0,78.0,200.0,24.0,9.4
2023-03-14 06:00:00,0.0,19.9,1017.0,88.0,190.0,22.0,11.2
2023-03-14 07:00:00,0.0,19.9,1017.0,88.0,190.0,22.0,11.2
2023-03-14 08:00:00,0.0,21.0,1017.0,94.0,190.0,22.0,9.4
2023-03-14 09:00:00,0.0,21.0,1017.0,94.0,180.0,22.0,7.6
2023-03-14 10:00:00,0.0,21.0,1017.0,94.0,150.0,22.0,7.6
2023-03-14 11:00:00,0.0,21.0,1016.0,94.0,130.0,22.0,7.6
2023-03-14 12:00:00,0.0,21.0,1015.0,94.0,140.0,22.0,9.4
2023-03-14 13:00:00,0.0,21.0,1015.0,94.0,140.0,22.0,11.2
2023-03-14 14:00:00,0.0,21.0,1015.0,94.0,130.0,22.0,7.6
2023-03-14 15:00:00,0.0,20.0,1015.0,94.0,150.0,21.0,9.4
2023-03-14 16:00:00,0.0,21.0,1015.0,94.0,160.0,22.0,11.2
2023-03-14 17:00:00,0.0,21.0,1015.0,94.0,170.0,22.0,5.4
2023-03-14 18:00:00,0.1,21.0,1017.0,94.0,180.0,22.0,9.4
2023-03-14 19:00:00,0.4,21.0,1017.0,94.0,220.0,22.0,5.4
2023-03-14 20:00:00,0.3,20.9,1017.0,83.0,210.0,24.0,9.4
2023-03-14 21:00:00,0.3,21.1,1016.0,79.0,220.0,25.0,9.4
2023-03-14 22:00:00,0.4,21.1,1015.0,79.0,200.0,25.0,13.0
2023-03-14 23:00:00,0.3,21.1,1015.0,79.0,230.0,25.0,7.6
2023-03-15 00:00:00,1.8,21.1,1014.9,79.0,230.0,25.0,13.0
2023-03-15 01:00:00,1.0,20.9,1014.0,83.0,200.0,24.0,5.4
2023-03-15 02:00:00,4.8,22.0,1014.1,94.0,150.0,23.0,7.6
2023-03-15 03:00:00,0.3,21.1,1015.0,89.0,180.0,23.0,9.4
2023-03-15 04:00:00,0.1,21.1,1015.0,89.0,220.0,23.0,7.6
2023-03-15 05:00:00,0.3,20.0,1015.0,83.0,160.0,23.0,7.6
2023-03-15 06:00:00,0.0,21.0,1016.0,94.0,150.0,22.0,9.4
2023-03-15 07:00:00,0.0,21.0,1017.0,94.0,170.0,22.0,11.2
2023-03-15 08:00:00,1.3,21.0,1016.5,94.0,150.0,22.0,11.2
2023-03-15 09:00:00,0.0,21.0,1016.0,94.0,150.0,22.0,13.0
2023-03-15 10:00:00,0.0,21.0,1015.9,94.0,150.0,22.0,7.6
2023-03-15 11:00:00,0.1,21.0,1015.0,94.0,180.0,22.0,14.8
2023-03-15 12:00:00,0.2,19.9,1015.0,88.0,150.0,22.0,13.0
2023-03-15 13:00:00,0.3,19.9,1014.6,88.0,160.0,22.0,9.4
2023-03-15 14:00:00,0.6,19.9,1014.7,88.0,180.0,22.0,9.4
2023-03-15 15:00:00,0.4,18.9,1014.4,88.0,140.0,21.0,11.2
2023-03-15 16:00:00,0.0,19.9,1016.0,88.0,140.0,22.0,9.4
2023-03-15 17:00:00,0.0,19.9,1017.0,88.0,150.0,22.0,13.0
2023-03-15 18:00:00,0.0,19.9,1017.0,88.0,150.0,22.0,11.2
2023-03-15 19:00:00,0.0,20.9,1016.3,83.0,170.0,24.0,13.0
2023-03-15 20:00:00,0.0,21.0,1016.7,74.0,170.0,26.0,11.2
2023-03-15 21:00:00,0.0,18.9,1017.0,65.0,220.0,26.0,7.6
2023-03-15 22:00:00,0.0,19.0,1016.4,64.0,200.0,26.4,9.4
2023-03-15 23:00:00,0.0,19.7,1016.0,65.0,270.0,26.8,11.2
2023-03-16 00:00:00,0.0,19.3,1014.8,64.0,250.0,26.7,18.4
2023-03-16 01:00:00,0.0,19.5,1014.4,65.0,250.0,26.6,13.0
2023-03-16 02:00:00,0.0,18.8,1015.0,67.0,270.0,25.4,13.0
2023-03-16 03:00:00,0.0,18.5,1014.3,67.0,250.0,25.1,9.4
2023-03-16 04:00:00,0.0,18.6,1016.0,73.0,240.0,23.7,7.6
