DT,prcp,dwpt,wspd,rhum,wdir,temp,San_Antonio,pres
2022-12-02 04:00:00,0.0,8.9,5.4,93.0,50.0,10.0,0.446173,1022.3
2022-12-02 05:00:00,0.3,9.4,0.0,96.0,0.0,10.0,0.388197,1021.6
2022-12-02 06:00:00,0.3,10.0,5.4,96.0,330.0,10.6,0.35166,1021.1
2022-12-02 07:00:00,0.0,10.0,5.4,96.0,330.0,10.6,0.323824,1021.1
2022-12-02 08:00:00,0.5,10.6,0.0,97.0,0.0,11.1,0.304518,1019.9
2022-12-02 09:00:00,0.3,10.6,5.4,97.0,320.0,11.1,0.315871,1019.9
2022-12-02 10:00:00,0.3,11.1,0.0,96.0,0.0,11.7,0.307918,1019.5
2022-12-02 11:00:00,0.3,11.1,0.0,96.0,0.0,11.7,0.332296,1019.5
2022-12-02 12:00:00,0.0,11.7,0.0,100.0,0.0,11.7,0.347856,1019.2
2022-12-02 13:00:00,0.0,12.2,0.0,100.0,0.0,12.2,0.383702,1019.9
2022-12-02 14:00:00,0.0,12.2,0.0,100.0,0.0,12.2,0.373847,1019.9
2022-12-02 15:00:00,0.3,12.8,0.0,100.0,0.0,12.8,0.364799,1020.1
2022-12-02 16:00:00,0.0,15.0,9.4,100.0,200.0,15.0,0.351429,1019.9
2022-12-02 17:00:00,0.0,15.0,9.4,100.0,200.0,15.0,0.357769,1019.9
2022-12-02 18:00:00,0.0,15.6,13.0,97.0,200.0,16.1,0.35189,1019.7
2022-12-02 19:00:00,0.0,16.1,14.8,90.0,210.0,17.8,0.382895,1018.1
2022-12-02 20:00:00,0.0,16.1,9.4,87.0,220.0,18.3,0.372061,1017.9
2022-12-02 21:00:00,0.0,16.1,9.4,87.0,220.0,18.3,0.379265,1017.9
2022-12-02 22:00:00,0.0,16.1,9.4,87.0,240.0,18.3,0.375231,1017.7
2022-12-02 23:00:00,0.0,16.1,5.4,93.0,170.0,17.2,0.387102,1018.8
2022-12-03 00:00:00,0.0,16.1,5.4,93.0,170.0,17.2,0.367278,1018.8
2022-12-03 01:00:00,0.0,16.7,0.0,97.0,0.0,17.2,0.411768,1019.3
2022-12-03 02:00:00,0.0,16.7,0.0,97.0,0.0,17.2,0.412863,1020.2
2022-12-03 03:00:00,0.0,16.7,9.4,97.0,180.0,17.2,0.410327,1020.8
2022-12-03 04:00:00,0.0,16.7,9.4,97.0,200.0,17.2,0.385719,1021.4
2022-12-03 05:00:00,0.0,16.7,9.4,97.0,200.0,17.2,0.395689,1021.4
2022-12-03 06:00:00,0.0,16.7,5.4,97.0,310.0,17.2,0.35944,1022.1
2022-12-03 07:00:00,0.0,16.7,5.4,97.0,310.0,17.2,0.338578,1022.1
2022-12-03 08:00:00,0.0,16.7,9.4,97.0,230.0,17.2,0.301867,1022.2
2022-12-03 09:00:00,0.0,16.7,5.4,97.0,210.0,17.2,0.278469,1022.2
2022-12-03 10:00:00,0.0,16.7,5.4,97.0,210.0,17.2,0.278412,1022.2
2022-12-03 11:00:00,0.0,16.1,0.0,96.0,0.0,16.7,0.277778,1022.1
2022-12-03 12:00:00,0.0,16.1,5.4,96.0,300.0,16.7,0.281812,1023.1
2022-12-03 13:00:00,0.0,15.6,13.0,93.0,360.0,16.7,0.299447,1025.8
2022-12-03 14:00:00,0.2,15.1,13.0,90.0,360.0,16.7,0.311088,1026.6
2022-12-03 15:00:00,0.2,14.5,14.8,84.0,10.0,17.2,0.358633,1027.1
2022-12-03 16:00:00,0.0,14.5,14.8,84.0,10.0,17.2,0.3716,1027.1
2022-12-03 17:00:00,0.0,11.7,22.3,75.0,360.0,16.1,0.385719,1027.5
2022-12-03 18:00:00,0.0,11.0,11.2,67.0,50.0,17.2,0.334716,1026.2
2022-12-03 19:00:00,0.0,9.9,13.0,58.0,50.0,18.3,0.328147,1025.6
2022-12-03 20:00:00,0.0,9.4,13.0,54.0,20.0,18.9,0.345148,1025.0
2022-12-03 21:00:00,0.0,8.8,9.4,52.0,60.0,18.9,0.368718,1025.0
2022-12-03 22:00:00,0.0,8.8,9.4,52.0,60.0,18.9,0.382377,1025.0
2022-12-03 23:00:00,0.0,10.7,9.4,63.0,60.0,17.8,0.379899,1025.5
2022-12-04 00:00:00,0.0,10.7,9.4,63.0,60.0,17.8,0.424101,1025.5
2022-12-04 01:00:00,0.0,8.9,18.4,60.0,30.0,16.7,0.432284,1026.2
2022-12-04 02:00:00,0.0,8.9,18.4,60.0,30.0,16.7,0.434532,1026.2
2022-12-04 03:00:00,0.0,8.3,18.4,62.0,30.0,15.6,0.418396,1026.5
2022-12-04 04:00:00,0.0,8.3,14.8,67.0,50.0,14.4,0.404507,1026.4
2022-12-04 05:00:00,0.0,8.3,14.8,67.0,50.0,14.4,0.375864,1026.4
2022-12-04 06:00:00,0.0,7.9,14.8,67.0,20.0,13.9,0.358575,1025.7
2022-12-04 07:00:00,0.0,7.9,14.8,67.0,20.0,13.9,0.332411,1025.7
2022-12-04 08:00:00,0.0,7.7,7.6,69.0,20.0,13.3,0.294087,1025.0
2022-12-04 09:00:00,0.0,7.7,7.6,69.0,40.0,13.3,0.286134,1024.3
2022-12-04 10:00:00,0.0,7.7,7.6,69.0,10.0,13.3,0.292473,1024.4
2022-12-04 11:00:00,0.0,7.7,7.6,69.0,10.0,13.3,0.292704,1024.4
2022-12-04 12:00:00,0.0,8.9,16.6,77.0,20.0,12.8,0.279564,1024.4
2022-12-04 13:00:00,0.0,8.9,16.6,77.0,20.0,12.8,0.295067,1024.4
2022-12-04 14:00:00,0.5,10.0,9.4,93.0,30.0,11.1,0.317197,1024.9
2022-12-04 15:00:00,0.0,10.6,7.6,93.0,30.0,11.7,0.350795,1024.9
2022-12-04 16:00:00,0.5,10.6,9.4,90.0,40.0,12.2,0.365145,1024.6
2022-12-04 17:00:00,0.0,10.6,9.4,90.0,40.0,12.2,0.379092,1024.6
2022-12-04 18:00:00,0.0,11.7,9.4,93.0,50.0,12.8,0.394421,1022.2
2022-12-04 19:00:00,0.0,11.7,7.6,97.0,110.0,12.2,0.385892,1020.9
2022-12-04 20:00:00,0.0,11.7,7.6,97.0,110.0,12.2,0.398974,1020.9
2022-12-04 21:00:00,0.0,11.7,9.4,97.0,90.0,12.2,0.41367,1019.8
2022-12-04 22:00:00,0.3,11.7,7.6,97.0,80.0,12.2,0.429461,1019.6
2022-12-04 23:00:00,0.0,11.7,9.4,97.0,90.0,12.2,0.452974,1019.6
2022-12-05 00:00:00,0.0,11.7,5.4,97.0,130.0,12.2,0.460408,1019.6
2022-12-05 01:00:00,0.3,11.7,0.0,93.0,0.0,12.8,0.474355,1019.1
2022-12-05 02:00:00,0.0,11.7,0.0,93.0,0.0,12.8,0.472049,1019.1
2022-12-05 03:00:00,0.0,11.7,0.0,93.0,0.0,12.8,0.474124,1018.7
2022-12-05 04:00:00,0.0,12.2,7.6,93.0,320.0,13.3,0.438854,1018.0
2022-12-05 05:00:00,0.0,12.2,7.6,93.0,320.0,13.3,0.388197,1018.0
2022-12-05 06:00:00,0.0,12.8,0.0,97.0,0.0,13.3,0.365549,1016.6
2022-12-05 07:00:00,0.0,12.8,0.0,97.0,0.0,13.3,0.330048,1016.6
2022-12-05 08:00:00,0.0,13.3,0.0,96.0,0.0,13.9,0.314776,1015.3
2022-12-05 09:00:00,0.0,13.3,0.0,96.0,0.0,13.9,0.281466,1015.3
2022-12-05 10:00:00,0.0,13.9,0.0,100.0,0.0,13.9,0.278181,1014.8
2022-12-05 11:00:00,0.0,13.9,0.0,97.0,0.0,14.4,0.315468,1015.0
2022-12-05 12:00:00,0.0,15.0,5.4,100.0,170.0,15.0,0.355521,1014.1
2022-12-05 13:00:00,0.0,15.6,0.0,100.0,0.0,15.6,0.389869,1014.9
2022-12-05 14:00:00,0.0,15.6,5.4,97.0,220.0,16.1,0.375461,1015.2
2022-12-05 15:00:00,0.0,15.6,5.4,97.0,220.0,16.1,0.394191,1015.2
2022-12-05 16:00:00,0.0,16.7,5.4,97.0,190.0,17.2,0.390618,1015.1
2022-12-05 17:00:00,0.0,17.8,20.5,76.0,200.0,22.2,0.381685,1013.9
2022-12-05 18:00:00,0.0,17.1,18.4,73.0,190.0,22.2,0.390848,1012.9
2022-12-05 19:00:00,0.0,17.8,22.3,76.0,190.0,22.2,0.39056,1011.5
2022-12-05 20:00:00,0.0,17.7,18.4,73.0,190.0,22.8,0.365664,1010.9
2022-12-05 21:00:00,0.0,17.7,18.4,73.0,190.0,22.8,0.372464,1010.9
2022-12-05 22:00:00,0.0,17.7,11.2,73.0,230.0,22.8,0.403758,1010.8
2022-12-05 23:00:00,0.0,17.8,11.2,76.0,220.0,22.2,0.420124,1011.0
2022-12-06 00:00:00,0.0,17.8,11.2,76.0,220.0,22.2,0.462944,1011.0
2022-12-06 01:00:00,0.0,17.8,7.6,76.0,230.0,22.2,0.472856,1011.2
2022-12-06 02:00:00,0.0,17.9,9.4,91.0,260.0,19.4,0.486169,1011.6
2022-12-06 03:00:00,0.0,17.9,5.4,91.0,260.0,19.4,0.478965,1011.9
2022-12-06 04:00:00,0.0,17.9,5.4,91.0,200.0,19.4,0.446807,1011.8
2022-12-06 05:00:00,0.0,17.9,5.4,91.0,200.0,19.4,0.386007,1011.8
2022-12-06 06:00:00,0.0,17.2,0.0,96.0,0.0,17.8,0.338751,1011.9
2022-12-06 07:00:00,0.0,16.7,0.0,97.0,0.0,17.2,0.301464,1011.6
2022-12-06 08:00:00,0.0,16.7,0.0,97.0,0.0,17.2,0.286768,1011.6
2022-12-06 09:00:00,0.0,16.7,0.0,97.0,0.0,17.2,0.283944,1011.5
2022-12-06 10:00:00,0.0,17.8,0.0,97.0,0.0,18.3,0.273456,1011.5
2022-12-06 11:00:00,0.0,17.7,0.0,93.0,0.0,18.9,0.33754,1011.6
2022-12-06 12:00:00,0.0,18.2,7.6,96.0,190.0,18.9,0.371485,1012.6
2022-12-06 13:00:00,0.0,18.9,7.6,97.0,200.0,19.4,0.403469,1012.6
2022-12-06 14:00:00,0.0,18.9,7.6,97.0,200.0,19.4,0.375058,1016.0
2022-12-06 15:00:00,0.0,19.3,11.2,96.0,190.0,20.0,0.387448,1014.1
2022-12-06 16:00:00,0.0,19.4,11.2,90.0,190.0,21.1,0.385777,1014.5
2022-12-06 17:00:00,0.0,19.0,13.0,82.0,200.0,22.2,0.393326,1014.3
2022-12-06 18:00:00,0.0,19.5,13.0,74.0,170.0,24.4,0.386929,1013.2
2022-12-06 19:00:00,0.0,19.0,11.2,67.0,180.0,25.6,0.378112,1012.3
2022-12-06 20:00:00,0.0,19.0,5.4,65.0,170.0,26.1,0.344225,1011.8
2022-12-06 21:00:00,0.0,19.0,5.4,65.0,170.0,26.1,0.412978,1011.8
2022-12-06 22:00:00,0.0,19.0,16.6,67.0,140.0,25.6,0.423755,1012.5
2022-12-06 23:00:00,0.0,19.0,11.2,74.0,130.0,23.9,0.45793,1012.9
2022-12-07 00:00:00,0.0,19.5,13.0,79.0,120.0,23.3,0.525991,1013.3
2022-12-07 01:00:00,0.0,19.5,13.0,79.0,120.0,23.3,0.534982,1013.3
2022-12-07 02:00:00,0.0,19.5,20.5,79.0,130.0,23.3,0.523571,1014.0
2022-12-07 03:00:00,0.0,20.5,25.9,87.0,140.0,22.8,0.529103,1014.8
2022-12-07 04:00:00,0.0,19.4,11.2,84.0,160.0,22.2,0.489223,1016.4
2022-12-07 05:00:00,0.0,19.4,16.6,87.0,160.0,21.7,0.447268,1016.9
2022-12-07 06:00:00,0.0,19.4,16.6,87.0,160.0,21.7,0.402835,1016.9
2022-12-07 07:00:00,0.0,18.9,9.4,87.0,160.0,21.1,0.365952,1017.1
2022-12-07 08:00:00,0.0,18.9,11.2,87.0,170.0,21.1,0.325784,1017.6
2022-12-07 09:00:00,0.0,18.9,13.0,90.0,140.0,20.6,0.30861,1017.7
2022-12-07 10:00:00,0.0,18.9,13.0,90.0,150.0,20.6,0.309302,1017.6
2022-12-07 11:00:00,0.0,18.9,13.0,90.0,150.0,20.6,0.356674,1017.6
2022-12-07 12:00:00,0.0,19.3,11.2,96.0,150.0,20.0,0.382434,1019.1
2022-12-07 13:00:00,0.3,19.3,11.2,96.0,150.0,20.0,0.426579,1019.1
2022-12-07 14:00:00,0.1,19.4,14.8,93.0,140.0,20.6,0.432284,1022.0
2022-12-07 15:00:00,0.0,19.4,14.8,93.0,150.0,20.6,0.430671,1020.3
2022-12-07 16:00:00,0.0,19.4,11.2,90.0,160.0,21.1,0.431535,1021.0
2022-12-07 17:00:00,0.0,18.2,16.6,66.0,170.0,25.0,0.365088,1020.2
2022-12-07 18:00:00,0.0,17.7,22.3,60.0,170.0,26.1,0.33535,1019.1
2022-12-07 19:00:00,0.0,17.7,18.4,60.0,170.0,26.1,0.43603,1018.2
2022-12-07 20:00:00,0.0,17.7,18.4,60.0,170.0,26.1,0.391597,1018.2
2022-12-07 21:00:00,0.0,17.8,22.3,58.0,150.0,26.7,0.444502,1018.0
2022-12-07 22:00:00,0.0,16.7,16.6,58.0,150.0,25.6,0.475161,1018.0
2022-12-07 23:00:00,0.0,16.7,16.6,58.0,150.0,25.6,0.493545,1018.0
2022-12-08 00:00:00,0.0,17.3,11.2,71.0,130.0,22.8,0.502363,1018.8
2022-12-08 01:00:00,0.0,17.3,11.2,71.0,130.0,22.8,0.55423,1018.8
2022-12-08 02:00:00,0.0,18.3,18.4,76.0,140.0,22.8,0.529795,1019.4
2022-12-08 03:00:00,0.0,19.0,22.3,82.0,150.0,22.2,0.525703,1020.1
2022-12-08 04:00:00,0.0,19.9,16.6,87.0,150.0,22.2,0.499136,1020.1
2022-12-08 05:00:00,0.0,19.9,16.6,87.0,150.0,22.2,0.452225,1020.1
2022-12-08 06:00:00,0.0,19.9,18.4,87.0,160.0,22.2,0.405429,1020.0
2022-12-08 07:00:00,0.0,19.9,14.8,87.0,170.0,22.2,0.360189,1019.6
2022-12-08 08:00:00,0.0,19.4,13.0,84.0,180.0,22.2,0.35506,1019.7
2022-12-08 09:00:00,0.0,20.0,16.6,90.0,170.0,21.7,0.344917,1019.6
2022-12-08 10:00:00,0.0,20.0,16.6,90.0,170.0,21.7,0.338693,1019.6
2022-12-08 11:00:00,0.0,19.4,7.6,87.0,170.0,21.7,0.373732,1019.7
2022-12-08 12:00:00,0.0,19.4,14.8,87.0,170.0,21.7,0.392865,1020.0
2022-12-08 13:00:00,0.0,20.0,13.0,90.0,180.0,21.7,0.436319,1020.4
2022-12-08 14:00:00,0.0,19.9,13.0,87.0,170.0,22.2,0.43822,1020.9
2022-12-08 15:00:00,0.0,19.9,13.0,87.0,170.0,22.2,0.413497,1020.9
2022-12-08 16:00:00,0.0,19.0,16.6,74.0,180.0,23.9,0.412633,1021.1
2022-12-08 17:00:00,0.0,18.9,18.4,69.0,190.0,25.0,0.449516,1020.2
2022-12-08 18:00:00,0.0,17.7,18.4,64.0,200.0,25.0,0.43822,1019.0
2022-12-08 19:00:00,0.0,17.2,18.4,56.0,190.0,26.7,0.444733,1018.0
2022-12-08 20:00:00,0.0,17.2,18.4,56.0,190.0,26.7,0.420989,1018.0
2022-12-08 21:00:00,0.0,16.6,18.4,56.0,150.0,26.1,0.456489,1017.4
2022-12-08 22:00:00,0.0,16.6,18.4,56.0,150.0,26.1,0.466286,1017.4
2022-12-08 23:00:00,0.0,17.2,13.0,64.0,150.0,24.4,0.494352,1017.6
2022-12-09 00:00:00,0.0,17.2,13.0,64.0,150.0,24.4,0.53187,1017.6
2022-12-09 01:00:00,0.0,17.3,13.0,69.0,130.0,23.3,0.552559,1018.0
2022-12-09 02:00:00,0.0,16.6,11.2,73.0,130.0,21.7,0.57198,1018.4
2022-12-09 03:00:00,0.0,18.3,13.0,84.0,160.0,21.1,0.54743,1019.1
2022-12-09 04:00:00,0.0,18.9,18.4,87.0,150.0,21.1,0.49758,1019.1
2022-12-09 05:00:00,0.0,18.9,18.4,87.0,160.0,21.1,0.452282,1019.2
2022-12-09 06:00:00,0.0,18.9,18.4,87.0,160.0,21.1,0.39252,1019.2
2022-12-09 07:00:00,0.0,18.9,14.8,87.0,170.0,21.1,0.355118,1018.8
2022-12-09 08:00:00,0.0,18.3,13.0,84.0,170.0,21.1,0.331374,1018.5
2022-12-09 09:00:00,0.0,18.4,11.2,87.0,170.0,20.6,0.318177,1018.4
2022-12-09 10:00:00,0.0,18.4,11.2,87.0,170.0,20.6,0.313624,1018.4
2022-12-09 11:00:00,0.0,18.2,0.0,93.0,0.0,19.4,0.376153,1018.1
2022-12-09 12:00:00,0.0,18.2,5.4,96.0,90.0,18.9,0.398974,1018.3
2022-12-09 13:00:00,0.0,18.2,0.0,93.0,0.0,19.4,0.431823,1019.1
2022-12-09 14:00:00,0.0,18.9,0.0,90.0,0.0,20.6,0.423121,1019.6
2022-12-09 15:00:00,0.2,18.9,0.0,90.0,0.0,20.6,0.398167,1019.6
2022-12-09 16:00:00,0.0,18.3,11.2,76.0,140.0,22.8,0.388255,1019.6
2022-12-09 17:00:00,0.0,18.3,14.8,71.0,170.0,23.9,0.409002,1018.4
2022-12-09 18:00:00,0.0,17.9,13.0,69.0,160.0,23.9,0.346934,1017.1
2022-12-09 19:00:00,0.0,17.9,13.0,69.0,160.0,23.9,0.393903,1017.1
2022-12-09 20:00:00,0.0,17.2,16.6,62.0,140.0,25.0,0.439719,1016.1
2022-12-09 21:00:00,0.0,16.2,16.6,56.0,150.0,25.6,0.445828,1015.0
2022-12-09 22:00:00,0.0,16.2,16.6,56.0,150.0,25.6,0.480579,1015.0
2022-12-09 23:00:00,0.0,16.6,20.5,62.0,140.0,24.4,0.506916,1014.8
2022-12-10 00:00:00,0.0,16.6,20.5,62.0,140.0,24.4,0.517693,1014.8
2022-12-10 01:00:00,0.0,16.8,14.8,69.0,140.0,22.8,0.518442,1015.4
2022-12-10 02:00:00,0.0,17.3,18.4,76.0,140.0,21.7,0.506916,1015.9
2022-12-10 03:00:00,0.0,17.9,22.3,79.0,150.0,21.7,0.475219,1016.1
2022-12-10 04:00:00,0.0,18.3,18.4,84.0,140.0,21.1,0.466632,1016.4
2022-12-10 05:00:00,0.0,18.9,22.3,87.0,160.0,21.1,0.434647,1016.6
2022-12-10 06:00:00,0.0,18.9,16.6,90.0,160.0,20.6,0.415341,1016.6
2022-12-10 07:00:00,0.0,18.4,13.0,87.0,150.0,20.6,0.386584,1015.9
2022-12-10 08:00:00,0.0,18.4,13.0,87.0,150.0,20.6,0.358864,1015.9
2022-12-10 09:00:00,0.0,18.4,18.4,87.0,170.0,20.6,0.323306,1015.4
2022-12-10 10:00:00,0.0,18.4,18.4,87.0,170.0,20.6,0.313739,1015.4
2022-12-10 11:00:00,0.0,18.3,20.5,84.0,150.0,21.1,0.319272,1015.6
2022-12-10 12:00:00,0.0,18.4,13.0,87.0,160.0,20.6,0.324458,1016.0
2022-12-10 13:00:00,0.0,18.3,13.0,84.0,150.0,21.1,0.339442,1016.6
2022-12-10 14:00:00,0.0,18.3,13.0,84.0,150.0,21.1,0.361169,1016.6
2022-12-10 15:00:00,0.0,17.9,16.6,82.0,180.0,21.1,0.374539,1017.0
2022-12-10 16:00:00,0.0,18.4,18.4,79.0,140.0,22.2,0.410443,1017.0
2022-12-10 17:00:00,0.0,18.4,18.4,74.0,130.0,23.3,0.422718,1016.3
2022-12-10 18:00:00,0.0,18.4,18.4,74.0,130.0,23.3,0.429691,1016.3
2022-12-10 19:00:00,0.0,17.9,13.0,67.0,170.0,24.4,0.382204,1015.4
2022-12-10 20:00:00,0.0,15.6,20.5,54.0,160.0,25.6,0.450899,1014.0
2022-12-10 21:00:00,0.0,16.2,22.3,58.0,150.0,25.0,0.44917,1013.6
2022-12-10 22:00:00,0.0,16.7,11.2,60.0,150.0,25.0,0.465134,1013.4
2022-12-10 23:00:00,0.0,16.8,5.4,67.0,140.0,23.3,0.495851,1014.0
2022-12-11 00:00:00,0.0,16.8,5.4,67.0,140.0,23.3,0.518442,1014.0
2022-12-11 01:00:00,0.0,17.3,0.0,71.0,0.0,22.8,0.516367,1014.6
2022-12-11 02:00:00,0.0,17.7,5.4,73.0,290.0,22.8,0.511641,1015.4
2022-12-11 03:00:00,0.0,17.3,0.0,71.0,0.0,22.8,0.476083,1015.5
2022-12-11 04:00:00,0.0,18.4,11.2,79.0,140.0,22.2,0.460869,1015.4
2022-12-11 05:00:00,3.3,19.4,7.6,87.0,130.0,21.7,0.429288,1015.7
2022-12-11 06:00:00,9.5,18.3,5.4,90.0,290.0,20.0,0.388082,1015.2
2022-12-11 07:00:00,0.9,17.2,7.6,84.0,350.0,20.0,0.352697,1014.8
2022-12-11 08:00:00,0.0,16.1,7.6,81.0,350.0,19.4,0.330279,1016.0
2022-12-11 09:00:00,0.0,16.1,22.3,81.0,30.0,19.4,0.333045,1016.0
2022-12-11 10:00:00,0.0,14.5,14.8,81.0,40.0,17.8,0.32319,1016.2
2022-12-11 11:00:00,0.0,13.9,9.4,78.0,30.0,17.8,0.322211,1016.7
2022-12-11 12:00:00,0.0,13.3,11.2,78.0,50.0,17.2,0.300254,1017.1
2022-12-11 13:00:00,0.0,13.3,14.8,78.0,30.0,17.2,0.306074,1017.4
2022-12-11 14:00:00,0.0,13.3,14.8,78.0,30.0,17.2,0.316563,1017.4
2022-12-11 15:00:00,0.0,13.9,16.6,68.0,40.0,20.0,0.30521,1018.6
2022-12-11 16:00:00,0.0,13.9,16.6,68.0,40.0,20.0,0.315468,1018.6
2022-12-11 17:00:00,0.0,13.8,16.6,57.0,50.0,22.8,0.342208,1017.7
2022-12-11 18:00:00,0.0,14.0,16.6,54.0,50.0,23.9,0.358575,1016.8
2022-12-11 19:00:00,0.0,14.0,24.1,54.0,20.0,23.9,0.389062,1016.8
2022-12-11 20:00:00,0.0,13.2,13.0,53.0,80.0,23.3,0.438912,1015.0
2022-12-11 21:00:00,0.0,13.2,13.0,53.0,80.0,23.3,0.474009,1015.0
2022-12-11 22:00:00,0.0,14.0,14.8,56.0,70.0,23.3,0.489511,1015.1
2022-12-11 23:00:00,0.0,14.0,14.8,73.0,90.0,18.9,0.527201,1015.3
2022-12-12 00:00:00,0.0,14.0,14.8,73.0,90.0,18.9,0.543223,1015.3
2022-12-12 01:00:00,0.0,13.4,11.2,84.0,70.0,16.1,0.545643,1016.2
2022-12-12 02:00:00,0.0,12.7,14.8,83.0,70.0,15.6,0.53965,1016.6
2022-12-12 03:00:00,0.0,12.8,9.4,81.0,50.0,16.1,0.506109,1017.1
2022-12-12 04:00:00,0.0,12.8,9.4,81.0,50.0,16.1,0.479657,1017.1
2022-12-12 05:00:00,0.0,13.4,7.6,84.0,50.0,16.1,0.429057,1016.6
2022-12-12 06:00:00,0.0,13.4,7.6,84.0,50.0,16.1,0.373732,1016.6
2022-12-12 07:00:00,0.0,13.3,13.0,86.0,60.0,15.6,0.312183,1015.6
2022-12-12 08:00:00,0.0,13.3,13.0,86.0,60.0,15.6,0.29086,1015.6
2022-12-12 09:00:00,0.0,14.4,9.4,96.0,40.0,15.0,0.283714,1014.5
2022-12-12 10:00:00,0.0,14.5,11.2,93.0,80.0,15.6,0.281236,1014.5
2022-12-12 11:00:00,0.0,15.0,9.4,96.0,80.0,15.6,0.336272,1013.8
2022-12-12 12:00:00,0.0,15.0,9.4,96.0,110.0,15.6,0.381109,1013.9
2022-12-12 13:00:00,0.0,15.0,9.4,96.0,110.0,15.6,0.419375,1013.9
2022-12-12 14:00:00,0.0,15.0,11.2,96.0,100.0,15.6,0.400876,1013.9
2022-12-12 15:00:00,0.0,15.6,9.4,97.0,100.0,16.1,0.368257,1014.1
2022-12-12 16:00:00,0.2,17.2,13.0,100.0,120.0,17.2,0.36163,1013.5
2022-12-12 17:00:00,1.1,17.2,13.0,100.0,120.0,17.2,0.380187,1013.5
2022-12-12 18:00:00,0.0,18.3,13.0,100.0,130.0,18.3,0.382434,1012.3
2022-12-12 19:00:00,0.0,19.3,16.6,96.0,150.0,20.0,0.386123,1010.9
2022-12-12 20:00:00,0.2,19.0,18.4,79.0,150.0,22.8,0.385892,1008.6
2022-12-12 21:00:00,0.0,19.5,18.4,79.0,140.0,23.3,0.409117,1007.7
2022-12-12 22:00:00,0.0,19.5,18.4,79.0,140.0,23.3,0.421219,1007.7
2022-12-12 23:00:00,0.0,18.3,22.3,76.0,150.0,22.8,0.454876,1006.3
2022-12-13 00:00:00,0.0,18.3,22.3,76.0,150.0,22.8,0.525184,1006.3
2022-12-13 01:00:00,0.0,18.9,24.1,84.0,130.0,21.7,0.5219,1007.6
2022-12-13 02:00:00,0.0,18.9,29.5,84.0,150.0,21.7,0.532388,1007.6
2022-12-13 03:00:00,0.0,18.9,22.3,84.0,130.0,21.7,0.51314,1007.8
2022-12-13 04:00:00,0.0,18.9,24.1,84.0,140.0,21.7,0.475277,1007.5
2022-12-13 05:00:00,0.0,18.9,24.1,84.0,140.0,21.7,0.457065,1007.5
2022-12-13 06:00:00,0.0,18.9,22.3,87.0,140.0,21.1,0.40053,1005.8
2022-12-13 07:00:00,0.0,18.9,24.1,84.0,150.0,21.7,0.371715,1005.6
2022-12-13 08:00:00,0.0,18.9,20.5,87.0,150.0,21.1,0.338578,1005.3
2022-12-13 09:00:00,0.0,18.9,16.6,87.0,140.0,21.1,0.30642,1005.0
2022-12-13 10:00:00,0.2,18.9,16.6,87.0,140.0,21.1,0.304518,1005.0
2022-12-13 11:00:00,0.2,18.9,14.8,87.0,140.0,21.1,0.360592,1004.5
2022-12-13 12:00:00,0.2,18.9,18.4,87.0,160.0,21.1,0.374308,1004.4
2022-12-13 13:00:00,0.2,18.9,14.8,87.0,160.0,21.1,0.421565,1005.0
2022-12-13 14:00:00,0.2,18.9,14.8,87.0,160.0,21.1,0.432284,1005.0
2022-12-13 15:00:00,0.3,18.9,16.6,84.0,160.0,21.7,0.422314,1005.4
2022-12-13 16:00:00,0.0,18.8,20.5,76.0,180.0,23.3,0.405198,1005.5
2022-12-13 17:00:00,0.0,19.0,16.6,74.0,180.0,23.9,0.426464,1004.9
2022-12-13 18:00:00,0.0,17.9,14.8,67.0,210.0,24.4,0.387448,1003.6
2022-12-13 19:00:00,0.0,17.9,14.8,67.0,210.0,24.4,0.420874,1003.6
2022-12-13 20:00:00,0.0,16.2,7.6,56.0,220.0,25.6,0.436491,1002.6
2022-12-13 21:00:00,0.0,15.5,7.6,52.0,260.0,26.1,0.466747,1002.5
2022-12-13 22:00:00,0.0,10.5,7.6,49.0,260.0,21.7,0.481904,1003.3
2022-12-13 23:00:00,0.0,10.5,16.6,49.0,350.0,21.7,0.485592,1003.3
2022-12-14 00:00:00,0.0,7.7,11.2,45.0,10.0,20.0,0.513024,1004.2
2022-12-14 01:00:00,0.0,6.7,14.8,42.0,350.0,20.0,0.500807,1004.9
2022-12-14 02:00:00,0.0,4.3,14.8,38.0,360.0,18.9,0.501844,1005.7
2022-12-14 03:00:00,0.0,4.3,16.6,38.0,360.0,18.9,0.466747,1006.2
2022-12-14 04:00:00,0.0,5.2,7.6,42.0,40.0,18.3,0.430844,1006.5
2022-12-14 05:00:00,0.0,5.2,7.6,42.0,40.0,18.3,0.378746,1006.5
2022-12-14 06:00:00,0.0,4.4,7.6,41.0,10.0,17.8,0.338578,1005.9
2022-12-14 07:00:00,0.0,2.1,11.2,35.0,360.0,17.8,0.306766,1006.0
2022-12-14 08:00:00,0.0,1.7,14.8,34.0,350.0,17.8,0.313047,1005.9
2022-12-14 09:00:00,0.0,1.6,14.8,35.0,340.0,17.2,0.301867,1006.5
2022-12-14 10:00:00,0.0,1.6,14.8,35.0,340.0,17.2,0.289938,1006.5
2022-12-14 11:00:00,0.0,-1.0,16.6,31.0,320.0,16.1,0.301464,1007.9
2022-12-14 12:00:00,0.0,-1.5,24.1,31.0,340.0,15.6,0.338693,1008.4
