DT,prcp,dwpt,rhum,pres,temp,wdir,wspd,San_Antonio
2023-03-05 15:00:00,0.0,13.9,81.0,1017.8,17.2,160.0,5.4,0.283829
2023-03-05 16:00:00,0.0,13.9,81.0,1017.8,17.2,160.0,5.4,0.262045
2023-03-05 17:00:00,0.0,14.5,66.0,1016.8,21.1,150.0,13.0,0.25317
2023-03-05 18:00:00,0.0,14.5,66.0,1016.8,21.1,150.0,13.0,0.241644
2023-03-05 19:00:00,0.0,12.2,45.0,1014.6,25.0,130.0,16.6,0.271727
2023-03-05 20:00:00,0.0,11.1,39.0,1013.3,26.1,150.0,18.4,0.312125
2023-03-05 21:00:00,0.0,12.4,41.0,1013.0,26.7,130.0,24.1,0.388831
2023-03-05 22:00:00,0.0,11.2,38.0,1012.7,26.7,140.0,24.1,0.435685
2023-03-05 23:00:00,0.0,11.2,38.0,1012.7,26.7,140.0,24.1,0.49464
2023-03-06 00:00:00,0.0,11.0,49.0,1013.3,22.2,120.0,14.8,0.537056
2023-03-06 01:00:00,0.0,10.7,53.0,1013.8,20.6,120.0,14.8,0.562759
2023-03-06 02:00:00,0.0,11.0,54.0,1014.5,20.6,120.0,20.5,0.567312
2023-03-06 03:00:00,0.0,10.7,59.0,1014.8,18.9,130.0,20.5,0.514926
2023-03-06 04:00:00,0.0,10.7,59.0,1014.8,18.9,130.0,20.5,0.460062
2023-03-06 05:00:00,0.0,13.2,80.0,1015.2,16.7,150.0,18.4,0.38958
2023-03-06 06:00:00,0.0,15.0,87.0,1015.0,17.2,160.0,11.2,0.328435
2023-03-06 07:00:00,0.0,15.1,84.0,1014.8,17.8,180.0,9.4,0.29109
2023-03-06 08:00:00,0.0,15.1,84.0,1014.8,17.8,180.0,9.4,0.275588
2023-03-06 09:00:00,0.0,15.5,84.0,1014.7,18.3,180.0,11.2,0.266713
2023-03-06 10:00:00,0.0,16.7,93.0,1014.4,17.8,170.0,9.4,0.259682
2023-03-06 11:00:00,0.0,17.2,96.0,1014.5,17.8,150.0,7.6,0.294318
2023-03-06 12:00:00,0.0,17.2,96.0,1014.5,17.8,150.0,7.6,0.330337
2023-03-06 13:00:00,0.0,17.2,96.0,1015.0,17.8,170.0,5.4,0.364223
2023-03-06 14:00:00,0.0,17.7,93.0,1016.3,18.9,160.0,7.6,0.363416
2023-03-06 15:00:00,0.0,18.9,87.0,1016.3,21.1,210.0,7.6,0.354426
2023-03-06 16:00:00,0.0,18.3,76.0,1016.1,22.8,140.0,16.6,0.365837
2023-03-06 17:00:00,0.0,18.3,76.0,1016.1,22.8,140.0,16.6,0.356962
2023-03-06 18:00:00,0.0,17.9,69.0,1015.8,23.9,200.0,11.2,0.400357
2023-03-06 19:00:00,0.0,17.2,62.0,1013.6,25.0,240.0,5.4,0.383529
2023-03-06 20:00:00,0.0,17.2,58.0,1013.3,26.1,210.0,11.2,0.363416
2023-03-06 21:00:00,0.0,17.2,58.0,1013.3,26.1,210.0,11.2,0.398974
2023-03-06 22:00:00,0.0,16.1,49.0,1012.0,27.8,170.0,9.4,0.450611
2023-03-06 23:00:00,0.0,16.1,49.0,1012.0,27.8,170.0,9.4,0.514696
2023-03-07 00:00:00,0.0,16.2,62.0,1012.3,23.9,100.0,9.4,0.575207
2023-03-07 01:00:00,0.0,16.0,68.0,1012.6,22.2,70.0,5.4,0.551982
2023-03-07 02:00:00,0.0,16.0,68.0,1013.1,22.2,0.0,0.0,0.550023
2023-03-07 03:00:00,0.0,16.0,68.0,1013.1,22.2,0.0,0.0,0.540226
2023-03-07 04:00:00,0.0,18.4,87.0,1013.8,20.6,130.0,13.0,0.485938
2023-03-07 05:00:00,0.0,18.2,93.0,1013.7,19.4,140.0,11.2,0.424735
2023-03-07 06:00:00,0.0,18.2,93.0,1013.8,19.4,120.0,5.4,0.361976
2023-03-07 07:00:00,0.0,17.1,93.0,1013.7,18.3,90.0,5.4,0.320539
2023-03-07 08:00:00,0.0,17.1,93.0,1013.7,18.3,90.0,5.4,0.294836
2023-03-07 09:00:00,0.0,17.8,100.0,1013.3,17.8,0.0,0.0,0.274032
2023-03-07 10:00:00,0.0,18.2,96.0,1013.2,18.9,140.0,5.4,0.267174
2023-03-07 11:00:00,0.0,18.9,97.0,1013.4,19.4,160.0,14.8,0.336272
2023-03-07 12:00:00,0.0,18.9,97.0,1013.4,19.4,160.0,14.8,0.370966
2023-03-07 13:00:00,0.0,19.3,96.0,1013.4,20.0,160.0,9.4,0.404219
2023-03-07 14:00:00,0.0,19.4,90.0,1014.8,21.1,150.0,5.4,0.374885
2023-03-07 15:00:00,0.0,19.4,90.0,1014.8,21.1,150.0,5.4,0.383414
2023-03-07 16:00:00,0.2,19.9,87.0,1014.9,22.2,140.0,13.0,0.378285
2023-03-07 17:00:00,0.0,20.0,74.0,1014.5,25.0,130.0,14.8,0.328377
2023-03-07 18:00:00,0.0,20.0,74.0,1014.5,25.0,130.0,14.8,0.384797
2023-03-07 19:00:00,0.0,20.0,71.0,1013.0,25.6,120.0,16.6,0.398801
2023-03-07 20:00:00,0.0,19.5,69.0,1012.2,25.6,120.0,16.6,0.447845
2023-03-07 21:00:00,0.0,20.1,67.0,1011.7,26.7,110.0,14.8,0.448767
2023-03-07 22:00:00,0.0,20.1,67.0,1011.7,26.7,110.0,14.8,0.479311
2023-03-07 23:00:00,0.0,19.3,64.0,1011.3,26.7,90.0,16.6,0.493834
2023-03-08 00:00:00,0.0,19.3,64.0,1011.3,26.7,90.0,16.6,0.56979
2023-03-08 01:00:00,0.0,19.4,71.0,1012.5,25.0,70.0,14.8,0.567312
2023-03-08 02:00:00,0.0,18.8,76.0,1013.4,23.3,120.0,22.3,0.58414
2023-03-08 03:00:00,0.0,18.8,76.0,1013.4,23.3,120.0,22.3,0.554633
2023-03-08 04:00:00,0.0,18.9,87.0,1014.1,21.1,130.0,16.6,0.517693
2023-03-08 05:00:00,0.0,18.9,87.0,1014.1,21.1,130.0,16.6,0.464212
2023-03-08 06:00:00,0.0,18.4,87.0,1014.1,20.6,120.0,14.8,0.396669
2023-03-08 07:00:00,0.0,18.2,93.0,1014.0,19.4,120.0,14.8,0.329357
2023-03-08 08:00:00,0.0,18.3,90.0,1014.0,20.0,140.0,13.0,0.303827
2023-03-08 09:00:00,0.0,17.8,84.0,1014.4,20.6,150.0,22.3,0.28746
2023-03-08 10:00:00,0.0,17.8,84.0,1014.5,20.6,160.0,14.8,0.28648
2023-03-08 11:00:00,0.0,17.8,87.0,1015.0,20.0,60.0,7.6,0.316563
2023-03-08 12:00:00,0.0,17.8,87.0,1015.0,20.0,60.0,7.6,0.356097
2023-03-08 13:00:00,0.0,17.8,87.0,1015.8,20.0,100.0,11.2,0.385258
2023-03-08 14:00:00,0.0,18.3,81.0,1016.5,21.7,100.0,16.6,0.360131
2023-03-08 15:00:00,0.0,17.7,73.0,1016.8,22.8,140.0,22.3,0.33829
2023-03-08 16:00:00,0.0,17.9,69.0,1016.8,23.9,130.0,18.4,0.371369
2023-03-08 17:00:00,0.0,17.9,69.0,1016.8,23.9,130.0,18.4,0.393038
2023-03-08 18:00:00,0.0,16.7,58.0,1015.7,25.6,160.0,13.0,0.389062
2023-03-08 19:00:00,0.0,16.8,53.0,1014.6,27.2,160.0,9.4,0.361572
2023-03-08 20:00:00,0.0,16.7,51.0,1013.8,27.8,120.0,22.3,0.421969
2023-03-08 21:00:00,0.0,16.7,51.0,1013.8,27.8,120.0,22.3,0.470839
2023-03-08 22:00:00,0.0,15.1,43.0,1012.7,28.9,120.0,24.1,0.503054
2023-03-08 23:00:00,0.0,15.1,43.0,1012.7,28.9,120.0,24.1,0.549504
2023-03-09 00:00:00,0.0,16.2,56.0,1013.7,25.6,130.0,25.9,0.582008
2023-03-09 01:00:00,0.0,16.6,62.0,1013.9,24.4,130.0,25.9,0.579645
2023-03-09 02:00:00,0.0,16.8,67.0,1014.5,23.3,130.0,25.9,0.582469
2023-03-09 03:00:00,0.0,16.8,67.0,1014.5,23.3,130.0,27.7,0.54864
2023-03-09 04:00:00,0.0,18.3,81.0,1015.1,21.7,140.0,20.5,0.506627
2023-03-09 05:00:00,0.0,18.3,81.0,1015.2,21.7,140.0,20.5,0.445655
2023-03-09 06:00:00,0.0,18.3,81.0,1015.2,21.7,140.0,20.5,0.386065
2023-03-09 07:00:00,0.0,18.3,81.0,1015.3,21.7,140.0,16.6,0.34388
2023-03-09 08:00:00,0.0,18.3,84.0,1014.7,21.1,160.0,16.6,0.32175
2023-03-09 09:00:00,0.0,18.3,84.0,1014.3,21.1,150.0,13.0,0.32319
2023-03-09 10:00:00,0.0,18.4,87.0,1014.0,20.6,140.0,13.0,0.306708
2023-03-09 11:00:00,0.0,18.4,87.0,1014.1,20.6,170.0,11.2,0.346473
2023-03-09 12:00:00,0.0,18.4,87.0,1014.1,20.6,170.0,11.2,0.358691
2023-03-09 13:00:00,0.0,18.9,87.0,1014.9,21.1,150.0,13.0,0.344802
2023-03-09 14:00:00,0.0,18.9,84.0,1014.9,21.7,170.0,14.8,0.388658
2023-03-09 15:00:00,0.0,18.4,74.0,1015.2,23.3,190.0,18.4,0.36843
2023-03-09 16:00:00,0.0,17.7,64.0,1015.2,25.0,190.0,18.4,0.335466
2023-03-09 17:00:00,0.0,17.7,64.0,1015.2,25.0,190.0,18.4,0.359094
2023-03-09 18:00:00,0.0,16.2,51.0,1013.6,27.2,170.0,22.3,0.385892
2023-03-09 19:00:00,0.0,16.1,46.0,1012.7,28.9,150.0,18.4,0.395171
2023-03-09 20:00:00,0.0,16.2,45.0,1012.2,29.4,170.0,16.6,0.48905
2023-03-09 21:00:00,0.0,15.5,43.0,1011.8,29.4,120.0,16.6,0.49539
2023-03-09 22:00:00,0.0,15.5,43.0,1011.8,29.4,120.0,16.6,0.523686
2023-03-09 23:00:00,0.0,14.9,44.0,1011.9,28.3,140.0,20.5,0.566909
2023-03-10 00:00:00,0.0,16.6,54.0,1012.7,26.7,120.0,18.4,0.585293
2023-03-10 01:00:00,0.0,16.7,60.0,1013.4,25.0,130.0,20.5,0.584371
2023-03-10 02:00:00,0.0,16.7,60.0,1013.4,25.0,130.0,20.5,0.585177
2023-03-10 03:00:00,0.0,17.3,71.0,1015.0,22.8,130.0,9.4,0.576879
2023-03-10 04:00:00,0.0,17.1,78.0,1015.2,21.1,120.0,7.6,0.524954
2023-03-10 05:00:00,0.0,17.2,84.0,1015.4,20.0,120.0,11.2,0.459371
2023-03-10 06:00:00,0.0,17.8,87.0,1015.6,20.0,40.0,5.4,0.377248
2023-03-10 07:00:00,0.0,17.8,87.0,1015.6,20.0,40.0,5.4,0.332584
2023-03-10 08:00:00,0.0,17.8,84.0,1016.1,20.6,40.0,7.6,0.307342
2023-03-10 09:00:00,0.0,15.0,81.0,1016.8,18.3,40.0,11.2,0.290975
2023-03-10 10:00:00,0.0,13.9,78.0,1016.7,17.8,10.0,11.2,0.288266
2023-03-10 11:00:00,0.0,13.9,78.0,1016.7,17.8,10.0,11.2,0.316332
2023-03-10 12:00:00,0.0,13.2,80.0,1017.1,16.7,30.0,14.8,0.34411
2023-03-10 13:00:00,0.0,12.2,80.0,1018.0,15.6,20.0,14.8,0.371254
2023-03-10 14:00:00,0.0,12.2,80.0,1018.0,15.6,20.0,14.8,0.36941
2023-03-10 15:00:00,0.0,11.8,81.0,1019.5,15.0,20.0,18.4,0.339269
2023-03-10 16:00:00,0.0,11.8,81.0,1019.5,15.0,20.0,18.4,0.331028
2023-03-10 17:00:00,0.0,12.2,65.0,1019.9,18.9,10.0,13.0,0.328608
2023-03-10 18:00:00,0.0,13.8,59.0,1017.7,22.2,100.0,9.4,0.317658
2023-03-10 19:00:00,0.0,15.1,56.0,1016.2,24.4,100.0,7.6,0.34728
2023-03-10 20:00:00,0.0,15.0,54.0,1015.0,25.0,45.0,9.4,0.344168
2023-03-10 21:00:00,0.0,14.4,50.0,1013.7,25.6,180.0,9.4,0.37742
2023-03-10 22:00:00,0.0,14.4,50.0,1013.7,25.6,180.0,9.4,0.439085
2023-03-10 23:00:00,0.0,14.5,52.0,1012.3,25.0,170.0,13.0,0.483345
2023-03-11 00:00:00,0.0,14.4,59.0,1012.2,22.8,120.0,11.2,0.531754
2023-03-11 01:00:00,0.0,14.5,68.0,1012.2,20.6,120.0,11.2,0.510834
2023-03-11 02:00:00,0.0,14.4,70.0,1012.5,20.0,90.0,5.4,0.494986
2023-03-11 03:00:00,0.0,14.4,70.0,1012.5,20.0,90.0,5.4,0.476487
2023-03-11 04:00:00,0.0,14.4,75.0,1012.6,18.9,100.0,5.4,0.446289
2023-03-11 05:00:00,0.0,14.5,81.0,1012.1,17.8,110.0,7.6,0.414246
2023-03-11 06:00:00,0.0,14.5,81.0,1012.1,17.8,110.0,7.6,0.363532
2023-03-11 07:00:00,0.0,16.1,81.0,1011.2,19.4,150.0,16.6,0.328896
2023-03-11 08:00:00,0.0,17.8,87.0,1010.0,20.0,160.0,18.4,0.304
2023-03-11 09:00:00,0.0,17.8,87.0,1009.3,20.0,180.0,11.2,0.30181
2023-03-11 10:00:00,0.0,17.8,87.0,1009.5,20.0,180.0,14.8,0.299274
2023-03-11 11:00:00,0.0,17.2,84.0,1009.5,20.0,180.0,18.4,0.280083
2023-03-11 12:00:00,0.0,17.8,87.0,1009.2,20.0,180.0,14.8,0.282042
2023-03-11 13:00:00,0.0,17.8,84.0,1009.7,20.6,210.0,16.6,0.295297
2023-03-11 14:00:00,0.0,18.3,81.0,1009.6,21.7,190.0,14.8,0.309993
2023-03-11 15:00:00,0.0,17.7,71.0,1009.7,23.3,200.0,18.4,0.30642
2023-03-11 16:00:00,0.0,17.8,62.0,1008.8,25.6,210.0,25.9,0.32417
2023-03-11 17:00:00,0.0,17.8,62.0,1008.8,25.6,210.0,25.9,0.350104
2023-03-11 18:00:00,0.0,17.7,46.0,1006.6,30.6,210.0,22.3,0.408426
2023-03-11 19:00:00,0.0,18.0,44.0,1005.1,31.7,200.0,24.1,0.45355
2023-03-11 20:00:00,0.0,17.3,41.0,1003.7,32.2,210.0,24.1,0.500692
2023-03-11 21:00:00,0.0,17.3,41.0,1003.7,32.2,210.0,24.1,0.547718
2023-03-11 22:00:00,0.0,16.1,38.0,1002.6,32.2,210.0,22.3,0.60385
2023-03-11 23:00:00,0.0,15.6,38.0,1002.6,31.7,200.0,14.8,0.651683
2023-03-12 00:00:00,0.0,16.2,42.0,1003.1,30.6,180.0,13.0,0.6605
2023-03-12 01:00:00,0.0,16.2,48.0,1003.6,28.3,160.0,5.4,0.654391
2023-03-12 02:00:00,0.0,16.2,48.0,1003.6,28.3,160.0,5.4,0.605175
2023-03-12 03:00:00,0.0,19.0,67.0,1004.4,25.6,170.0,22.3,0.551694
2023-03-12 04:00:00,0.0,18.8,71.0,1004.3,24.4,170.0,18.4,0.540053
2023-03-12 05:00:00,0.0,19.0,79.0,1004.4,22.8,160.0,11.2,0.480406
2023-03-12 06:00:00,0.0,18.4,79.0,1004.3,22.2,180.0,7.6,0.429115
2023-03-12 07:00:00,0.0,18.4,79.0,1004.3,22.2,180.0,7.6,0.366298
2023-03-12 08:00:00,0.0,18.3,84.0,1005.0,21.1,300.0,13.0,0.339557
2023-03-12 09:00:00,0.0,17.8,84.0,1004.2,20.6,0.0,0.0,0.311146
2023-03-12 10:00:00,0.0,17.2,90.0,1004.6,18.9,0.0,0.0,0.301579
2023-03-12 11:00:00,0.0,16.7,93.0,1005.3,17.8,290.0,9.4,0.287229
2023-03-12 12:00:00,0.0,16.7,93.0,1005.3,17.8,290.0,9.4,0.289822
2023-03-12 13:00:00,0.0,15.1,90.0,1007.6,18.9,320.0,9.4,0.292473
2023-03-12 14:00:00,0.0,9.3,50.0,1008.2,20.0,340.0,24.1,0.287978
2023-03-12 15:00:00,0.0,10.0,46.0,1008.9,22.2,340.0,24.1,0.306132
2023-03-12 16:00:00,0.0,9.9,40.0,1009.3,24.4,360.0,22.3,0.31103
2023-03-12 17:00:00,0.0,9.9,40.0,1009.3,24.4,350.0,25.9,0.31956
2023-03-12 18:00:00,0.0,10.1,33.0,1008.6,27.8,360.0,18.4,0.359843
2023-03-12 19:00:00,0.0,9.1,29.0,1007.9,28.9,360.0,16.6,0.403066
2023-03-12 20:00:00,0.0,9.1,29.0,1007.5,28.9,360.0,16.6,0.463117
2023-03-12 21:00:00,0.0,9.1,29.0,1007.5,28.9,10.0,22.3,0.481155
2023-03-12 22:00:00,0.0,7.6,29.0,1008.7,27.2,350.0,18.4,0.521957
2023-03-12 23:00:00,0.0,7.7,32.0,1009.2,25.6,350.0,18.4,0.590825
2023-03-13 00:00:00,0.0,8.5,40.0,1010.5,22.8,10.0,25.9,0.560166
2023-03-13 01:00:00,0.0,8.9,47.0,1011.9,20.6,30.0,16.6,0.55521
2023-03-13 02:00:00,0.0,8.9,47.0,1011.9,20.6,30.0,16.6,0.532215
2023-03-13 03:00:00,0.0,7.2,50.0,1014.4,17.8,30.0,24.1,0.482192
2023-03-13 04:00:00,0.0,6.1,48.0,1014.9,17.2,60.0,13.0,0.435166
2023-03-13 05:00:00,0.0,5.1,48.0,1015.2,16.1,40.0,24.1,0.366355
2023-03-13 06:00:00,0.0,4.3,47.0,1015.9,15.6,40.0,13.0,0.312529
2023-03-13 07:00:00,0.0,4.3,47.0,1015.9,15.6,40.0,13.0,0.284693
2023-03-13 08:00:00,0.0,3.2,47.0,1016.4,14.4,20.0,16.6,0.266482
2023-03-13 09:00:00,0.0,2.8,49.0,1016.7,13.3,20.0,18.4,0.256282
2023-03-13 10:00:00,0.0,3.4,51.0,1017.3,13.3,20.0,18.4,0.275473
2023-03-13 11:00:00,0.0,3.4,51.0,1017.3,13.3,20.0,18.4,0.291321
2023-03-13 12:00:00,0.0,3.9,57.0,1019.9,12.2,30.0,13.0,0.279276
2023-03-13 13:00:00,0.0,3.9,57.0,1020.7,12.2,20.0,18.4,0.297603
2023-03-13 14:00:00,0.0,3.9,57.0,1020.4,12.2,30.0,24.1,0.297257
2023-03-13 15:00:00,0.0,2.2,45.0,1020.1,13.9,50.0,25.9,0.297718
2023-03-13 16:00:00,0.0,1.0,36.0,1020.8,16.1,40.0,20.5,0.273571
2023-03-13 17:00:00,0.0,1.0,36.0,1020.8,16.1,40.0,20.5,0.292301
2023-03-13 18:00:00,0.0,1.3,32.0,1019.8,18.3,60.0,25.9,0.280313
2023-03-13 19:00:00,0.0,0.4,27.0,1018.3,20.0,70.0,13.0,0.203089
2023-03-13 20:00:00,0.0,0.4,27.0,1017.4,20.0,90.0,22.3,0.220148
2023-03-13 21:00:00,0.0,0.4,27.0,1017.4,20.0,90.0,22.3,0.249597
2023-03-13 22:00:00,0.0,0.4,27.0,1017.0,20.0,50.0,16.6,0.305095
2023-03-13 23:00:00,0.0,0.9,30.0,1017.4,18.9,60.0,16.6,0.395632
2023-03-14 00:00:00,0.0,1.3,33.0,1018.0,17.8,90.0,13.0,0.394479
2023-03-14 01:00:00,0.0,1.6,35.0,1018.8,17.2,70.0,11.2,0.42364
2023-03-14 02:00:00,0.0,1.6,35.0,1018.8,17.2,70.0,11.2,0.417877
2023-03-14 03:00:00,0.0,2.8,41.0,1019.3,16.1,70.0,13.0,0.396496
2023-03-14 04:00:00,0.0,2.8,44.0,1019.5,15.0,130.0,14.8,0.365549
2023-03-14 05:00:00,0.0,2.8,44.0,1019.5,15.0,130.0,14.8,0.320251
2023-03-14 06:00:00,0.0,3.4,51.0,1019.9,13.3,120.0,7.6,0.282734
2023-03-14 07:00:00,0.0,3.9,57.0,1019.7,12.2,40.0,9.4,0.26118
2023-03-14 08:00:00,0.0,3.9,57.0,1019.7,12.2,40.0,9.4,0.247522
2023-03-14 09:00:00,0.0,2.2,56.0,1019.7,10.6,40.0,9.4,0.247752
2023-03-14 10:00:00,0.0,1.6,56.0,1020.3,10.0,40.0,11.2,0.256397
2023-03-14 11:00:00,0.0,1.6,56.0,1020.3,10.0,40.0,11.2,0.277259
2023-03-14 12:00:00,0.0,2.3,61.0,1021.8,9.4,30.0,11.2,0.298986
2023-03-14 13:00:00,0.0,2.9,57.0,1022.1,11.1,50.0,16.6,0.310627
2023-03-14 14:00:00,0.0,3.4,49.0,1022.1,13.9,70.0,20.5,0.306189
2023-03-14 15:00:00,0.0,4.0,46.0,1022.5,15.6,90.0,16.6,0.260489
2023-03-14 16:00:00,0.0,5.1,43.0,1022.6,17.8,90.0,16.6,0.239569
2023-03-14 17:00:00,0.0,6.0,43.0,1021.9,18.9,90.0,22.3,0.248675
2023-03-14 18:00:00,0.0,6.0,43.0,1021.9,18.9,100.0,24.1,0.261353
2023-03-14 19:00:00,0.0,6.7,42.0,1020.5,20.0,110.0,16.6,0.254899
2023-03-14 20:00:00,0.0,6.7,42.0,1020.5,20.0,110.0,16.6,0.267462
2023-03-14 21:00:00,0.0,6.2,39.0,1020.0,20.6,110.0,20.5,0.315641
2023-03-14 22:00:00,0.0,5.1,39.0,1020.9,19.4,90.0,11.2,0.340883
2023-03-14 23:00:00,0.0,4.5,40.0,1021.4,18.3,100.0,16.6,0.352409
2023-03-15 00:00:00,0.0,3.3,38.0,1021.5,17.8,100.0,16.6,0.371196
2023-03-15 01:00:00,0.0,3.3,38.0,1021.5,17.8,100.0,16.6,0.38958
2023-03-15 02:00:00,0.0,3.2,42.0,1022.2,16.1,110.0,16.6,0.391597
2023-03-15 03:00:00,0.0,2.4,41.0,1022.6,15.6,100.0,14.8,0.37961
2023-03-15 04:00:00,0.0,2.2,42.0,1022.7,15.0,100.0,14.8,0.352697
2023-03-15 05:00:00,0.0,3.8,47.0,1022.5,15.0,130.0,16.6,0.328319
2023-03-15 06:00:00,0.0,3.8,47.0,1022.5,15.0,130.0,16.6,0.293338
2023-03-15 07:00:00,0.0,4.4,51.0,1022.1,14.4,120.0,14.8,0.278239
2023-03-15 08:00:00,0.0,4.4,51.0,1022.1,14.4,120.0,14.8,0.24464
2023-03-15 09:00:00,0.0,5.0,57.0,1021.6,13.3,120.0,16.6,0.244583
2023-03-15 10:00:00,0.0,5.0,57.0,1021.6,13.3,120.0,16.6,0.251153
2023-03-15 11:00:00,0.0,4.5,57.0,1021.1,12.8,110.0,13.0,0.270401
2023-03-15 12:00:00,0.0,4.5,57.0,1021.4,12.8,110.0,11.2,0.281927
2023-03-15 13:00:00,0.0,4.5,57.0,1021.4,12.8,110.0,11.2,0.296738
2023-03-15 14:00:00,0.0,6.7,60.0,1022.2,14.4,100.0,16.6,0.295124
2023-03-15 15:00:00,0.0,6.7,60.0,1022.2,14.4,100.0,16.6,0.295528
2023-03-15 16:00:00,0.0,9.4,56.0,1021.5,18.3,120.0,20.5,0.279968
2023-03-15 17:00:00,0.0,9.4,56.0,1021.5,18.3,120.0,20.5,0.30544
2023-03-15 18:00:00,0.0,10.7,55.0,1020.5,20.0,110.0,20.5,0.295701
2023-03-15 19:00:00,0.0,11.8,57.0,1017.9,20.6,140.0,22.3,0.337944
2023-03-15 20:00:00,0.0,12.8,57.0,1016.7,21.7,140.0,22.3,0.290284
2023-03-15 21:00:00,0.0,12.8,57.0,1016.7,21.7,160.0,24.1,0.329933
2023-03-15 22:00:00,0.0,12.7,55.0,1015.4,22.2,150.0,24.1,0.355175
2023-03-15 23:00:00,0.0,12.7,55.0,1015.4,22.2,150.0,24.1,0.378515
2023-03-16 00:00:00,0.0,13.3,59.0,1015.0,21.7,150.0,25.9,0.405083
2023-03-16 01:00:00,0.0,13.3,61.0,1014.9,21.1,140.0,31.7,0.428366
2023-03-16 02:00:00,0.0,13.2,65.0,1017.0,20.0,140.0,35.3,0.429115
2023-03-16 03:00:00,0.0,14.0,71.0,1015.6,19.4,140.0,24.1,0.402259
2023-03-16 04:00:00,0.0,14.0,73.0,1014.6,18.9,130.0,20.5,0.371542
2023-03-16 05:00:00,0.0,14.0,73.0,1014.6,18.9,130.0,20.5,0.341286
2023-03-16 06:00:00,0.0,14.4,78.0,1013.6,18.3,140.0,20.5,0.302732
2023-03-16 07:00:00,0.3,15.0,78.0,1012.5,18.9,150.0,20.5,0.274147
2023-03-16 08:00:00,0.0,16.1,84.0,1011.3,18.9,150.0,20.5,0.266079
2023-03-16 09:00:00,0.0,16.1,84.0,1011.3,18.9,150.0,20.5,0.258817
2023-03-16 10:00:00,0.0,16.6,90.0,1009.7,18.3,150.0,14.8,0.265675
2023-03-16 11:00:00,0.0,16.6,90.0,1009.7,18.3,150.0,14.8,0.278757
2023-03-16 12:00:00,0.2,17.8,97.0,1010.1,18.3,150.0,16.6,0.289246
2023-03-16 13:00:00,0.3,17.7,93.0,1009.9,18.9,160.0,14.8,0.307227
2023-03-16 14:00:00,0.5,18.2,93.0,1009.5,19.4,160.0,20.5,0.317024
2023-03-16 15:00:00,0.3,18.8,93.0,1010.3,20.0,170.0,20.5,0.326994
2023-03-16 16:00:00,0.5,18.8,93.0,1010.3,20.0,170.0,20.5,0.344514
2023-03-16 17:00:00,0.3,19.9,93.0,1009.6,21.1,170.0,22.3,0.35166
2023-03-16 18:00:00,0.0,19.9,87.0,1009.1,22.2,180.0,20.5,0.356385
2023-03-16 19:00:00,0.0,19.0,65.0,1006.5,26.1,170.0,13.0,0.302789
2023-03-16 20:00:00,0.0,19.0,65.0,1006.5,26.1,170.0,13.0,0.319272
2023-03-16 21:00:00,0.0,17.8,53.0,1004.7,28.3,180.0,16.6,0.406408
2023-03-16 22:00:00,0.0,17.2,51.0,1004.5,28.3,190.0,9.4,0.455798
2023-03-16 23:00:00,0.0,17.2,51.0,1004.5,28.3,190.0,9.4,0.547487
2023-03-17 00:00:00,0.0,16.6,49.0,1004.7,28.3,170.0,5.4,0.550426
2023-03-17 01:00:00,0.0,18.3,69.0,1005.1,24.4,120.0,9.4,0.541148
2023-03-17 02:00:00,0.0,20.1,82.0,1005.9,23.3,130.0,16.6,0.522879
2023-03-17 03:00:00,0.0,20.1,82.0,1005.9,23.3,130.0,16.6,0.494467
2023-03-17 04:00:00,0.0,19.4,81.0,1006.3,22.8,0.0,0.0,0.445367
2023-03-17 05:00:00,1.7,9.4,80.0,1009.1,12.8,360.0,46.4,0.398744
2023-03-17 06:00:00,0.2,10.0,83.0,1011.6,12.8,360.0,31.7,0.326072
2023-03-17 07:00:00,1.8,6.6,74.0,1012.4,11.1,360.0,35.3,0.283368
2023-03-17 08:00:00,0.8,3.9,71.0,1014.5,8.9,360.0,24.1,0.260662
2023-03-17 09:00:00,0.3,1.7,63.0,1014.5,8.3,350.0,27.7,0.254207
2023-03-17 10:00:00,0.0,1.7,63.0,1014.5,8.3,360.0,33.5,0.255302
2023-03-17 11:00:00,0.0,2.2,76.0,1017.0,6.1,360.0,25.9,0.272822
2023-03-17 12:00:00,0.5,1.2,68.0,1018.3,6.7,360.0,25.9,0.306017
2023-03-17 13:00:00,0.0,1.1,65.0,1020.4,7.2,350.0,18.4,0.326533
2023-03-17 14:00:00,0.0,1.1,65.0,1020.4,7.2,350.0,18.4,0.327974
2023-03-17 15:00:00,0.0,-2.2,44.0,1021.4,9.4,350.0,24.1,0.330164
2023-03-17 16:00:00,0.0,-3.3,39.0,1021.8,10.0,350.0,27.7,0.309878
2023-03-17 17:00:00,0.0,-4.4,36.0,1021.8,10.0,360.0,20.5,0.32198
2023-03-17 18:00:00,0.0,-5.0,32.0,1021.0,11.1,360.0,20.5,0.353043
2023-03-17 19:00:00,0.0,-5.0,32.0,1021.0,11.1,360.0,25.9,0.300772
2023-03-17 20:00:00,0.0,-4.3,28.0,1019.2,13.9,360.0,22.3,0.285904
2023-03-17 21:00:00,0.0,-5.5,23.0,1018.2,15.6,330.0,24.1,0.271035
2023-03-17 22:00:00,0.0,-5.4,25.0,1017.9,14.4,20.0,24.1,0.30181
