DT,prcp,dwpt,pres,temp,rhum,wdir,San_Antonio,wspd
2023-03-29 21:00:00,0.0,9.4,1018.4,18.3,56.0,120.0,0.346473,13.0
2023-03-29 22:00:00,0.0,9.9,1017.6,17.8,60.0,140.0,0.367739,5.4
2023-03-29 23:00:00,0.0,9.9,1017.2,18.3,58.0,120.0,0.356846,11.2
2023-03-30 00:00:00,0.0,9.9,1017.0,17.8,60.0,100.0,0.394594,11.2
2023-03-30 01:00:00,0.0,9.9,1017.0,17.8,60.0,100.0,0.405775,11.2
2023-03-30 02:00:00,0.0,11.1,1017.7,18.3,63.0,120.0,0.410846,11.2
2023-03-30 03:00:00,0.0,11.6,1017.8,18.3,65.0,120.0,0.394249,13.0
2023-03-30 04:00:00,0.0,11.1,1017.7,18.3,63.0,130.0,0.3463,11.2
2023-03-30 05:00:00,0.0,11.1,1017.7,18.3,63.0,130.0,0.328147,11.2
2023-03-30 06:00:00,0.0,12.8,1016.5,16.7,78.0,120.0,0.301291,16.6
2023-03-30 07:00:00,0.2,14.0,1016.5,16.7,84.0,130.0,0.283541,16.6
2023-03-30 08:00:00,0.1,12.8,1015.0,16.7,78.0,80.0,0.256051,13.0
2023-03-30 09:00:00,0.0,12.8,1015.0,16.7,78.0,80.0,0.256685,13.0
2023-03-30 10:00:00,0.3,15.6,1013.9,16.1,97.0,100.0,0.285212,11.2
2023-03-30 11:00:00,0.0,16.1,1013.9,16.1,100.0,100.0,0.326475,7.6
2023-03-30 12:00:00,0.5,16.7,1013.9,17.2,97.0,100.0,0.352582,9.4
2023-03-30 13:00:00,0.2,17.2,1014.0,17.2,100.0,140.0,0.35408,9.4
2023-03-30 14:00:00,0.5,17.2,1014.0,17.2,100.0,140.0,0.347337,9.4
2023-03-30 15:00:00,0.3,19.9,1013.9,21.1,93.0,150.0,0.365491,20.5
2023-03-30 16:00:00,0.0,19.9,1013.9,21.1,93.0,150.0,0.322499,20.5
2023-03-30 17:00:00,0.0,20.5,1013.1,22.8,87.0,160.0,0.364454,20.5
2023-03-30 18:00:00,0.3,20.0,1012.2,23.9,79.0,160.0,0.365722,20.5
2023-03-30 19:00:00,0.3,20.0,1013.0,23.9,79.0,160.0,0.381512,22.3
2023-03-30 20:00:00,0.0,19.4,1010.4,25.0,71.0,170.0,0.270574,18.4
2023-03-30 21:00:00,0.0,20.0,1009.7,25.0,74.0,150.0,0.391886,29.5
2023-03-30 22:00:00,0.0,19.5,1009.4,25.6,69.0,140.0,0.412056,20.5
2023-03-30 23:00:00,0.0,19.5,1009.9,24.4,74.0,150.0,0.447614,18.4
2023-03-31 00:00:00,0.0,19.5,1009.9,24.4,74.0,150.0,0.489627,18.4
2023-03-31 01:00:00,0.0,19.4,1011.0,23.9,76.0,150.0,0.492969,22.3
2023-03-31 02:00:00,0.0,19.4,1010.5,22.8,81.0,130.0,0.521323,25.9
2023-03-31 03:00:00,0.0,19.4,1011.0,22.2,84.0,150.0,0.495966,24.1
2023-03-31 04:00:00,0.0,19.4,1011.0,22.2,84.0,150.0,0.44698,24.1
2023-03-31 05:00:00,0.0,19.4,1011.3,21.7,87.0,140.0,0.384855,18.4
2023-03-31 06:00:00,0.0,19.4,1011.3,21.1,90.0,140.0,0.338578,11.2
2023-03-31 07:00:00,0.0,18.8,1011.3,20.0,93.0,130.0,0.314776,7.6
2023-03-31 08:00:00,0.0,19.4,1010.6,21.1,90.0,150.0,0.295701,13.0
2023-03-31 09:00:00,0.0,19.4,1010.2,21.7,87.0,170.0,0.292589,13.0
2023-03-31 10:00:00,0.0,19.4,1010.2,21.7,87.0,170.0,0.330625,13.0
2023-03-31 11:00:00,0.0,18.9,1009.9,20.6,90.0,160.0,0.360016,18.4
2023-03-31 12:00:00,0.0,18.9,1009.9,20.6,90.0,160.0,0.38716,18.4
2023-03-31 13:00:00,0.0,19.4,1011.2,21.1,90.0,170.0,0.394652,16.6
2023-03-31 14:00:00,0.0,19.4,1011.5,21.7,87.0,190.0,0.385085,14.8
2023-03-31 15:00:00,0.0,18.8,1012.4,23.3,76.0,200.0,0.397188,20.5
2023-03-31 16:00:00,0.0,19.4,1012.6,23.9,76.0,190.0,0.394133,22.3
2023-03-31 17:00:00,0.0,19.5,1012.6,25.6,69.0,200.0,0.369986,24.1
2023-03-31 18:00:00,0.0,19.5,1012.3,26.1,67.0,230.0,0.415745,16.6
2023-03-31 19:00:00,0.0,19.5,1012.3,26.1,67.0,230.0,0.421104,16.6
2023-03-31 20:00:00,0.0,18.4,1010.4,28.9,53.0,0.0,0.411595,0.0
2023-03-31 21:00:00,0.0,18.4,1010.0,30.0,50.0,140.0,0.504783,14.8
2023-03-31 22:00:00,0.0,18.4,1010.0,30.0,50.0,140.0,0.543741,14.8
2023-03-31 23:00:00,0.0,17.8,1009.7,30.0,48.0,130.0,0.635201,13.0
2023-04-01 00:00:00,0.0,17.3,1010.8,27.8,53.0,150.0,0.645401,11.2
2023-04-01 01:00:00,0.0,17.2,1012.1,26.1,58.0,320.0,0.623847,5.4
2023-04-01 02:00:00,0.0,17.9,1013.3,24.4,67.0,0.0,0.588117,0.0
2023-04-01 03:00:00,0.0,17.7,1014.5,22.8,73.0,0.0,0.54645,7.6
2023-04-01 04:00:00,0.0,17.7,1014.5,22.8,73.0,11.0,0.476314,7.6
2023-04-01 05:00:00,0.0,17.8,1015.7,20.0,87.0,0.0,0.408944,0.0
2023-04-01 06:00:00,0.0,16.7,1016.0,18.9,87.0,320.0,0.356443,7.6
2023-04-01 07:00:00,0.0,15.0,1015.5,17.2,87.0,310.0,0.314142,5.4
2023-04-01 08:00:00,0.0,9.4,1016.1,16.7,62.0,300.0,0.282734,9.4
2023-04-01 09:00:00,0.0,9.4,1016.1,16.7,62.0,300.0,0.264753,9.4
2023-04-01 10:00:00,0.0,4.4,1017.3,13.3,55.0,320.0,0.261526,9.4
2023-04-01 11:00:00,0.0,4.0,1017.8,12.8,55.0,300.0,0.252997,9.4
2023-04-01 12:00:00,0.0,2.9,1018.6,14.4,46.0,300.0,0.269018,5.4
2023-04-01 13:00:00,0.0,5.2,1019.1,18.3,42.0,0.0,0.294663,0.0
2023-04-01 14:00:00,0.0,5.2,1019.1,18.3,42.0,0.0,0.299504,0.0
2023-04-01 15:00:00,0.0,-1.7,1019.6,27.2,15.0,40.0,0.269076,14.8
2023-04-01 16:00:00,0.0,-6.2,1019.9,28.3,10.0,90.0,0.324977,24.1
2023-04-01 17:00:00,0.0,-6.2,1019.9,28.3,10.0,90.0,0.326072,24.1
2023-04-01 18:00:00,0.0,-5.8,1019.2,28.9,10.0,50.0,0.34313,20.5
2023-04-01 19:00:00,0.0,-2.0,1017.6,30.6,12.0,70.0,0.320309,20.5
2023-04-01 20:00:00,0.0,-0.4,1016.8,30.0,14.0,90.0,0.430267,22.3
2023-04-01 21:00:00,0.0,-0.8,1016.6,27.2,16.0,60.0,0.483575,16.6
2023-04-01 22:00:00,0.0,0.8,1016.0,27.2,18.0,50.0,0.46035,18.4
2023-04-01 23:00:00,0.0,0.8,1016.0,27.2,18.0,50.0,0.506973,18.4
2023-04-02 00:00:00,0.0,2.4,1015.8,25.0,23.0,60.0,0.521669,11.2
2023-04-02 01:00:00,0.0,2.7,1016.1,23.9,25.0,70.0,0.517923,9.4
2023-04-02 02:00:00,0.0,2.2,1016.5,23.3,25.0,70.0,0.503458,9.4
2023-04-02 03:00:00,0.0,2.2,1016.5,23.3,25.0,70.0,0.481731,9.4
2023-04-02 04:00:00,0.0,5.6,1016.8,22.2,34.0,80.0,0.453665,7.6
2023-04-02 05:00:00,0.0,6.9,1016.3,20.6,41.0,50.0,0.405314,7.6
2023-04-02 06:00:00,0.0,6.9,1016.3,20.6,41.0,50.0,0.35604,7.6
2023-04-02 07:00:00,0.0,7.2,1014.5,19.4,45.0,0.0,0.335811,0.0
2023-04-02 08:00:00,0.0,9.3,1013.5,19.4,52.0,0.0,0.312817,0.0
2023-04-02 09:00:00,0.0,9.3,1013.5,19.4,52.0,0.0,0.304576,0.0
2023-04-02 10:00:00,0.0,13.9,1013.4,20.0,68.0,120.0,0.283771,9.4
2023-04-02 11:00:00,0.0,16.6,1012.9,20.0,81.0,120.0,0.283368,7.6
2023-04-02 12:00:00,0.0,16.6,1012.9,20.0,81.0,120.0,0.301349,7.6
2023-04-02 13:00:00,0.0,18.9,1012.9,21.1,87.0,160.0,0.323248,9.4
2023-04-02 14:00:00,0.0,18.9,1012.9,21.1,87.0,160.0,0.355982,9.4
2023-04-02 15:00:00,0.0,20.0,1012.9,23.9,79.0,180.0,0.388716,14.8
2023-04-02 16:00:00,0.0,19.5,1012.2,25.6,69.0,180.0,0.394018,18.4
2023-04-02 17:00:00,0.0,20.1,1010.9,27.8,63.0,170.0,0.414361,20.5
2023-04-02 18:00:00,0.0,20.1,1010.9,27.8,63.0,170.0,0.376383,20.5
2023-04-02 19:00:00,0.0,18.4,1008.3,30.0,50.0,190.0,0.417012,24.1
2023-04-02 20:00:00,0.0,18.5,1007.4,31.1,47.0,190.0,0.51677,24.1
2023-04-02 21:00:00,0.0,18.3,1006.5,31.7,45.0,170.0,0.526452,24.1
2023-04-02 22:00:00,0.0,17.7,1006.1,30.6,46.0,170.0,0.593419,20.5
2023-04-02 23:00:00,0.0,17.7,1006.1,30.6,46.0,170.0,0.651049,20.5
2023-04-03 00:00:00,0.0,17.1,1005.8,28.9,49.0,150.0,0.691448,16.6
2023-04-03 01:00:00,0.0,17.3,1006.0,27.8,53.0,140.0,0.682745,18.4
2023-04-03 02:00:00,0.0,20.0,1006.9,25.6,71.0,150.0,0.667473,18.4
2023-04-03 03:00:00,0.0,20.0,1006.9,25.6,71.0,150.0,0.621369,18.4
2023-04-03 04:00:00,0.0,20.1,1007.3,23.3,82.0,150.0,0.54766,14.8
2023-04-03 05:00:00,0.0,19.4,1007.3,22.8,81.0,160.0,0.458621,13.0
2023-04-03 06:00:00,0.0,19.9,1006.9,22.2,87.0,150.0,0.399954,7.6
2023-04-03 07:00:00,0.0,19.9,1006.9,22.2,87.0,150.0,0.356674,7.6
2023-04-03 08:00:00,0.0,19.9,1006.3,21.1,93.0,130.0,0.330855,7.6
2023-04-03 09:00:00,0.0,20.0,1005.6,21.7,90.0,160.0,0.312241,7.6
2023-04-03 10:00:00,0.0,20.0,1005.8,21.7,90.0,190.0,0.368142,9.4
2023-04-03 11:00:00,0.0,20.0,1005.8,21.7,90.0,190.0,0.383414,9.4
2023-04-03 12:00:00,0.0,19.9,1006.9,22.2,87.0,170.0,0.415917,7.6
2023-04-03 13:00:00,0.0,19.9,1006.9,22.2,87.0,170.0,0.410039,7.6
2023-04-03 14:00:00,0.0,20.5,1007.6,24.4,79.0,100.0,0.407964,9.4
2023-04-03 15:00:00,0.0,20.6,1007.4,25.6,74.0,100.0,0.414131,9.4
2023-04-03 16:00:00,0.0,20.5,1007.1,27.2,67.0,80.0,0.408771,11.2
2023-04-03 17:00:00,0.0,20.6,1006.3,30.0,57.0,160.0,0.444156,18.4
2023-04-03 18:00:00,0.0,20.6,1006.3,30.0,57.0,160.0,0.481155,18.4
2023-04-03 19:00:00,0.0,20.5,1004.4,30.6,55.0,130.0,0.540111,22.3
2023-04-03 20:00:00,0.0,20.7,1002.9,32.8,49.0,140.0,0.590479,29.5
2023-04-03 21:00:00,0.0,20.1,1002.4,33.3,46.0,140.0,0.660904,29.5
2023-04-03 22:00:00,0.0,20.1,1002.4,33.3,46.0,150.0,0.728101,31.7
2023-04-03 23:00:00,0.0,20.5,1002.2,32.2,50.0,160.0,0.769133,22.3
2023-04-04 00:00:00,0.0,21.1,1002.0,29.4,61.0,130.0,0.780313,22.3
2023-04-04 01:00:00,0.0,21.1,1002.7,27.8,67.0,130.0,0.771727,24.1
2023-04-04 02:00:00,0.0,20.0,1003.6,26.1,69.0,130.0,0.755648,24.1
2023-04-04 03:00:00,0.0,20.7,1004.3,25.0,77.0,130.0,0.685858,18.4
2023-04-04 04:00:00,0.0,20.7,1004.3,25.0,77.0,130.0,0.600853,18.4
2023-04-04 05:00:00,0.0,21.2,1003.6,23.3,88.0,140.0,0.521554,20.5
2023-04-04 06:00:00,0.0,21.1,1003.3,22.8,90.0,130.0,0.461272,14.8
2023-04-04 07:00:00,0.0,20.6,1002.9,23.3,85.0,130.0,0.394998,14.8
2023-04-04 08:00:00,0.0,20.6,1002.9,23.3,85.0,160.0,0.381685,25.9
2023-04-04 09:00:00,0.0,20.5,1002.4,22.8,87.0,160.0,0.369122,14.8
2023-04-04 10:00:00,0.0,20.7,1002.4,22.2,91.0,150.0,0.425369,16.6
2023-04-04 11:00:00,0.0,20.7,1001.7,22.2,91.0,160.0,0.436491,18.4
2023-04-04 12:00:00,0.0,19.9,1002.3,22.2,87.0,160.0,0.458621,22.3
2023-04-04 13:00:00,0.0,19.9,1002.3,22.2,87.0,160.0,0.450323,22.3
2023-04-04 14:00:00,0.0,19.5,1002.9,23.3,79.0,150.0,0.423928,24.1
2023-04-04 15:00:00,0.0,19.5,1002.8,25.6,69.0,150.0,0.425196,24.1
2023-04-04 16:00:00,0.0,19.5,1002.8,25.6,69.0,170.0,0.387736,31.7
2023-04-04 17:00:00,0.0,19.3,1002.5,27.8,60.0,160.0,0.433379,25.9
2023-04-04 18:00:00,0.0,19.5,1001.8,28.9,57.0,150.0,0.483691,27.7
2023-04-04 19:00:00,0.0,19.4,1000.7,29.4,55.0,180.0,0.543799,18.4
2023-04-04 20:00:00,0.0,19.4,1000.0,30.0,53.0,160.0,0.58172,16.6
2023-04-04 21:00:00,0.0,19.4,1000.0,30.0,53.0,160.0,0.68044,16.6
2023-04-04 22:00:00,0.0,19.4,999.7,30.0,53.0,150.0,0.694963,20.5
2023-04-04 23:00:00,0.0,19.4,999.8,30.0,53.0,160.0,0.705221,14.8
2023-04-05 00:00:00,0.0,20.1,1000.6,28.9,59.0,120.0,0.703896,16.6
2023-04-05 01:00:00,0.0,22.1,1002.2,26.7,76.0,130.0,0.698709,13.0
2023-04-05 02:00:00,0.0,22.2,1003.4,26.1,79.0,100.0,0.690064,11.2
2023-04-05 03:00:00,0.0,22.2,1003.4,26.1,79.0,100.0,0.645113,11.2
2023-04-05 04:00:00,0.0,21.7,1003.3,25.0,82.0,120.0,0.582123,13.0
2023-04-05 05:00:00,0.0,21.7,1003.9,24.4,85.0,80.0,0.507607,9.4
2023-04-05 06:00:00,0.0,21.8,1003.5,23.9,88.0,110.0,0.447095,16.6
2023-04-05 07:00:00,0.0,21.0,1004.0,23.9,84.0,140.0,0.420643,11.2
2023-04-05 08:00:00,0.0,21.0,1004.3,23.9,84.0,150.0,0.379899,16.6
2023-04-05 09:00:00,0.0,21.0,1004.3,23.9,84.0,150.0,0.383414,16.6
2023-04-05 10:00:00,0.0,20.6,1004.4,23.9,82.0,140.0,0.421853,22.3
2023-04-05 11:00:00,0.0,21.2,1005.1,23.3,88.0,150.0,0.443926,20.5
2023-04-05 12:00:00,0.0,21.2,1005.1,23.3,88.0,130.0,0.47349,27.7
2023-04-05 13:00:00,3.3,8.4,1008.5,17.8,54.0,320.0,0.462252,24.1
2023-04-05 14:00:00,4.8,4.5,1011.8,18.3,40.0,350.0,0.386468,24.1
2023-04-05 15:00:00,0.0,-1.9,1012.4,20.6,22.0,350.0,0.352755,24.1
2023-04-05 16:00:00,0.0,-4.2,1013.1,21.1,18.0,20.0,0.374424,25.9
2023-04-05 17:00:00,0.0,-5.2,1013.4,21.7,16.0,20.0,0.35385,25.9
2023-04-05 18:00:00,0.0,-5.2,1013.4,21.7,16.0,10.0,0.349182,31.7
2023-04-05 19:00:00,0.0,-4.8,1013.4,23.3,15.0,20.0,0.31518,25.9
2023-04-05 20:00:00,0.0,-1.8,1012.8,25.0,17.0,20.0,0.251556,29.5
2023-04-05 21:00:00,0.0,-1.8,1012.5,25.0,17.0,30.0,0.347453,29.5
2023-04-05 22:00:00,0.0,-1.2,1012.5,26.7,16.0,30.0,0.350219,29.5
2023-04-05 23:00:00,0.0,-1.3,1012.7,25.6,17.0,30.0,0.398052,25.9
2023-04-06 00:00:00,0.0,-1.3,1012.7,25.6,17.0,30.0,0.418107,27.7
2023-04-06 01:00:00,0.0,-1.0,1015.4,25.0,18.0,40.0,0.447326,27.7
2023-04-06 02:00:00,0.0,-0.8,1016.0,21.1,23.0,30.0,0.459659,20.5
2023-04-06 03:00:00,0.0,-0.8,1016.0,21.1,23.0,30.0,0.42825,20.5
2023-04-06 04:00:00,0.0,-0.2,1017.7,25.0,19.0,50.0,0.378688,13.0
2023-04-06 05:00:00,0.0,0.4,1017.7,19.4,28.0,30.0,0.341402,18.4
2023-04-06 06:00:00,0.0,1.3,1017.4,17.8,33.0,10.0,0.305671,25.9
2023-04-06 07:00:00,0.3,8.3,1016.6,14.6,66.0,10.0,0.285327,13.0
2023-04-06 08:00:00,2.8,8.3,1016.6,14.4,67.0,10.0,0.257722,13.0
2023-04-06 09:00:00,0.0,8.8,1015.6,11.1,86.0,20.0,0.250922,18.4
2023-04-06 10:00:00,0.0,8.3,1016.6,12.2,77.0,30.0,0.273801,14.8
2023-04-06 11:00:00,0.0,9.4,1017.3,11.7,86.0,30.0,0.323421,24.1
2023-04-06 12:00:00,13.2,7.8,1018.4,10.0,86.0,30.0,0.361169,24.1
2023-04-06 13:00:00,8.9,7.8,1018.4,10.0,86.0,20.0,0.352236,27.7
2023-04-06 14:00:00,2.0,6.7,1019.8,10.6,77.0,30.0,0.341805,20.5
2023-04-06 15:00:00,0.5,6.7,1020.4,10.0,80.0,10.0,0.35287,29.5
2023-04-06 16:00:00,0.5,8.9,1020.2,10.6,89.0,350.0,0.362667,29.5
2023-04-06 17:00:00,0.3,8.9,1020.2,10.6,89.0,10.0,0.361803,27.7
2023-04-06 18:00:00,0.0,9.4,1019.7,11.1,89.0,360.0,0.363128,25.9
2023-04-06 19:00:00,0.0,8.8,1019.1,11.1,86.0,360.0,0.355233,25.9
2023-04-06 20:00:00,2.5,8.8,1019.1,11.1,86.0,360.0,0.340307,22.3
2023-04-06 21:00:00,0.4,9.4,1018.3,11.7,86.0,10.0,0.348029,24.1
2023-04-06 22:00:00,0.0,9.4,1018.3,11.1,89.0,10.0,0.371485,24.1
2023-04-06 23:00:00,0.0,8.3,1019.5,11.1,83.0,360.0,0.408541,14.8
2023-04-07 00:00:00,0.0,8.3,1019.5,11.1,83.0,360.0,0.403758,14.8
2023-04-07 01:00:00,0.0,8.3,1019.1,11.1,83.0,10.0,0.405544,20.5
2023-04-07 02:00:00,0.0,8.3,1020.0,11.1,83.0,10.0,0.401971,22.3
2023-04-07 03:00:00,0.0,8.3,1020.0,11.1,83.0,10.0,0.401683,24.1
2023-04-07 04:00:00,0.0,8.8,1021.0,11.1,86.0,10.0,0.368834,20.5
2023-04-07 05:00:00,0.0,8.8,1021.2,11.1,86.0,10.0,0.336618,14.8
2023-04-07 06:00:00,0.3,8.9,1020.2,10.6,89.0,10.0,0.295701,22.3
2023-04-07 07:00:00,0.0,8.9,1019.7,10.6,89.0,360.0,0.285673,16.6
2023-04-07 08:00:00,5.4,8.9,1019.7,10.6,89.0,360.0,0.270516,16.6
2023-04-07 09:00:00,0.5,8.9,1019.3,10.6,89.0,350.0,0.266194,14.8
2023-04-07 10:00:00,0.0,8.9,1019.9,10.6,89.0,20.0,0.279737,16.6
2023-04-07 11:00:00,0.0,8.9,1020.6,10.6,89.0,360.0,0.296335,20.5
2023-04-07 12:00:00,0.0,8.9,1020.8,10.6,89.0,360.0,0.317831,20.5
2023-04-07 13:00:00,0.2,8.9,1020.8,10.6,89.0,360.0,0.318061,20.5
2023-04-07 14:00:00,0.3,9.4,1021.6,10.6,92.0,10.0,0.338923,24.1
2023-04-07 15:00:00,0.3,9.4,1021.4,10.6,92.0,10.0,0.344341,24.1
2023-04-07 16:00:00,1.3,9.4,1021.3,11.7,86.0,360.0,0.347453,25.9
2023-04-07 17:00:00,0.0,9.4,1021.3,11.7,86.0,10.0,0.369756,18.4
2023-04-07 18:00:00,0.3,10.0,1020.8,11.1,93.0,20.0,0.368545,11.2
2023-04-07 19:00:00,2.8,10.0,1020.8,11.1,93.0,20.0,0.359497,11.2
2023-04-07 20:00:00,7.1,10.0,1019.6,11.1,93.0,20.0,0.345839,20.5
2023-04-07 21:00:00,0.0,11.1,1019.2,12.2,93.0,20.0,0.336906,18.4
2023-04-07 22:00:00,0.0,11.1,1019.0,12.2,93.0,20.0,0.353677,18.4
2023-04-07 23:00:00,0.3,11.1,1018.0,12.2,93.0,10.0,0.37258,14.8
2023-04-08 00:00:00,0.0,11.7,1018.4,12.8,93.0,20.0,0.38278,9.4
2023-04-08 01:00:00,0.0,11.7,1018.9,12.8,93.0,20.0,0.394306,11.2
2023-04-08 02:00:00,2.0,11.1,1019.3,12.2,93.0,10.0,0.390157,13.0
2023-04-08 03:00:00,1.3,11.1,1019.3,12.2,93.0,10.0,0.369929,13.0
2023-04-08 04:00:00,0.0,11.1,1020.2,12.2,93.0,30.0,0.356962,13.0
2023-04-08 05:00:00,0.0,11.1,1020.2,12.2,93.0,40.0,0.328319,13.0
2023-04-08 06:00:00,0.0,11.1,1020.2,12.2,93.0,40.0,0.306478,13.0
2023-04-08 07:00:00,0.0,10.6,1019.4,12.2,90.0,50.0,0.295874,7.6
2023-04-08 08:00:00,0.0,11.1,1018.9,12.2,93.0,20.0,0.295067,5.4
2023-04-08 09:00:00,0.0,11.1,1018.9,12.2,93.0,20.0,0.285097,5.4
2023-04-08 10:00:00,0.0,11.1,1018.4,12.2,93.0,350.0,0.272591,14.8
2023-04-08 11:00:00,0.0,11.1,1019.7,12.2,93.0,40.0,0.278642,9.4
2023-04-08 12:00:00,0.0,11.1,1019.7,12.2,93.0,40.0,0.286768,9.4
2023-04-08 13:00:00,0.0,11.2,1020.7,13.3,87.0,290.0,0.2889,7.6
2023-04-08 14:00:00,0.0,12.2,1020.9,15.6,80.0,0.0,0.31322,0.0
2023-04-08 15:00:00,0.0,14.0,1020.7,18.3,76.0,20.0,0.304979,5.4
2023-04-08 16:00:00,0.0,14.0,1020.7,18.3,76.0,20.0,0.241471,5.4
2023-04-08 17:00:00,0.0,13.9,1020.5,20.0,68.0,80.0,0.299677,9.4
2023-04-08 18:00:00,0.0,14.4,1019.1,21.7,63.0,0.0,0.291724,0.0
2023-04-08 19:00:00,0.0,14.4,1018.4,22.8,59.0,60.0,0.298121,7.6
2023-04-08 20:00:00,0.0,14.4,1017.6,22.8,59.0,90.0,0.280947,9.4
2023-04-08 21:00:00,0.0,14.4,1017.6,22.8,59.0,90.0,0.3142,9.4
2023-04-08 22:00:00,0.0,15.1,1017.0,22.2,64.0,90.0,0.355982,11.2
2023-04-08 23:00:00,0.0,14.5,1017.0,20.6,68.0,120.0,0.408368,14.8
2023-04-09 00:00:00,0.0,14.5,1017.0,20.6,68.0,120.0,0.441966,14.8
2023-04-09 01:00:00,0.0,13.9,1017.7,17.8,78.0,110.0,0.439949,16.6
2023-04-09 02:00:00,0.0,12.7,1018.5,15.6,83.0,100.0,0.44456,14.8
2023-04-09 03:00:00,0.0,12.9,1019.7,15.0,87.0,80.0,0.413266,11.2
2023-04-09 04:00:00,0.0,12.3,1019.8,14.4,87.0,70.0,0.38399,11.2
2023-04-09 05:00:00,0.0,12.3,1019.8,14.4,87.0,70.0,0.34849,11.2
2023-04-09 06:00:00,0.0,12.3,1019.2,14.4,87.0,360.0,0.31541,11.2
2023-04-09 07:00:00,0.0,12.3,1019.2,14.4,87.0,360.0,0.286134,11.2
2023-04-09 08:00:00,0.0,12.3,1019.0,13.9,90.0,30.0,0.265503,11.2
2023-04-09 09:00:00,0.0,12.2,1018.7,13.3,93.0,50.0,0.261757,9.4
2023-04-09 10:00:00,0.0,12.2,1019.0,13.3,93.0,50.0,0.262218,9.4
2023-04-09 11:00:00,0.0,12.2,1019.0,13.3,93.0,50.0,0.256109,9.4
2023-04-09 12:00:00,0.0,12.2,1021.2,13.3,93.0,30.0,0.262218,7.6
2023-04-09 13:00:00,0.0,12.3,1021.9,13.9,90.0,70.0,0.30204,9.4
2023-04-09 14:00:00,0.0,12.9,1022.3,15.0,87.0,0.0,0.321519,0.0
2023-04-09 15:00:00,0.0,13.2,1022.3,16.7,80.0,0.0,0.322326,5.4
2023-04-09 16:00:00,0.0,13.9,1021.9,17.2,81.0,0.0,0.324285,0.0
2023-04-09 17:00:00,0.0,13.9,1021.9,17.2,81.0,0.0,0.313566,0.0
2023-04-09 18:00:00,0.0,14.4,1020.4,20.0,70.0,0.0,0.361399,7.6
2023-04-09 19:00:00,0.0,14.4,1020.4,20.0,70.0,110.0,0.340652,7.6
2023-04-09 20:00:00,0.0,14.5,1019.7,20.6,68.0,130.0,0.355924,7.6
2023-04-09 21:00:00,0.0,14.5,1019.7,20.6,68.0,130.0,0.349066,7.6
2023-04-09 22:00:00,0.0,14.9,1019.2,20.6,70.0,160.0,0.385892,9.4
2023-04-09 23:00:00,0.0,14.9,1019.0,20.6,70.0,130.0,0.405947,5.4
2023-04-10 00:00:00,0.0,15.0,1019.3,20.0,73.0,100.0,0.426406,11.2
2023-04-10 01:00:00,0.0,15.6,1019.8,18.9,81.0,100.0,0.448824,7.6
2023-04-10 02:00:00,0.0,15.6,1019.8,18.9,81.0,100.0,0.465422,7.6
2023-04-10 03:00:00,0.0,15.6,1021.0,18.9,81.0,90.0,0.436088,7.6
2023-04-10 04:00:00,0.0,15.0,1021.1,18.3,81.0,90.0,0.383414,9.4
2023-04-10 05:00:00,0.0,15.0,1021.3,18.3,81.0,70.0,0.356789,11.2
2023-04-10 06:00:00,0.0,14.5,1021.0,17.8,81.0,100.0,0.318811,13.0
2023-04-10 07:00:00,0.0,14.5,1021.0,17.8,81.0,100.0,0.297142,13.0
2023-04-10 08:00:00,0.0,14.3,1020.4,16.7,86.0,50.0,0.266943,5.4
2023-04-10 09:00:00,0.0,14.5,1020.4,16.1,90.0,0.0,0.272937,0.0
2023-04-10 10:00:00,0.0,14.5,1020.4,16.1,90.0,0.0,0.307746,0.0
2023-04-10 11:00:00,0.0,13.9,1020.6,16.1,87.0,30.0,0.329587,7.6
2023-04-10 12:00:00,0.0,14.3,1021.4,16.7,86.0,80.0,0.355118,9.4
2023-04-10 13:00:00,0.0,15.5,1021.8,17.2,90.0,90.0,0.349873,13.0
2023-04-10 14:00:00,0.0,15.5,1021.8,17.2,90.0,90.0,0.352755,13.0
2023-04-10 15:00:00,0.0,15.0,1023.5,18.3,81.0,60.0,0.360477,7.6
2023-04-10 16:00:00,0.0,15.0,1023.5,18.3,81.0,60.0,0.374597,7.6
2023-04-10 17:00:00,0.0,16.0,1022.9,20.6,75.0,140.0,0.351141,7.6
2023-04-10 18:00:00,0.0,15.6,1022.6,20.6,73.0,80.0,0.345436,7.6
2023-04-10 19:00:00,0.2,15.6,1022.2,20.6,73.0,120.0,0.37719,5.4
2023-04-10 20:00:00,0.0,15.6,1022.2,20.6,73.0,120.0,0.348778,5.4
2023-04-10 21:00:00,0.0,15.5,1021.6,21.7,68.0,0.0,0.383414,0.0
2023-04-10 22:00:00,0.0,14.3,1021.0,22.2,61.0,70.0,0.36601,14.8
2023-04-10 23:00:00,0.0,15.0,1020.9,21.1,68.0,110.0,0.448421,18.4
2023-04-11 00:00:00,0.0,14.4,1020.8,19.4,73.0,80.0,0.467727,13.0
2023-04-11 01:00:00,0.0,14.4,1021.2,19.4,73.0,60.0,0.479599,9.4
2023-04-11 02:00:00,0.0,14.4,1021.2,19.4,73.0,60.0,0.487552,9.4
2023-04-11 03:00:00,0.0,14.5,1022.4,17.2,84.0,0.0,0.464788,0.0
2023-04-11 04:00:00,0.0,14.0,1022.2,16.7,84.0,0.0,0.395286,0.0
