DT,dwpt,prcp,pres,temp,rhum,wdir,wspd
2023-04-26 12:00:00,19.5,0.0,1016.2,21.4,89.0,38.0,18.0
2023-04-26 13:00:00,19.5,0.0,1015.6,21.4,89.0,43.0,19.1
2023-04-26 14:00:00,19.5,0.0,1015.7,21.4,89.0,34.0,17.6
2023-04-26 15:00:00,19.5,0.0,1015.9,21.6,88.0,40.0,16.9
2023-04-26 16:00:00,19.5,0.0,1016.1,21.2,90.0,22.0,14.4
2023-04-26 17:00:00,19.4,0.0,1016.6,22.0,85.0,38.0,13.3
2023-04-26 18:00:00,19.2,0.0,1017.1,23.5,77.0,45.0,16.9
2023-04-26 19:00:00,19.4,0.0,1017.1,24.8,72.0,54.0,17.3
2023-04-26 20:00:00,19.5,0.1,1016.9,25.4,70.0,63.0,19.4
2023-04-26 21:00:00,19.5,0.3,1016.7,26.1,67.0,67.0,21.2
2023-04-26 22:00:00,19.4,0.6,1016.2,26.3,66.0,79.0,15.8
2023-04-26 23:00:00,19.9,0.8,1015.6,25.8,70.0,67.0,16.2
2023-04-27 00:00:00,19.7,0.6,1015.1,25.6,70.0,67.0,16.6
2023-04-27 01:00:00,19.9,0.7,1014.7,25.1,73.0,62.0,17.6
2023-04-27 02:00:00,19.6,0.5,1014.3,24.8,73.0,57.0,17.6
2023-04-27 03:00:00,19.8,0.3,1014.3,24.7,74.0,44.0,15.5
2023-04-27 04:00:00,19.6,0.1,1014.7,23.7,78.0,45.0,19.1
2023-04-27 05:00:00,19.4,0.0,1014.9,22.8,81.0,51.0,19.4
2023-04-27 06:00:00,19.1,0.0,1015.5,22.3,82.0,56.0,22.0
2023-04-27 07:00:00,19.1,0.0,1016.0,21.9,84.0,50.0,21.6
2023-04-27 08:00:00,19.8,0.0,1016.6,22.1,87.0,70.0,17.3
2023-04-27 09:00:00,19.8,0.0,1016.5,21.7,89.0,65.0,18.4
2023-04-27 10:00:00,19.6,0.0,1016.3,21.3,90.0,68.0,17.6
2023-04-27 11:00:00,19.5,0.0,1015.8,21.4,89.0,68.0,17.6
2023-04-27 12:00:00,19.4,0.0,1015.0,21.1,90.0,65.0,17.3
2023-04-27 13:00:00,19.5,0.0,1014.5,20.5,94.0,59.0,17.3
2023-04-27 14:00:00,19.5,0.0,1014.3,20.3,95.0,58.0,16.6
2023-04-27 15:00:00,19.7,0.0,1014.4,20.5,95.0,69.0,16.2
2023-04-27 16:00:00,19.7,0.0,1014.7,20.4,96.0,68.0,15.5
2023-04-27 17:00:00,19.8,0.0,1015.2,21.5,90.0,59.0,15.5
2023-04-27 18:00:00,19.3,0.0,1015.4,23.1,79.0,74.0,13.0
2023-04-27 19:00:00,18.5,0.0,1015.5,24.8,68.0,124.0,10.4
2023-04-27 20:00:00,18.4,0.0,1015.7,26.0,63.0,196.0,10.8
2023-04-27 21:00:00,19.2,0.6,1015.8,25.8,67.0,209.0,13.3
2023-04-27 22:00:00,19.5,0.4,1015.5,25.1,71.0,215.0,13.3
2023-04-27 23:00:00,19.5,0.2,1015.2,25.4,70.0,218.0,9.4
2023-04-28 00:00:00,19.6,0.4,1014.7,25.5,70.0,210.0,9.7
2023-04-28 01:00:00,19.5,0.5,1014.1,25.4,70.0,211.0,10.1
2023-04-28 02:00:00,19.2,0.4,1013.6,25.3,69.0,216.0,9.0
2023-04-28 03:00:00,18.9,0.3,1013.6,25.0,69.0,202.0,10.1
2023-04-28 04:00:00,19.0,0.1,1013.9,23.5,76.0,47.0,18.0
2023-04-28 05:00:00,19.0,0.0,1014.5,22.8,79.0,45.0,18.4
2023-04-28 06:00:00,19.3,0.0,1015.1,22.5,82.0,40.0,19.1
2023-04-28 07:00:00,19.5,0.0,1015.8,21.9,86.0,35.0,19.1
2023-04-28 08:00:00,19.5,0.0,1016.3,21.6,88.0,32.0,16.9
2023-04-28 09:00:00,19.9,0.0,1015.4,21.8,89.0,36.0,11.9
2023-04-28 10:00:00,19.9,0.0,1014.9,21.8,89.0,60.0,10.4
2023-04-28 11:00:00,20.1,0.0,1014.6,21.3,93.0,87.0,9.0
2023-04-28 12:00:00,20.3,0.0,1014.3,21.0,96.0,82.0,7.9
2023-04-28 13:00:00,20.6,0.0,1013.8,21.4,95.0,97.0,7.6
2023-04-28 14:00:00,19.6,0.0,1013.9,20.1,97.0,358.0,6.5
2023-04-28 15:00:00,19.9,0.0,1014.2,20.4,97.0,22.0,5.4
2023-04-28 16:00:00,19.5,0.0,1014.8,19.7,99.0,77.0,4.3
2023-04-28 17:00:00,20.8,0.0,1015.1,21.5,96.0,65.0,3.6
2023-04-28 18:00:00,20.2,0.0,1015.6,23.2,83.0,115.0,4.0
2023-04-28 19:00:00,20.1,0.2,1015.9,24.6,76.0,182.0,10.4
2023-04-28 20:00:00,19.8,0.2,1016.1,25.2,72.0,192.0,11.9
2023-04-28 21:00:00,19.6,0.3,1016.1,25.7,69.0,201.0,11.2
2023-04-28 22:00:00,19.5,0.4,1015.8,26.1,67.0,215.0,11.5
2023-04-28 23:00:00,19.5,0.4,1015.5,26.1,67.0,225.0,11.2
2023-04-29 00:00:00,20.3,0.4,1014.9,25.5,73.0,214.0,9.4
2023-04-29 01:00:00,20.3,0.3,1014.3,25.0,75.0,216.0,7.9
2023-04-29 02:00:00,20.2,0.2,1014.1,25.2,74.0,214.0,8.3
2023-04-29 03:00:00,20.0,0.0,1014.2,25.0,74.0,209.0,9.7
2023-04-29 04:00:00,19.9,0.0,1014.6,24.6,75.0,193.0,8.3
2023-04-29 05:00:00,20.5,0.0,1015.3,23.8,82.0,175.0,6.1
2023-04-29 06:00:00,21.0,0.0,1016.1,22.9,89.0,160.0,7.6
2023-04-29 07:00:00,21.0,0.0,1016.6,22.4,92.0,138.0,8.6
2023-04-29 08:00:00,20.9,0.0,1016.9,22.3,92.0,122.0,9.4
2023-04-29 09:00:00,20.7,0.0,1016.9,22.1,92.0,128.0,10.4
2023-04-29 10:00:00,20.1,0.0,1016.9,20.9,95.0,99.0,9.7
2023-04-29 11:00:00,20.2,0.0,1016.7,21.0,95.0,88.0,14.0
2023-04-29 12:00:00,20.5,0.0,1016.2,21.3,95.0,111.0,18.7
2023-04-29 13:00:00,20.2,0.0,1015.9,20.9,96.0,63.0,11.2
2023-04-29 14:00:00,20.1,0.0,1016.0,20.6,97.0,60.0,11.9
2023-04-29 15:00:00,20.0,0.0,1016.6,21.0,94.0,67.0,18.0
2023-04-29 16:00:00,20.0,0.0,1016.7,21.5,91.0,103.0,19.8
2023-04-29 17:00:00,19.7,0.0,1017.7,21.4,90.0,97.0,23.0
2023-04-29 18:00:00,19.6,0.0,1018.3,23.0,81.0,83.0,18.4
2023-04-29 19:00:00,19.4,0.0,1018.5,25.0,71.0,94.0,17.3
2023-04-29 20:00:00,19.6,0.0,1018.5,26.2,67.0,98.0,20.5
2023-04-29 21:00:00,19.7,0.0,1018.3,26.8,65.0,96.0,23.0
2023-04-29 22:00:00,19.9,0.0,1017.9,26.8,66.0,85.0,23.0
2023-04-29 23:00:00,19.7,0.0,1017.3,26.8,65.0,85.0,23.4
2023-04-30 00:00:00,19.2,0.0,1017.2,26.6,64.0,98.0,22.3
2023-04-30 01:00:00,19.6,0.5,1016.8,26.7,65.0,86.0,24.1
2023-04-30 02:00:00,18.7,0.0,1016.5,26.6,62.0,93.0,26.6
2023-04-30 03:00:00,18.9,0.0,1016.7,25.7,66.0,87.0,29.9
2023-04-30 04:00:00,18.4,0.0,1017.3,24.7,68.0,82.0,29.5
2023-04-30 05:00:00,18.4,0.0,1017.8,23.8,72.0,75.0,25.9
2023-04-30 06:00:00,18.7,0.0,1018.6,23.2,76.0,75.0,28.1
2023-04-30 07:00:00,18.4,0.0,1019.5,22.9,76.0,77.0,27.7
2023-04-30 08:00:00,18.6,0.0,1020.0,22.8,77.0,73.0,27.0
2023-04-30 09:00:00,18.4,0.0,1019.8,22.6,77.0,76.0,26.6
2023-04-30 10:00:00,18.4,0.0,1019.5,22.6,77.0,81.0,25.9
2023-04-30 11:00:00,18.5,0.0,1018.9,22.3,79.0,74.0,24.8
2023-04-30 12:00:00,18.4,0.0,1018.1,22.0,80.0,68.0,23.8
2023-04-30 13:00:00,18.3,0.0,1017.9,21.7,81.0,69.0,23.4
2023-04-30 14:00:00,18.4,0.0,1017.8,21.4,83.0,62.0,23.4
2023-04-30 15:00:00,18.4,0.0,1017.9,21.2,84.0,62.0,22.7
2023-04-30 16:00:00,18.6,0.0,1018.0,20.8,87.0,66.0,22.0
2023-04-30 17:00:00,18.5,0.0,1018.5,22.5,78.0,69.0,23.4
2023-04-30 18:00:00,18.2,0.0,1018.8,24.3,69.0,72.0,24.8
2023-04-30 19:00:00,17.8,0.0,1018.9,25.6,62.0,73.0,24.8
2023-04-30 20:00:00,17.2,0.0,1018.7,26.7,56.0,79.0,25.2
2023-04-30 21:00:00,16.1,0.0,1018.5,27.8,49.0,82.0,26.3
2023-04-30 22:00:00,17.0,0.0,1018.0,27.8,52.0,83.0,27.0
2023-04-30 23:00:00,17.5,0.0,1017.6,27.3,55.0,83.0,27.7
2023-05-01 00:00:00,17.7,0.0,1017.2,27.5,55.0,85.0,24.8
2023-05-01 01:00:00,18.3,0.2,1016.7,26.7,60.0,86.0,22.0
2023-05-01 02:00:00,18.3,0.3,1016.6,25.9,63.0,86.0,20.9
2023-05-01 03:00:00,18.5,0.2,1016.5,25.3,66.0,83.0,22.0
2023-05-01 04:00:00,18.8,0.0,1016.7,24.2,72.0,77.0,22.7
2023-05-01 05:00:00,19.1,0.0,1016.9,22.9,79.0,66.0,21.2
2023-05-01 06:00:00,19.3,0.0,1017.4,22.3,83.0,62.0,19.8
2023-05-01 07:00:00,19.5,0.0,1017.9,22.0,86.0,69.0,22.0
2023-05-01 08:00:00,19.7,0.0,1018.4,22.0,87.0,69.0,21.2
2023-05-01 09:00:00,19.6,0.0,1018.4,21.9,87.0,74.0,21.2
2023-05-01 10:00:00,19.4,0.0,1018.0,21.7,87.0,70.0,20.9
2023-05-01 11:00:00,19.7,0.0,1017.3,21.8,88.0,84.0,19.4
2023-05-01 12:00:00,19.8,0.0,1016.6,21.7,89.0,86.0,18.0
2023-05-01 13:00:00,19.7,0.0,1016.1,21.4,90.0,89.0,14.4
2023-05-01 14:00:00,19.8,0.0,1015.9,21.5,90.0,101.0,13.3
2023-05-01 15:00:00,19.8,0.0,1016.0,21.5,90.0,100.0,13.3
2023-05-01 16:00:00,19.9,0.0,1016.2,21.3,92.0,93.0,10.4
2023-05-01 17:00:00,19.6,0.0,1016.6,22.8,82.0,96.0,15.5
2023-05-01 18:00:00,19.2,0.0,1016.8,22.8,80.0,103.0,15.1
2023-05-01 19:00:00,18.9,0.0,1016.7,25.0,69.0,108.0,14.0
2023-05-01 20:00:00,17.7,0.0,1016.6,26.6,58.0,102.0,19.1
2023-05-01 21:00:00,17.6,0.0,1016.3,27.4,55.0,104.0,18.7
2023-05-01 22:00:00,16.7,0.0,1015.8,28.1,50.0,102.0,19.8
2023-05-01 23:00:00,17.0,0.0,1015.0,27.8,52.0,70.0,19.8
2023-05-02 00:00:00,16.5,0.0,1014.4,27.9,50.0,88.0,19.4
2023-05-02 01:00:00,16.8,0.2,1013.9,27.5,52.0,135.0,19.1
2023-05-02 02:00:00,17.7,0.1,1013.7,26.9,57.0,148.0,17.3
2023-05-02 03:00:00,18.4,0.2,1014.3,25.5,65.0,147.0,16.2
2023-05-02 04:00:00,19.1,0.3,1015.2,23.6,76.0,153.0,17.6
2023-05-02 05:00:00,19.4,0.0,1015.6,23.0,80.0,127.0,11.5
2023-05-02 06:00:00,19.3,0.0,1016.2,22.5,82.0,111.0,13.3
2023-05-02 07:00:00,18.6,0.0,1016.8,22.4,79.0,90.0,12.2
2023-05-02 08:00:00,18.7,0.0,1017.3,22.1,81.0,79.0,14.8
2023-05-02 09:00:00,19.4,0.0,1016.8,21.8,86.0,67.0,16.2
2023-05-02 10:00:00,19.0,0.0,1016.2,21.3,87.0,61.0,15.1
2023-05-02 11:00:00,18.9,0.0,1015.5,21.0,88.0,58.0,13.0
2023-05-02 12:00:00,19.2,0.0,1014.7,20.5,92.0,52.0,9.4
2023-05-02 13:00:00,19.3,0.0,1014.0,20.5,93.0,50.0,7.6
2023-05-02 14:00:00,19.0,0.0,1013.6,20.9,89.0,342.0,7.6
2023-05-02 15:00:00,19.6,0.0,1013.6,20.8,93.0,336.0,6.8
2023-05-02 16:00:00,19.6,0.0,1014.1,20.6,94.0,319.0,9.7
2023-05-02 17:00:00,19.6,0.0,1014.5,22.4,84.0,300.0,12.2
2023-05-02 18:00:00,18.8,0.0,1014.8,24.2,72.0,249.0,14.4
2023-05-02 19:00:00,18.9,0.0,1014.9,24.7,70.0,242.0,13.3
2023-05-02 20:00:00,18.6,0.0,1015.2,25.2,67.0,237.0,14.0
2023-05-02 21:00:00,18.7,0.2,1015.2,25.5,66.0,230.0,15.8
2023-05-02 22:00:00,18.3,0.7,1014.9,25.4,65.0,214.0,15.1
2023-05-02 23:00:00,19.6,0.6,1014.6,24.5,74.0,207.0,15.8
2023-05-03 00:00:00,19.0,0.0,1014.3,23.5,76.0,227.0,13.3
2023-05-03 01:00:00,19.1,0.6,1013.4,23.6,76.0,246.0,8.3
2023-05-03 02:00:00,19.0,0.0,1012.9,23.7,75.0,248.0,9.4
2023-05-03 03:00:00,19.0,0.0,1013.0,23.5,76.0,260.0,7.9
2023-05-03 04:00:00,18.8,0.0,1013.2,23.3,76.0,287.0,10.4
2023-05-03 05:00:00,19.1,0.1,1013.6,22.9,79.0,15.0,14.0
2023-05-03 06:00:00,19.3,0.0,1014.6,22.5,82.0,24.0,8.6
2023-05-03 07:00:00,19.5,0.0,1015.4,21.6,88.0,16.0,11.2
2023-05-03 08:00:00,19.8,0.0,1016.0,21.2,92.0,11.0,11.9
2023-05-03 09:00:00,19.9,0.0,1015.9,20.9,94.0,53.0,11.5
2023-05-03 10:00:00,20.2,0.0,1015.5,20.9,96.0,72.0,10.8
2023-05-03 11:00:00,19.9,0.0,1014.8,20.7,95.0,43.0,11.2
2023-05-03 12:00:00,20.0,0.0,1013.8,20.7,96.0,67.0,11.9
2023-05-03 13:00:00,19.7,0.0,1013.4,20.7,94.0,83.0,16.9
2023-05-03 14:00:00,19.7,0.0,1013.1,20.5,95.0,94.0,18.0
2023-05-03 15:00:00,19.5,0.0,1012.8,20.8,92.0,62.0,17.6
2023-05-03 16:00:00,19.1,0.0,1013.9,20.1,94.0,40.0,13.0
2023-05-03 17:00:00,19.6,0.0,1014.7,22.2,85.0,70.0,13.0
2023-05-03 18:00:00,19.1,0.0,1015.3,23.6,76.0,112.0,15.8
2023-05-03 19:00:00,18.9,0.0,1015.3,24.5,71.0,120.0,22.0
2023-05-03 20:00:00,18.5,0.0,1015.1,26.4,62.0,117.0,21.2
2023-05-03 21:00:00,18.5,0.0,1015.1,26.9,60.0,120.0,20.2
2023-05-03 22:00:00,18.0,0.2,1014.9,27.6,56.0,115.0,20.9
2023-05-03 23:00:00,17.6,0.0,1014.4,27.8,54.0,109.0,21.6
2023-05-04 00:00:00,17.4,0.0,1013.8,27.9,53.0,97.0,23.4
2023-05-04 01:00:00,18.5,0.0,1012.7,26.9,60.0,89.0,30.2
2023-05-04 02:00:00,18.3,0.0,1012.2,27.0,59.0,88.0,34.6
2023-05-04 03:00:00,18.7,0.0,1012.7,26.0,64.0,90.0,32.8
2023-05-04 04:00:00,19.0,0.0,1013.3,24.4,72.0,90.0,33.1
2023-05-04 05:00:00,19.2,0.0,1014.1,23.3,78.0,88.0,33.1
2023-05-04 06:00:00,19.3,0.0,1015.3,22.9,80.0,84.0,29.9
2023-05-04 07:00:00,19.2,0.0,1015.9,23.0,79.0,77.0,29.5
2023-05-04 08:00:00,19.4,0.0,1016.0,22.6,82.0,75.0,29.9
2023-05-04 09:00:00,19.4,0.0,1015.8,22.6,82.0,80.0,30.2
2023-05-04 10:00:00,19.3,0.0,1016.0,22.3,83.0,80.0,29.9
2023-05-04 11:00:00,18.6,0.0,1014.7,22.4,79.0,74.0,32.0
2023-05-04 12:00:00,18.7,0.0,1014.5,22.1,81.0,75.0,31.0
2023-05-04 13:00:00,18.4,0.0,1014.4,22.2,79.0,76.0,32.4
2023-05-04 14:00:00,18.0,0.0,1014.2,22.2,77.0,76.0,31.3
2023-05-04 15:00:00,18.1,0.0,1014.4,21.9,79.0,74.0,29.9
2023-05-04 16:00:00,18.6,0.0,1014.3,21.8,82.0,71.0,29.9
2023-05-04 17:00:00,18.9,0.0,1014.9,22.7,79.0,76.0,31.0
2023-05-04 18:00:00,18.6,0.0,1015.4,24.2,71.0,80.0,34.2
2023-05-04 19:00:00,18.6,0.0,1016.0,25.2,67.0,82.0,35.3
2023-05-04 20:00:00,18.6,0.0,1016.2,25.9,64.0,82.0,35.6
2023-05-04 21:00:00,17.6,0.0,1015.8,27.4,55.0,94.0,37.8
2023-05-04 22:00:00,17.3,0.0,1015.5,27.8,53.0,91.0,37.4
2023-05-04 23:00:00,17.6,0.0,1014.9,27.8,54.0,89.0,34.9
2023-05-05 00:00:00,17.7,0.0,1014.6,27.5,55.0,86.0,30.6
2023-05-05 01:00:00,17.6,0.0,1014.4,27.1,56.0,85.0,30.2
2023-05-05 02:00:00,17.0,0.0,1014.3,26.5,56.0,85.0,31.7
2023-05-05 03:00:00,17.1,0.0,1014.6,25.4,60.0,80.0,33.5
2023-05-05 04:00:00,17.3,0.0,1015.0,24.6,64.0,78.0,32.0
2023-05-05 05:00:00,17.8,0.0,1015.8,23.6,70.0,74.0,31.3
2023-05-05 06:00:00,17.9,0.0,1016.4,22.8,74.0,70.0,33.1
2023-05-05 07:00:00,18.3,0.0,1017.0,22.5,77.0,71.0,33.1
2023-05-05 08:00:00,18.6,0.0,1017.5,22.2,80.0,72.0,31.3
2023-05-05 09:00:00,18.6,0.0,1017.6,22.0,81.0,72.0,32.0
2023-05-05 10:00:00,18.5,0.0,1017.3,21.9,81.0,72.0,33.5
2023-05-05 11:00:00,18.6,0.0,1016.7,21.8,82.0,71.0,33.1
2023-05-05 12:00:00,18.4,0.0,1016.0,21.8,81.0,71.0,32.8
2023-05-05 13:00:00,18.4,0.0,1015.7,21.8,81.0,68.0,31.3
2023-05-05 14:00:00,18.6,0.0,1015.7,21.6,83.0,69.0,30.2
2023-05-05 15:00:00,18.4,0.0,1015.9,21.6,82.0,68.0,29.2
2023-05-05 16:00:00,18.4,0.0,1016.4,21.6,82.0,71.0,28.1
2023-05-05 17:00:00,18.3,0.0,1017.2,22.5,77.0,73.0,29.5
2023-05-05 18:00:00,17.1,0.0,1017.3,23.6,67.0,68.0,27.4
2023-05-05 19:00:00,17.3,0.0,1017.6,24.8,63.0,74.0,30.6
2023-05-05 20:00:00,17.5,0.0,1017.5,25.6,61.0,77.0,32.4
2023-05-05 21:00:00,17.6,0.0,1017.4,26.2,59.0,79.0,32.4
2023-05-05 22:00:00,17.4,0.0,1017.2,26.6,57.0,80.0,31.7
2023-05-05 23:00:00,17.1,0.0,1016.9,26.9,55.0,83.0,33.1
2023-05-06 00:00:00,17.6,0.0,1016.4,26.5,58.0,83.0,33.5
2023-05-06 01:00:00,17.5,0.0,1016.0,26.1,59.0,79.0,33.5
2023-05-06 02:00:00,18.0,0.0,1015.6,25.6,63.0,74.0,34.2
2023-05-06 03:00:00,17.9,0.0,1015.6,24.7,66.0,71.0,34.2
2023-05-06 04:00:00,17.8,0.0,1016.6,23.8,69.0,73.0,31.7
2023-05-06 05:00:00,18.3,0.0,1017.2,22.1,79.0,64.0,28.1
2023-05-06 06:00:00,18.4,0.0,1017.8,22.4,78.0,70.0,28.4
2023-05-06 07:00:00,18.3,0.0,1018.4,21.7,81.0,62.0,28.1
2023-05-06 08:00:00,18.4,0.0,1018.7,22.0,80.0,70.0,30.2
2023-05-06 09:00:00,18.2,0.0,1018.3,22.4,77.0,80.0,33.1
2023-05-06 10:00:00,18.1,0.0,1018.1,22.5,76.0,79.0,32.4
2023-05-06 11:00:00,17.4,0.0,1017.6,22.3,74.0,78.0,31.3
2023-05-06 12:00:00,17.8,0.0,1017.0,21.8,78.0,70.0,31.0
2023-05-06 13:00:00,17.8,0.0,1016.3,21.8,78.0,74.0,28.8
2023-05-06 14:00:00,18.0,0.0,1016.2,22.0,78.0,69.0,29.9
2023-05-06 15:00:00,18.1,0.0,1016.4,21.9,79.0,71.0,30.6
2023-05-06 16:00:00,18.4,0.0,1016.9,22.0,80.0,79.0,31.0
2023-05-06 17:00:00,18.0,0.0,1017.4,22.9,74.0,82.0,29.2
2023-05-06 18:00:00,18.0,0.0,1018.2,24.0,69.0,85.0,29.5
2023-05-06 19:00:00,17.5,0.0,1018.3,24.8,64.0,81.0,31.7
2023-05-06 20:00:00,17.2,0.0,1018.4,25.3,61.0,77.0,32.8
2023-05-06 21:00:00,17.6,0.0,1018.1,26.0,60.0,78.0,33.1
2023-05-06 22:00:00,16.8,0.0,1017.8,26.9,54.0,78.0,32.4
2023-05-06 23:00:00,16.3,0.0,1017.1,27.0,52.0,77.0,32.4
2023-05-07 00:00:00,16.2,0.0,1016.8,26.9,52.0,77.0,31.0
2023-05-07 01:00:00,16.1,0.0,1016.2,26.4,53.0,76.0,31.3
2023-05-07 02:00:00,15.7,0.0,1015.9,26.0,53.0,75.0,31.0
2023-05-07 03:00:00,15.8,0.0,1015.9,25.2,56.0,74.0,30.6
2023-05-07 04:00:00,15.6,0.0,1016.2,24.1,59.0,70.0,29.9
2023-05-07 05:00:00,16.1,0.0,1017.0,23.3,64.0,72.0,27.0
2023-05-07 06:00:00,16.4,0.0,1017.9,22.9,67.0,73.0,27.4
2023-05-07 07:00:00,16.3,0.0,1018.5,22.7,67.0,78.0,28.1
2023-05-07 08:00:00,16.5,0.0,1018.8,22.5,69.0,84.0,28.8
2023-05-07 09:00:00,16.3,0.0,1018.8,22.5,68.0,82.0,27.4
2023-05-07 10:00:00,16.6,0.0,1018.7,22.1,71.0,80.0,28.8
2023-05-07 11:00:00,16.5,0.0,1018.2,22.0,71.0,82.0,28.8
2023-05-07 12:00:00,16.4,0.0,1017.7,21.7,72.0,82.0,27.4
2023-05-07 13:00:00,17.0,0.0,1017.2,21.4,76.0,76.0,27.4
2023-05-07 14:00:00,17.3,0.0,1016.8,21.1,79.0,66.0,27.4
2023-05-07 15:00:00,17.9,0.0,1017.1,21.3,81.0,69.0,27.7
2023-05-07 16:00:00,17.8,0.0,1017.2,21.0,82.0,65.0,26.6
2023-05-07 17:00:00,17.4,0.0,1017.7,22.3,74.0,68.0,25.6
2023-05-07 18:00:00,17.5,0.0,1018.2,23.5,69.0,69.0,27.0
2023-05-07 19:00:00,17.1,0.0,1018.3,24.6,63.0,70.0,28.1
2023-05-07 20:00:00,17.1,0.0,1018.6,25.4,60.0,77.0,29.9
2023-05-07 21:00:00,16.9,0.0,1018.7,26.1,57.0,80.0,30.2
2023-05-07 22:00:00,16.0,0.0,1018.3,27.0,51.0,82.0,30.2
2023-05-07 23:00:00,16.1,0.0,1017.8,27.1,51.0,81.0,29.5
2023-05-08 00:00:00,16.2,0.0,1017.5,26.6,53.0,80.0,29.2
2023-05-08 01:00:00,16.1,0.0,1016.9,26.5,53.0,80.0,29.2
2023-05-08 02:00:00,17.3,0.0,1016.9,25.4,61.0,76.0,29.2
2023-05-08 03:00:00,17.1,0.0,1016.9,25.1,61.0,74.0,28.8
2023-05-08 04:00:00,17.1,0.0,1017.2,24.3,64.0,72.0,27.4
2023-05-08 05:00:00,17.4,0.0,1017.9,23.2,70.0,72.0,27.4
2023-05-08 06:00:00,17.9,0.0,1018.5,22.6,75.0,74.0,26.6
2023-05-08 07:00:00,18.0,0.0,1019.3,22.4,76.0,72.0,27.0
2023-05-08 08:00:00,17.8,0.0,1019.7,22.4,75.0,74.0,27.0
2023-05-08 09:00:00,17.8,0.0,1019.8,22.2,76.0,75.0,29.5
2023-05-08 10:00:00,18.0,0.0,1019.3,22.2,77.0,76.0,29.9
2023-05-08 11:00:00,17.5,0.0,1018.5,22.1,75.0,76.0,29.9
2023-05-08 12:00:00,17.5,0.0,1018.1,21.9,76.0,76.0,29.5
2023-05-08 13:00:00,17.6,0.0,1017.5,21.8,77.0,74.0,31.3
2023-05-08 14:00:00,17.6,0.0,1017.5,21.8,77.0,73.0,28.8
2023-05-08 15:00:00,17.5,0.0,1017.8,21.7,77.0,75.0,28.4
2023-05-08 16:00:00,17.9,0.0,1018.5,21.5,80.0,78.0,26.3
2023-05-08 17:00:00,17.6,0.0,1019.0,22.9,72.0,77.0,27.0
2023-05-08 18:00:00,17.0,0.0,1019.5,24.5,63.0,82.0,28.8
2023-05-08 19:00:00,16.5,0.0,1019.4,26.0,56.0,84.0,29.5
2023-05-08 20:00:00,15.5,0.0,1019.4,27.5,48.0,83.0,31.7
2023-05-08 21:00:00,15.7,0.0,1019.2,28.1,47.0,84.0,34.9
2023-05-08 22:00:00,16.4,0.0,1019.0,28.1,49.0,84.0,35.3
2023-05-08 23:00:00,17.5,0.0,1018.7,27.3,55.0,81.0,32.8
2023-05-09 00:00:00,18.2,0.0,1018.3,26.9,59.0,77.0,29.2
2023-05-09 01:00:00,17.9,0.0,1017.4,26.9,58.0,74.0,31.0
2023-05-09 02:00:00,17.5,0.0,1017.1,26.7,57.0,72.0,31.3
2023-05-09 03:00:00,17.8,0.0,1017.0,25.6,62.0,70.0,30.6
2023-05-09 04:00:00,17.7,0.0,1017.4,24.5,66.0,66.0,29.2
2023-05-09 05:00:00,17.9,0.0,1017.8,23.2,72.0,65.0,28.8
2023-05-09 06:00:00,18.6,0.0,1018.6,22.6,78.0,62.0,26.3
2023-05-09 07:00:00,19.3,0.0,1019.0,22.5,82.0,65.0,25.9
2023-05-09 08:00:00,18.9,0.0,1019.3,22.3,81.0,67.0,25.2
2023-05-09 09:00:00,18.7,0.0,1019.2,22.1,81.0,67.0,24.8
2023-05-09 10:00:00,18.8,0.0,1018.9,22.2,81.0,74.0,24.8
2023-05-09 11:00:00,19.1,0.0,1018.5,21.9,84.0,71.0,22.0
2023-05-09 12:00:00,19.0,0.0,1018.2,21.4,86.0,60.0,20.5
2023-05-09 13:00:00,18.9,0.0,1017.7,21.2,87.0,60.0,22.3
2023-05-09 14:00:00,18.9,0.0,1017.6,21.3,86.0,58.0,21.2
2023-05-09 15:00:00,18.9,0.0,1017.6,21.1,87.0,56.0,22.0
2023-05-09 16:00:00,18.9,0.0,1017.7,21.1,87.0,60.0,23.0
2023-05-09 17:00:00,18.8,0.0,1018.0,22.6,79.0,63.0,23.8
2023-05-09 18:00:00,18.8,0.0,1018.5,24.2,72.0,71.0,27.7
2023-05-09 19:00:00,18.6,0.0,1018.7,25.2,67.0,74.0,27.4
2023-05-09 20:00:00,18.6,0.0,1018.9,26.2,63.0,79.0,28.8
2023-05-09 21:00:00,18.3,0.1,1018.9,27.0,59.0,78.0,29.5
2023-05-09 22:00:00,18.0,0.0,1018.7,27.3,57.0,78.0,30.2
2023-05-09 23:00:00,17.2,0.1,1018.4,28.0,52.0,82.0,29.2
2023-05-10 00:00:00,17.3,0.0,1018.1,27.8,53.0,79.0,29.2
2023-05-10 01:00:00,17.2,0.0,1017.7,27.3,54.0,77.0,29.9
2023-05-10 02:00:00,17.5,0.0,1017.4,26.7,57.0,73.0,29.9
2023-05-10 03:00:00,17.4,0.0,1017.5,25.8,60.0,71.0,28.1
2023-05-10 04:00:00,17.4,0.0,1018.1,24.7,64.0,73.0,27.7
2023-05-10 05:00:00,17.8,0.0,1018.5,23.4,71.0,72.0,25.9
2023-05-10 06:00:00,18.2,0.0,1019.2,22.6,76.0,66.0,23.8
2023-05-10 07:00:00,18.4,0.0,1019.9,22.4,78.0,69.0,22.3
